"cislo_prihlasky";"odkud_uchazec_prihlasen_kod";"prihlaska_kod";"studium_id";"rozhodnuti_kod";"obor_ss_kod";"ss_izo";"ss_typ";"ss_predmet1";"ss_predmet2";"ss_predmet3";"ss_predmet4";"ss_predmet5";"ss_predmet1_znamky";"ss_predmet2_znamky";"ss_predmet3_znamky";"ss_predmet4_znamky";"ss_predmet5_znamky";"ss_predmet1_prumer";"ss_predmet2_prumer";"ss_predmet3_prumer";"ss_predmet4_prumer";"ss_predmet5_prumer";"ss_prumer_prumeru";"ss_prumer_znamek";"bakalar_prumer";"predchozi_studium";"doplnujici_udaj1";"doplnujici_udaj2";"doplnujici_udaj3";"doplnujici_udaj4";"typ_prihlasky";"maturita_znamky";"maturita_prumer";"maturita_predmety";"maturita_rok";"cislo_mistnosti_pz";"datum_pz";"prominuti_pz";"hodnoceni_pz";"hodnoceni_pz_cast1";"hodnoceni_pz_cast2";"hodnoceni_pz_cast3";"hodnoceni_pz_cast4";"hodnoceni_pz_cast5";"hodnoceni_pz_cast6";"hodnoceni_pz_cast7";"hodnoceni_pz_cast8";"hodnoceni_pz_cast9";"hodnoceni_pz_cast10";"hodnoceni_pz_cast11";"hodnoceni_pz_cast12";"zapsal_ke_studiu";"status";"stipendium";"stipendium_cizi";"kolej_zadost";"termin";"prechodne";"studijni_skupina";"nove_prijaty";"navazujici_stud_program";"trvaly_pobyt_v_cr";"financovani";"stupen_predchoziho_vzdelani";"pz1_datum";"pz1_cas";"pz1_mistnost";"pz2_datum";"pz2_cas";"pz2_mistnost";"pz3_datum";"pz3_cas";"pz3_mistnost";"pisemny_test";"anketa_odkud_kod";"anketa_odkud_poznamka";"cislo_uchazece";"scio_test";"olympiady";"postizeni_kod";"postizeni_poznamka";"placeno_r";"placeno_poznamka";"placeno_mail";"staz_stat";"staz_poznamka";"maturita_uroven";"zajem";"zprava_pro_uchazece";"priorita";"datum_registrace";"datum_rozhodnuti";"misto_kod";"okres_kod";"zeme_kod";"psc"
"49";"";"5926128712";"6046606";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PD";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"533027";"";"";"";"";"";"";"";"";"";"";"";"";"";"2012-02-22";"2012-01-26";"Česká Lípa";"3501";"3501";"47001"
"49";"";"5926128712";"6046606";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PD";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"533027";"";"";"";"";"";"";"";"";"";"";"";"";"";"2012-02-22";"2012-01-26";"Česká Lípa";"3501";"3501";"47001"
"271";"";"6291479112";"6070506";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PD";"";"";"";"2004";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"649407";"";"";"";"";"";"";"";"";"";"";"";"";"";"2012-03-30";"2012-03-30";"Litoměřice";"3506";"3506";"41201"
"46";"";"3094998712";"6864706";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"731324";"";"";"";"";"";"";"";"";"";"";"";"";"";"2012-08-16";"2012-06-21";"";"3704";"3704";"69003"
"46";"";"3094998712";"6864706";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"731324";"";"";"";"";"";"";"";"";"";"";"";"";"";"2012-08-16";"2012-06-21";"";"3704";"3704";"69003"
"50";"";"4587793412";"6864806";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PD";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"731335";"";"";"";"";"";"";"";"";"";"";"";"";"";"2012-08-16";"2012-06-21";"";"3503";"3503";"43111"
"51";"";"1606838412";"6864906";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"731346";"";"";"";"";"";"";"";"";"";"";"";"";"";"2012-08-16";"2012-06-21";"";"3100";"3100";"10100"
"51";"";"1606838412";"6864906";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"731346";"";"";"";"";"";"";"";"";"";"";"";"";"";"2012-08-16";"2012-06-21";"";"3100";"3100";"10100"
"53";"";"4656093012";"6865006";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PD";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"731621";"";"";"";"";"";"";"";"";"";"";"";"";"";"2012-08-16";"2012-06-21";"";"3212";"3212";"27036"
"53";"";"4656093012";"6865006";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PD";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"731621";"";"";"";"";"";"";"";"";"";"";"";"";"";"2012-08-16";"2012-06-21";"";"3212";"3212";"27036"
"54";"";"7647108312";"6865106";"10";"";"049774301";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PD";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"731654";"";"";"";"";"";"";"";"";"";"";"";"";"";"2012-08-16";"2012-06-21";"Jivina";"3202";"3202";"26762"
"54";"";"7647108312";"6865106";"10";"";"049774301";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PD";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"731654";"";"";"";"";"";"";"";"";"";"";"";"";"";"2012-08-16";"2012-06-21";"Jivina";"3202";"3202";"26762"
"56";"";"8362813312";"6865206";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PD";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"731698";"";"";"";"";"";"";"";"";"";"";"";"";"";"2012-08-16";"2012-06-21";"Liberec";"3505";"3505";"46001"
"56";"";"8362813312";"6865206";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PD";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"731698";"";"";"";"";"";"";"";"";"";"";"";"";"";"2012-08-16";"2012-06-21";"Liberec";"3505";"3505";"46001"
"60";"";"3500711212";"6865306";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PD";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"738034";"";"";"";"";"";"";"";"";"";"";"";"";"";"2012-09-03";"2012-09-03";"";"3100";"3100";"14000"
"60";"";"3500711212";"6865306";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PD";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"738034";"";"";"";"";"";"";"";"";"";"";"";"";"";"2012-09-03";"2012-09-03";"";"3100";"3100";"14000"
"55";"";"3464947412";"6865606";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"731676";"";"";"";"";"";"";"";"";"";"";"";"";"";"2012-08-16";"2012-06-21";"";"3100";"3100";"12000"
"55";"";"3464947412";"6865606";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"731676";"";"";"";"";"";"";"";"";"";"";"";"";"";"2012-08-16";"2012-06-21";"";"3100";"3100";"12000"
"57";"";"9960552012";"6865706";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PD";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"731720";"";"";"";"";"";"";"";"";"";"";"";"";"";"2012-08-16";"2012-06-21";"";"3506";"3506";"41002"
"57";"";"9960552012";"6865706";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PD";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"731720";"";"";"";"";"";"";"";"";"";"";"";"";"";"2012-08-16";"2012-06-21";"";"3506";"3506";"41002"
"58";"";"9333580712";"6865806";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"731742";"";"";"";"";"";"";"";"";"";"";"";"";"";"2012-08-16";"2012-06-21";"";"3506";"3506";"41301"
"58";"";"9333580712";"6865806";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"731742";"";"";"";"";"";"";"";"";"";"";"";"";"";"2012-08-16";"2012-06-21";"";"3506";"3506";"41301"
"59";"";"2051113912";"6865906";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"731753";"";"";"";"";"";"";"";"";"";"";"";"";"";"2012-08-16";"2012-06-21";"";"3509";"3509";"41501"
"59";"";"2051113912";"6865906";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"731753";"";"";"";"";"";"";"";"";"";"";"";"";"";"2012-08-16";"2012-06-21";"";"3509";"3509";"41501"
"52";"";"1405919712";"6898106";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"731434";"";"";"";"";"";"";"";"";"";"";"";"";"";"2012-08-16";"2012-06-21";"";"3305";"3305";"39901"
"52";"";"1405919712";"6898106";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"731434";"";"";"";"";"";"";"";"";"";"";"";"";"";"2012-08-16";"2012-06-21";"";"3305";"3305";"39901"
"62";"";"7257989012";"7496706";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Univerzita Karlova v Praze";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"A";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"791483";"";"";"";"";"";"";"";"";"";"";"";"";"";"2013-02-04";"2013-02-04";"Velká nad Veličkou";"3706";"3706";"69674"
"62";"";"7257989012";"7496706";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Univerzita Karlova v Praze";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"791483";"";"";"";"";"";"";"";"";"";"";"";"";"";"2013-02-04";"2013-02-04";"Velká nad Veličkou";"3706";"3706";"69674"
"64";"";"4213837412";"7496806";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"793529";"";"";"";"";"";"";"";"";"";"";"";"";"";"2013-02-08";"2013-02-08";"";"7777";"7777";"04011"
"64";"";"4213837412";"7496806";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"793529";"";"";"";"";"";"";"";"";"";"";"";"";"";"2013-02-08";"2013-02-08";"";"7777";"7777";"04011"
"65";"";"3324007912";"8309306";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"FEL ČVUT v Praze";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"977471";"";"";"";"";"";"";"";"";"";"";"";"";"";"2013-06-06";"2013-06-18";"Praha";"3100";"3100";"18200"
"65";"";"3324007912";"8309306";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"FEL ČVUT v Praze";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"977471";"";"";"";"";"";"";"";"";"";"";"";"";"";"2013-06-06";"2013-06-18";"Praha";"3100";"3100";"18200"
"68";"";"3724438312          ";"8309406";"10                                                ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"FIT ČVUT";"";"";"";"";"PD                  ";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"A";"";"N";"1 ";"T";"";"";"";"";"";"";"";"";"";"";"";"";"977526";"";"";"";"";"";"";"";"";"";"";"";"";"";"2013-06-07";"2013-06-18";"Praha                                                                                                                                                                                                   ";"3100                ";"203                                               ";"19000               "
"68";"";"3724438312";"8309406";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"FIT ČVUT";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"N";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"977526";"";"";"";"";"";"";"";"";"";"";"";"";"";"2013-06-07";"2013-06-18";"Praha";"3100";"3100";"19000"
"72";"";"2603272712          ";"8309506";"10                                                ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PD                  ";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"";"";"";"";"A";"";"N";"1 ";"T";"";"";"";"";"";"";"";"";"";"";"";"";"977999";"";"";"";"";"";"";"";"";"";"";"";"";"";"2013-06-10";"2013-06-18";"Praha                                                                                                                                                                                                   ";"3100                ";"203                                               ";"18200               "
"72";"";"2603272712";"8309506";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"N";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"977999";"";"";"";"";"";"";"";"";"";"";"";"";"";"2013-06-10";"2013-06-18";"Praha";"3100";"3100";"18200"
"73";"";"5057488912";"8309606";"10";"";"061388866";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PD";"";"";"";"2008";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"978010";"";"";"";"";"";"";"";"";"";"";"";"";"";"2013-06-10";"2013-06-18";"Loděnice";"3202";"3202";"26712"
"73";"";"5057488912";"8309606";"10";"";"061388866";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PD";"";"";"";"2008";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"978010";"";"";"";"";"";"";"";"";"";"";"";"";"";"2013-06-10";"2013-06-18";"Loděnice";"3202";"3202";"26712"
"74";"";"1157670812";"8309706";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"978021";"";"";"";"";"";"";"";"";"";"";"";"";"";"2013-06-10";"2013-06-18";"Praha";"3100";"3100";"14200"
"74";"";"1157670812";"8309706";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"978021";"";"";"";"";"";"";"";"";"";"";"";"";"";"2013-06-10";"2013-06-18";"Praha";"3100";"3100";"14200"
"81";"";"9796964512";"8309806";"10";"";"011021420";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"FIT ČVUT";"";"";"";"";"PD";"";"";"";"2006";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"";"";"";"";"A";"";"N";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"978604";"";"";"";"";"";"";"";"";"";"";"";"";"";"2013-06-12";"2013-06-18";"Karlovy Vary";"3403";"3403";"36001"
"81";"";"9796964512";"8309806";"10";"";"011021420";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"FIT ČVUT";"";"";"";"";"PD";"";"";"";"2006";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"N";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"978604";"";"";"";"";"";"";"";"";"";"";"";"";"";"2013-06-12";"2013-06-18";"Karlovy Vary";"3403";"3403";"36001"
"82";"";"7647322112";"8309906";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"N";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"979264";"";"";"";"";"";"";"";"";"";"";"";"";"";"2013-06-18";"2013-06-18";"Praha";"3100";"3100";"11000"
"82";"";"7647322112";"8309906";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"";"";"";"";"A";"";"N";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"979264";"";"";"";"";"";"";"";"";"";"";"";"";"";"2013-06-18";"2013-06-18";"Praha";"3100";"3100";"11000"
"69";"";"3809933212";"8416406";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"FIT ČVUT";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"977537";"";"";"";"";"";"";"";"";"";"";"";"";"";"2013-06-07";"2013-06-18";"Ústí nad Labem";"3510";"3510";"40001"
"69";"";"3809933212";"8416406";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"FIT ČVUT";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"977537";"";"";"";"";"";"";"";"";"";"";"";"";"";"2013-06-07";"2013-06-18";"Ústí nad Labem";"3510";"3510";"40001"
"66";"";"4737882512";"8572506";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"FIT ČVUT v Praze";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"977482";"";"";"";"";"";"";"";"";"";"";"";"";"";"2013-06-06";"2013-06-18";"Praha";"3100";"3100";"15000"
"66";"";"4737882512";"8572506";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"FIT ČVUT v Praze";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"977482";"";"";"";"";"";"";"";"";"";"";"";"";"";"2013-06-06";"2013-06-18";"Praha";"3100";"3100";"15000"
"77";"";"6485028112";"8692506";"10";"";"999999999";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PD";"";"";"";"2008";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"N";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"978054";"";"";"";"";"";"";"";"";"";"";"";"";"";"2013-06-10";"2013-06-18";"08501 Bardejov";"7777";"7777";""
"77";"";"6485028112";"8692506";"10";"";"999999999";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PD";"";"";"";"2008";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"";"";"";"";"A";"";"N";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"978054";"";"";"";"";"";"";"";"";"";"";"";"";"";"2013-06-10";"2013-06-18";"08501 Bardejov";"7777";"7777";""
"83";"7";"56900065";"8804406";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"VŠ: České Vysoké Učení Technické v Praze,
Fakulta: Fakulta elektrotechnická, 
Stud. program: Elektrotechnika a informatika Obor: Výpočetní technika
zahájeno: 2008
dokončeno: 2011
Titul: bakalář.

VŠ: České Vysoké Učení Technické
Fakulta: Fakulta Informačních Technologií
Stud. program: Webové a softwarové inženýrství
Obor: Softwarové inženýrství
zahájeno: 2011
dokončeno: 2013
Titul: Inženýr";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"1023484";"";"";"";"";"";"";"";"";"";"";"";"";"";"2014-01-10";"2014-01-16";"České Budějovice";"3301";"3301";"37011"
"84";"3";"28345505";"8804506";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Západočeská univerzita v Plzni, Fakulta elektrotechnická, studijní program: Elektrotechnika a informatika, obor: Komerční elektrotechnika, tituly: Ing. (2011-2013) Bc. (2008-2011)";"";"";"";"A";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"1023495";"";"";"";"";"";"";"";"";"";"";"";"";"";"2014-01-10";"2014-01-16";"České Budějovice";"3301";"3301";"37011"
