"statni_zkouska_id";"cislo_terminu";"predmet_cislo";"datum";"hodnoceni"
"587864190305";"1";"1";"2015-06-10";"2"
"587864190405";"1";"1";"";""
"587864190505";"1";"1";"2015-06-11";"2"
"587864191505";"1";"1";"2015-06-10";"1"
"587864192005";"1";"1";"2015-06-09";"1.5"
"587864192105";"1";"1";"2015-06-11";"4"
"587864192205";"1";"1";"2015-06-10";"2"
"587864192305";"1";"1";"2015-06-10";"2"
"587864192405";"1";"1";"2015-06-11";"2.5"
"587864193205";"1";"1";"2016-02-16";"2"
"587864193805";"1";"1";"2015-06-09";"1.5"
"587864193905";"1";"1";"2015-02-10";"2.5"
"587864194005";"1";"1";"2015-06-10";"4"
"587864194105";"1";"1";"2015-06-10";"2.5"
"587864194205";"1";"1";"2015-06-09";"1.5"
"587864194405";"1";"1";"2015-02-11";"1"
"587864194505";"1";"1";"";""
"587864194605";"1";"1";"";""
"587864194705";"1";"1";"";""
"587864194805";"1";"1";"2015-02-11";"2"
"587864194905";"1";"1";"";""
"587864195005";"1";"1";"2016-02-16";"1"
"587864195105";"1";"1";"2015-06-09";"1.5"
"587864195205";"1";"1";"2016-02-16";"2"
"587864195305";"1";"1";"2016-06-15";"4"
"587864197505";"1";"1";"";""
"587864197605";"1";"1";"2015-06-10";"2"
"587864197705";"1";"1";"2015-06-11";"2"
"587864197805";"1";"1";"2015-06-11";"1"
"587864197905";"1";"1";"2015-06-11";"2.5"
"587864198005";"1";"1";"";""
"587864198105";"1";"1";"2015-06-09";"1.5"
"587864198205";"1";"1";"2015-06-10";"1"
"587864202405";"1";"1";"";""
"587864202505";"1";"1";"2016-02-16";"1"
"587864202605";"1";"1";"2015-02-11";"1.5"
"587864202705";"1";"1";"2015-06-11";"1.5"
"587864202805";"1";"1";"2015-06-10";"1"
"587864202905";"1";"1";"2015-02-10";"4"
"587864203005";"1";"1";"";""
"587864203105";"1";"1";"2015-06-09";"2"
"587864207505";"1";"1";"2015-06-09";"1.5"
"587864222505";"1";"1";"2016-02-09";"2"
"587864222605";"1";"1";"";""
"587864222705";"1";"1";"2016-06-22";"1"
"587864222805";"1";"1";"";""
"587864222905";"1";"1";"";""
"587864227805";"1";"1";"2016-06-28";"1"
"587864227905";"1";"1";"";""
"587864228005";"1";"1";"2016-06-27";"1"
"587864228105";"1";"1";"";""
"587864228205";"1";"1";"2016-06-22";"1.5"
"587864228305";"1";"1";"";""
"587864228405";"1";"1";"2017-02-08";"2"
"587864232205";"1";"1";"2015-06-17";"1"
"587864232305";"1";"1";"2015-06-23";"1.5"
"587864232405";"1";"1";"";""
"587864232505";"1";"1";"2015-06-18";"1.5"
"587864232605";"1";"1";"2016-06-29";"1"
"587864234405";"1";"1";"";""
"587864259905";"1";"1";"2015-06-22";"2.5"
"587864260005";"1";"1";"";""
"587864262605";"1";"1";"2015-02-11";"3"
"587864295405";"1";"1";"2016-06-29";"1.5"
"587864297105";"1";"1";"2015-06-18";"4"
"587864300005";"1";"1";"";""
"587864307505";"1";"1";"2016-06-28";"2.5"
"587864308305";"1";"1";"";""
"587864308805";"1";"1";"";""
"587864310605";"1";"1";"";""
"587864311305";"1";"1";"2016-06-21";"1.5"
"587864312205";"1";"1";"";""
"587864319305";"1";"1";"";""
"587864328305";"1";"1";"";""
"587864328405";"1";"1";"2016-06-14";"1.5"
"587864328505";"1";"1";"2016-02-16";"2"
"587864328605";"1";"1";"2015-06-10";"1"
"587864330905";"1";"1";"2015-06-10";"1.5"
"587864331005";"1";"1";"2015-06-09";"1"
"587864331105";"1";"1";"2015-06-09";"1.5"
"587864331205";"1";"1";"2016-02-16";"2"
"587864331305";"1";"1";"2016-02-16";"1"
"587864331905";"1";"1";"";""
"587864332005";"1";"1";"";""
"587864332105";"1";"1";"";""
"587864341905";"1";"1";"";""
"587864344705";"1";"1";"2017-02-15";"2.5"
"587864344805";"1";"1";"2015-06-10";"1"
"587864344905";"1";"1";"2015-06-11";"3"
"587864345005";"1";"1";"";""
"587864345105";"1";"1";"2016-06-14";"2.5"
"587864345205";"1";"1";"2015-06-11";"1.5"
"587864345305";"1";"1";"2015-06-10";"1"
"587864345405";"1";"1";"";""
"587864345505";"1";"1";"2016-02-16";"1.5"
"587864345605";"1";"1";"";""
"587864345705";"1";"1";"2016-06-16";"1.5"
"587864345805";"1";"1";"2015-06-09";"1.5"
"587864345905";"1";"1";"";""
"587864346005";"1";"1";"2015-06-10";"1"
"587864346105";"1";"1";"2015-06-10";"1.5"
"587864346205";"1";"1";"2016-02-16";"1"
"587864346305";"1";"1";"2016-06-14";"1.5"
"587864346405";"1";"1";"2015-06-09";"2.5"
"587864347005";"1";"1";"";""
"587864347105";"1";"1";"";""
"587864352805";"1";"1";"";""
"587864359305";"1";"1";"";""
"587864359405";"1";"1";"2015-06-09";"2"
"587864359505";"1";"1";"2015-06-11";"2"
"587864359605";"1";"1";"2015-06-11";"2"
"587864359705";"1";"1";"2016-06-14";"3"
"587864359805";"1";"1";"2015-06-09";"1"
"587864360005";"1";"1";"";""
"587864360105";"1";"1";"";""
"587864360205";"1";"1";"2015-06-11";"1.5"
"587864360305";"1";"1";"";""
"587864360405";"1";"1";"";""
"587864360505";"1";"1";"2015-06-11";"1"
"587864360605";"1";"1";"2015-06-10";"2"
"587864360705";"1";"1";"2016-06-16";"1.5"
"587864360805";"1";"1";"2016-06-14";"1.5"
"587864360905";"1";"1";"2016-06-15";"1.5"
"587864361005";"1";"1";"2015-06-10";"1.5"
"587864364305";"1";"1";"2017-06-22";"2"
"587864370505";"1";"1";"2017-06-20";"2"
"587864370605";"1";"1";"";""
"587864371705";"1";"1";"";""
"587864373105";"1";"1";"2016-02-16";"2"
"587864373205";"1";"1";"2015-06-09";"1.5"
"587864373305";"1";"1";"2016-06-15";"1.5"
"587864373405";"1";"1";"2016-06-15";"1"
"587864373505";"1";"1";"";""
"587864373605";"1";"1";"2015-06-11";"1.5"
"587864373705";"1";"1";"2015-06-11";"2"
"587864373805";"1";"1";"2015-06-10";"2.5"
"587864373905";"1";"1";"2016-02-16";"3"
"587864374005";"1";"1";"2016-02-16";"4"
"587864374105";"1";"1";"2015-06-11";"1.5"
"587864374205";"1";"1";"2016-02-16";"2.5"
"587864374305";"1";"1";"2015-06-11";"1.5"
"587864374405";"1";"1";"2016-06-15";"2.5"
"587864374505";"1";"1";"2015-06-10";"1"
"587864392005";"1";"1";"2016-02-16";"2.5"
"587864392105";"1";"1";"2015-06-09";"1"
"587864392205";"1";"1";"2016-06-13";"2.5"
"587864392305";"1";"1";"2016-06-14";"3"
"587864392505";"1";"1";"2015-06-10";"1"
"587864392605";"1";"1";"2015-06-11";"2"
"587864392705";"1";"1";"2016-06-13";"2"
"587864392805";"1";"1";"2016-02-16";"2"
"587864392905";"1";"1";"2016-02-16";"2.5"
"587864393005";"1";"1";"2015-06-10";"1"
"587864393105";"1";"1";"2015-06-09";"2.5"
"587864393205";"1";"1";"2017-02-15";"2"
"587864405605";"1";"1";"2016-06-14";"2"
"587864405705";"1";"1";"2016-02-16";"1.5"
"587864405805";"1";"1";"2015-06-10";"1"
"587864405905";"1";"1";"2016-06-14";"3"
"587864406105";"1";"1";"2015-06-11";"2.5"
"587864406205";"1";"1";"";""
"587864406305";"1";"1";"2016-06-14";"1"
"587864406405";"1";"1";"2017-02-14";"2"
"587864406505";"1";"1";"2016-06-13";"2"
"587864406605";"1";"1";"2015-06-11";"1.5"
"587864406705";"1";"1";"2015-06-09";"1.5"
"587864406805";"1";"1";"2016-02-16";"2"
"587864406905";"1";"1";"2015-06-10";"1.5"
"587864407005";"1";"1";"2017-06-13";"1.5"
"587864407105";"1";"1";"";""
"587864407205";"1";"1";"";""
"587864418405";"1";"1";"2017-02-15";"2.5"
"587864418505";"1";"1";"2015-06-10";"2"
"587864418605";"1";"1";"2015-06-11";"1.5"
"587864418705";"1";"1";"2015-06-10";"2"
"587864418805";"1";"1";"2015-06-10";"4"
"587864418905";"1";"1";"2016-06-16";"1.5"
"587864419005";"1";"1";"";""
"587864419105";"1";"1";"";""
"587864431505";"1";"1";"2017-02-14";"3"
"587864431605";"1";"1";"2016-06-15";"2"
"587864431705";"1";"1";"2017-02-15";"2"
"587864431805";"1";"1";"";""
"587864431905";"1";"1";"2016-02-16";"1.5"
"587864432005";"1";"1";"2015-06-11";"2.5"
"587864432105";"1";"1";"2016-02-16";"1"
"587864432205";"1";"1";"2017-02-14";"2"
"587864432305";"1";"1";"2016-02-16";"2"
"587864432405";"1";"1";"2015-06-09";"1.5"
"587864432505";"1";"1";"2016-06-16";"2"
"587864432605";"1";"1";"2016-06-14";"2"
"587864432705";"1";"1";"2016-06-14";"1"
"587864432805";"1";"1";"2016-06-13";"1.5"
"587864442305";"1";"1";"";""
"587864442405";"1";"1";"";""
"587864442505";"1";"1";"2017-06-21";"2"
"587864443605";"1";"1";"2016-06-13";"1.5"
"587864443705";"1";"1";"2016-06-15";"1.5"
"587864443805";"1";"1";"2015-06-11";"2.5"
"587864443905";"1";"1";"2017-02-14";"2.5"
"587864444005";"1";"1";"2016-06-16";"2"
"587864444105";"1";"1";"";""
"587864444205";"1";"1";"2017-02-15";"2.5"
"587864444305";"1";"1";"2016-02-16";"1.5"
"587864444405";"1";"1";"";""
"587864444505";"1";"1";"2015-06-11";"2.5"
"587864444605";"1";"1";"2016-06-16";"3"
"587864444705";"1";"1";"";""
"587864444805";"1";"1";"2015-06-11";"4"
"587864444905";"1";"1";"";""
"587864450805";"1";"1";"";""
"587864455505";"1";"1";"2017-02-15";"4"
"587864455605";"1";"1";"2015-06-09";"1"
"587864455705";"1";"1";"2015-06-10";"4"
"587864455805";"1";"1";"2015-06-10";"2"
"587864455905";"1";"1";"2015-06-09";"2.5"
"587864456005";"1";"1";"2016-02-16";"2"
"587864456105";"1";"1";"";""
"587864456205";"1";"1";"";""
"587864456305";"1";"1";"2016-06-16";"2"
"587864456405";"1";"1";"2016-06-16";"2"
"587864456505";"1";"1";"2016-02-16";"2"
"587864456605";"1";"1";"2016-02-16";"1"
"587864456705";"1";"1";"2016-06-14";"2"
"587864456805";"1";"1";"";""
"587864456905";"1";"1";"2015-06-11";"2.5"
"587864457005";"1";"1";"2017-02-15";"1"
"587864465105";"1";"1";"";""
"587864467005";"1";"1";"2017-02-15";"2"
"587864467105";"1";"1";"2017-02-15";"1"
"587864467205";"1";"1";"";""
"587864467305";"1";"1";"2015-02-11";"2"
"587864467405";"1";"1";"2016-06-13";"2.5"
"587864467505";"1";"1";"2016-06-15";"1"
"587864467605";"1";"1";"2016-02-16";"2"
"587864467705";"1";"1";"2016-06-16";"2"
"587864475005";"1";"1";"";""
"587864475105";"1";"1";"";""
"587864477505";"1";"1";"";""
"587864477705";"1";"1";"2016-02-16";"1.5"
"587864477805";"1";"1";"";""
"587864477905";"1";"1";"";""
"587864478005";"1";"1";"";""
"587864478105";"1";"1";"";""
"587864478205";"1";"1";"2016-06-14";"1.5"
"587864478305";"1";"1";"2017-06-15";"2.5"
"587864484405";"1";"1";"";""
"587864485005";"1";"1";"2016-06-23";"1"
"587864501905";"1";"1";"";""
"587864502005";"1";"1";"";""
"587864511705";"1";"1";"2017-02-14";"2.5"
"587864511805";"1";"1";"2015-06-10";"1"
"587864511905";"1";"1";"2016-02-16";"1.5"
"587864512005";"1";"1";"2016-06-16";"1.5"
"587864512105";"1";"1";"2015-06-10";"2.5"
"587864512205";"1";"1";"2015-06-09";"4"
"587864512305";"1";"1";"2015-06-09";"1"
"587864512405";"1";"1";"2016-06-16";"1.5"
"587864512505";"1";"1";"2016-02-16";"1"
"587864512605";"1";"1";"2017-02-15";"2.5"
"587864515505";"1";"1";"2016-06-28";"1"
"587864515605";"1";"1";"2016-06-22";"2.5"
"587864515705";"1";"1";"2016-06-28";"1"
"587864515805";"1";"1";"";""
"587864515905";"1";"1";"2016-06-22";"2.5"
"587864516005";"1";"1";"";""
"587864516105";"1";"1";"2016-06-23";"1.5"
"587864516205";"1";"1";"";""
"587864516305";"1";"1";"2016-06-23";"3"
"587864516405";"1";"1";"2016-06-28";"1"
"587864516505";"1";"1";"2015-06-22";"2.5"
"587864519005";"1";"1";"";""
"587864519105";"1";"1";"2016-06-29";"1"
"587864519205";"1";"1";"2018-02-15";"2.5"
"587864519305";"1";"1";"2016-06-23";"1.5"
"587864519405";"1";"1";"2017-06-27";"1"
"587864519505";"1";"1";"2016-06-29";"1.5"
"587864519605";"1";"1";"2017-06-20";"2"
"587864519705";"1";"1";"2017-06-20";"3"
"587864519805";"1";"1";"2016-06-22";"2.5"
"587864519905";"1";"1";"";""
"587864520005";"1";"1";"";""
"587864520105";"1";"1";"";""
"587864520205";"1";"1";"2017-06-27";"2.5"
"587864520305";"1";"1";"";""
"587864524505";"1";"1";"";""
"587864524605";"1";"1";"";""
"587864524705";"1";"1";"";""
"587864524805";"1";"1";"";""
"587864524905";"1";"1";"2016-06-21";"3"
"587864525005";"1";"1";"";""
"587864525105";"1";"1";"";""
"587864525205";"1";"1";"";""
"587864526005";"1";"1";"2016-06-27";"1.5"
"587864526105";"1";"1";"2018-06-18";"2"
"587864526205";"1";"1";"";""
"587864526305";"1";"1";"";""
"587864526405";"1";"1";"";""
"587864526505";"1";"1";"";""
"587864526605";"1";"1";"2017-06-27";"1"
"587864526705";"1";"1";"";""
"587864526805";"1";"1";"2016-06-22";"1"
"587864526905";"1";"1";"";""
"587864530205";"1";"1";"2016-06-23";"1"
"587864530305";"1";"1";"2016-06-28";"1.5"
"587864530405";"1";"1";"";""
"587864530505";"1";"1";"2016-06-21";"2"
"587864530605";"1";"1";"";""
"587864530705";"1";"1";"";""
"587864530805";"1";"1";"";""
"587864530905";"1";"1";"2016-02-09";"3"
"587864531005";"1";"1";"";""
"587864531105";"1";"1";"";""
"587864531205";"1";"1";"2017-06-21";"2"
"587864531305";"1";"1";"2016-06-21";"1"
"587864531405";"1";"1";"2016-06-27";"1.5"
"587864531505";"1";"1";"2016-06-23";"1"
"587864536905";"1";"1";"";""
"587864537005";"1";"1";"";""
"587864537105";"1";"1";"";""
"587864537205";"1";"1";"2017-02-08";"1"
"587864537305";"1";"1";"";""
"587864537405";"1";"1";"";""
"587864537505";"1";"1";"";""
"587864537605";"1";"1";"";""
"587864537705";"1";"1";"";""
"587864537805";"1";"1";"2017-06-26";"1.5"
"587864542805";"1";"1";"";""
"587864542905";"1";"1";"2017-08-30";"2.5"
"587864543005";"1";"1";"2017-02-08";"2"
"587864543105";"1";"1";"";""
"587864543205";"1";"1";"2016-06-22";"1"
"587864543305";"1";"1";"";""
"587864543405";"1";"1";"";""
"587864543505";"1";"1";"2016-06-29";"1.5"
"587864543605";"1";"1";"";""
"587864543705";"1";"1";"";""
"587864543805";"1";"1";"";""
"587864543905";"1";"1";"";""
"587864544005";"1";"1";"";""
"587864544105";"1";"1";"";""
"587864544205";"1";"1";"";""
"587864544305";"1";"1";"";""
"587864544405";"1";"1";"2016-06-23";"1.5"
"587864544505";"1";"1";"";""
"587864544605";"1";"1";"";""
"587864544705";"1";"1";"2016-02-09";"2"
"587864549905";"1";"1";"";""
"587864550005";"1";"1";"2016-06-23";"2"
"587864550105";"1";"1";"";""
"587864550205";"1";"1";"";""
"587864550305";"1";"1";"";""
"587864555405";"1";"1";"2017-06-26";"3"
"587864555505";"1";"1";"";""
"587864555605";"1";"1";"";""
"587864555705";"1";"1";"";""
"587864555805";"1";"1";"";""
"587864555905";"1";"1";"";""
"587864556005";"1";"1";"2017-06-22";"1"
"587864556105";"1";"1";"2016-06-22";"1"
"587864556205";"1";"1";"2016-06-22";"1.5"
"587864556305";"1";"1";"2016-06-21";"1"
"587864556405";"1";"1";"";""
"587864556505";"1";"1";"";""
"587864556605";"1";"1";"";""
"587864556705";"1";"1";"";""
"587864556805";"1";"1";"2017-06-20";"2"
"587864556905";"1";"1";"2016-06-21";"1.5"
"587864557005";"1";"1";"2017-08-30";"2"
"587864557105";"1";"1";"";""
"587864557205";"1";"1";"2017-02-08";"1"
"587864557305";"1";"1";"2017-02-08";"1.5"
"587864557405";"1";"1";"";""
"587864557505";"1";"1";"2016-06-29";"2"
"587864568705";"1";"1";"2016-06-23";"1.5"
"587864568805";"1";"1";"";""
"587864568905";"1";"1";"";""
"587864569005";"1";"1";"";""
"587864569105";"1";"1";"2016-06-23";"3"
"587864569205";"1";"1";"";""
"587864569305";"1";"1";"";""
"587864569405";"1";"1";"";""
"587864569505";"1";"1";"2018-06-19";"3"
"587864569605";"1";"1";"";""
"587864569705";"1";"1";"";""
"587864569805";"1";"1";"2016-06-29";"2"
"587864569905";"1";"1";"2017-06-26";"3"
"587864570005";"1";"1";"2016-06-28";"1.5"
"587864570105";"1";"1";"2016-06-21";"1"
"587864570205";"1";"1";"";""
"587864570305";"1";"1";"2018-02-15";"2"
"587864570405";"1";"1";"";""
"587864570505";"1";"1";"";""
"587864570605";"1";"1";"2016-06-29";"1"
"587864575605";"1";"1";"";""
"587864575705";"1";"1";"";""
"587864575805";"1";"1";"";""
"587864575905";"1";"1";"";""
"587864576005";"1";"1";"";""
"587864576105";"1";"1";"";""
"587864576205";"1";"1";"2017-06-20";"2"
"587864576305";"1";"1";"";""
"587864576705";"1";"1";"";""
"587864576805";"1";"1";"2017-02-14";"2.5"
"587864576905";"1";"1";"2017-02-14";"2"
"587864577005";"1";"1";"2017-02-14";"1.5"
"587864577105";"1";"1";"2016-06-14";"1"
"587864577805";"1";"1";"";""
"587864581205";"1";"1";"";""
"587864581305";"1";"1";"2016-06-23";"2"
"587864581405";"1";"1";"2017-06-20";"2"
"587864581505";"1";"1";"2016-06-27";"1"
"587864581605";"1";"1";"";""
"587864581705";"1";"1";"";""
"587864581805";"1";"1";"2016-06-22";"1.5"
"587864581905";"1";"1";"";""
"587864582005";"1";"1";"";""
"587864582105";"1";"1";"2017-02-08";"3"
"587864582205";"1";"1";"";""
"587864582305";"1";"1";"2016-06-23";"2"
"587864582405";"1";"1";"";""
"587864582505";"1";"1";"2016-06-23";"1"
"587864582605";"1";"1";"";""
"587864582705";"1";"1";"2016-06-22";"1.5"
"587864582805";"1";"1";"2017-02-08";"1.5"
"587864582905";"1";"1";"2016-06-21";"1.5"
"587864583005";"1";"1";"";""
"587864583105";"1";"1";"2017-06-20";"3"
"587864583205";"1";"1";"2017-06-21";"1.5"
"587864583305";"1";"1";"";""
"587864589305";"1";"1";"";""
"587864589405";"1";"1";"2016-06-23";"1"
"587864589505";"1";"1";"2016-06-21";"1"
"587864596505";"1";"1";"";""
"587864596605";"1";"1";"2016-06-21";"2"
"587864596705";"1";"1";"2016-06-27";"1"
"587864596805";"1";"1";"";""
"587864596905";"1";"1";"";""
"587864597005";"1";"1";"";""
"587864597105";"1";"1";"";""
"587864597205";"1";"1";"2016-06-28";"2"
"587864597305";"1";"1";"";""
"587864597405";"1";"1";"2016-06-28";"1"
"587864597505";"1";"1";"";""
"587864597605";"1";"1";"2017-06-26";"2"
"587864597705";"1";"1";"";""
"587864597805";"1";"1";"2016-06-23";"1.5"
"587864597905";"1";"1";"";""
"587864598005";"1";"1";"";""
"587864598105";"1";"1";"";""
"587864598205";"1";"1";"2017-06-27";"1"
"587864598305";"1";"1";"";""
"587864598405";"1";"1";"2017-08-30";"3"
"587864598505";"1";"1";"";""
"587864598605";"1";"1";"2018-08-30";"3"
"587864598705";"1";"1";"2017-06-26";"2"
"587864603505";"1";"1";"";""
"587864603605";"1";"1";"";""
"587864609705";"1";"1";"2016-06-23";"2"
"587864609805";"1";"1";"";""
"587864609905";"1";"1";"";""
"587864610005";"1";"1";"";""
"587864610105";"1";"1";"2016-06-29";"1"
"587864610205";"1";"1";"";""
"587864610305";"1";"1";"2016-06-29";"1.5"
"587864610405";"1";"1";"";""
"587864610505";"1";"1";"2017-06-22";"2"
"587864610605";"1";"1";"";""
"587864610705";"1";"1";"2016-06-21";"1.5"
"587864610805";"1";"1";"2017-06-27";"1"
"587864610905";"1";"1";"";""
"587864611005";"1";"1";"2016-06-29";"2"
"587864611105";"1";"1";"2016-06-22";"1.5"
"587864611205";"1";"1";"2016-06-28";"2"
"587864611305";"1";"1";"";""
"587864611405";"1";"1";"2016-06-21";"1"
"587864611505";"1";"1";"";""
"587864611605";"1";"1";"";""
"587864611705";"1";"1";"";""
"587864611805";"1";"1";"2017-06-26";"1.5"
"587864611905";"1";"1";"";""
"587864612005";"1";"1";"";""
"587864612105";"1";"1";"2017-06-27";"2.5"
"587864618705";"1";"1";"2017-06-26";"2.5"
"587864618805";"1";"1";"";""
"587864618905";"1";"1";"2017-06-20";"2.5"
"587864619005";"1";"1";"2017-06-26";"2.5"
"587864619105";"1";"1";"";""
"587864624205";"1";"1";"2016-06-21";"2"
"587864624305";"1";"1";"";""
"587864624405";"1";"1";"2016-06-21";"1.5"
"587864624505";"1";"1";"";""
"587864624605";"1";"1";"";""
"587864624705";"1";"1";"";""
"587864624805";"1";"1";"2016-06-28";"1.5"
"587864624905";"1";"1";"";""
"587864625005";"1";"1";"";""
"587864625105";"1";"1";"2016-06-23";"1"
"587864625205";"1";"1";"";""
"587864625305";"1";"1";"2016-06-29";"4"
"587864625405";"1";"1";"";""
"587864625505";"1";"1";"";""
"587864625605";"1";"1";"";""
"587864625705";"1";"1";"";""
"587864625805";"1";"1";"";""
"587864625905";"1";"1";"";""
"587864626005";"1";"1";"2017-06-26";"2"
"587864626105";"1";"1";"";""
"587864626205";"1";"1";"";""
"587864626305";"1";"1";"2016-06-29";"4"
"587864637205";"1";"1";"";""
"587864637305";"1";"1";"2016-06-28";"2.5"
"587864637405";"1";"1";"";""
"587864637505";"1";"1";"2017-08-30";"1"
"587864637605";"1";"1";"2017-02-08";"1"
"587864637705";"1";"1";"2017-06-20";"1.5"
"587864637805";"1";"1";"";""
"587864637905";"1";"1";"";""
"587864638005";"1";"1";"2017-06-27";"2.5"
"587864638105";"1";"1";"";""
"587864638205";"1";"1";"";""
"587864638305";"1";"1";"";""
"587864638405";"1";"1";"2016-06-28";"2"
"587864638505";"1";"1";"";""
"587864638605";"1";"1";"2018-06-22";"2.5"
"587864638705";"1";"1";"2017-06-22";"1.5"
"587864638805";"1";"1";"";""
"587864638905";"1";"1";"";""
"587864639005";"1";"1";"";""
"587864639105";"1";"1";"";""
"587864639205";"1";"1";"";""
"587864639305";"1";"1";"";""
"587864639405";"1";"1";"";""
"587864639505";"1";"1";"";""
"587864639605";"1";"1";"2016-06-28";"1.5"
"587864650405";"1";"1";"2017-06-22";"1.5"
"587864650505";"1";"1";"";""
"587864650605";"1";"1";"2016-06-22";"2"
"587864650705";"1";"1";"2016-06-27";"2"
"587864650805";"1";"1";"";""
"587864650905";"1";"1";"2017-06-20";"1.5"
"587864651005";"1";"1";"2016-06-29";"4"
"587864651105";"1";"1";"";""
"587864651205";"1";"1";"";""
"587864651305";"1";"1";"2016-08-30";"2.5"
"587864651405";"1";"1";"2016-06-29";"1"
"587864651505";"1";"1";"2016-06-27";"4"
"587864651605";"1";"1";"";""
"587864651705";"1";"1";"";""
"587864651805";"1";"1";"";""
"587864651905";"1";"1";"2017-08-30";"2.5"
"587864652005";"1";"1";"";""
"587864652105";"1";"1";"2017-06-20";"2.5"
"587864652205";"1";"1";"";""
"587864652305";"1";"1";"2016-06-21";"2"
"587864652405";"1";"1";"";""
"587864652505";"1";"1";"2017-06-26";"1.5"
"587864652605";"1";"1";"2017-06-27";"2.5"
"587864652705";"1";"1";"2017-02-08";"1"
"587864652805";"1";"1";"";""
"587864658105";"1";"1";"";""
"587864660005";"1";"1";"";""
"587864660105";"1";"1";"2017-06-26";"1"
"587864660205";"1";"1";"";""
"587864660305";"1";"1";"";""
"587864660405";"1";"1";"";""
"587864660505";"1";"1";"";""
"587864665505";"1";"1";"";""
"587864665605";"1";"1";"";""
"587864665705";"1";"1";"2016-06-28";"1.5"
"587864665805";"1";"1";"2017-06-22";"2.5"
"587864665905";"1";"1";"2018-06-19";"3"
"587864666005";"1";"1";"2016-06-22";"2.5"
"587864666105";"1";"1";"";""
"587864666205";"1";"1";"";""
"587864666305";"1";"1";"2016-06-22";"2"
"587864666405";"1";"1";"";""
"587864666505";"1";"1";"2018-06-18";"3"
"587864666605";"1";"1";"2018-02-15";"1.5"
"587864666705";"1";"1";"";""
"587864666805";"1";"1";"2018-02-15";"1"
"587864666905";"1";"1";"";""
"587864667005";"1";"1";"";""
"587864667105";"1";"1";"2016-06-27";"1.5"
"587864667205";"1";"1";"";""
"587864667305";"1";"1";"";""
"587864667405";"1";"1";"2017-06-20";"2"
"587864667505";"1";"1";"2016-06-23";"1"
"587864667605";"1";"1";"2016-06-23";"2"
"587864667705";"1";"1";"";""
"587864675805";"1";"1";"2017-06-27";"2"
"587864675905";"1";"1";"2017-06-26";"4"
"587864676005";"1";"1";"2018-06-18";"2"
"587864676105";"1";"1";"2016-06-21";"1"
"587864676205";"1";"1";"";""
"587864676305";"1";"1";"";""
"587864676405";"1";"1";"";""
"587864676505";"1";"1";"";""
"587864676605";"1";"1";"";""
"587864676705";"1";"1";"";""
"587864676805";"1";"1";"2016-06-27";"1"
"587864676905";"1";"1";"2016-06-22";"2.5"
"587864678705";"1";"1";"2016-06-29";"1.5"
"587864678805";"1";"1";"";""
"587864678905";"1";"1";"";""
"587864679005";"1";"1";"2017-06-21";"1"
"587864679105";"1";"1";"2016-06-22";"1.5"
"587864679205";"1";"1";"";""
"587864679305";"1";"1";"";""
"587864679405";"1";"1";"";""
"587864679505";"1";"1";"";""
"587864679605";"1";"1";"";""
"587864679705";"1";"1";"";""
"587864679805";"1";"1";"2017-06-20";"1.5"
"587864679905";"1";"1";"2017-02-08";"2"
"587864680005";"1";"1";"";""
"587864680105";"1";"1";"2016-06-23";"1.5"
"587864680205";"1";"1";"";""
"587864680305";"1";"1";"";""
"587864681005";"1";"1";"2016-06-16";"1.5"
"587864681305";"1";"1";"2016-06-14";"1"
"587864689305";"1";"1";"";""
"587864689405";"1";"1";"";""
"587864689505";"1";"1";"";""
"587864689605";"1";"1";"2016-06-23";"1"
"587864689705";"1";"1";"2015-02-04";"1.5"
"587864689805";"1";"1";"2016-06-28";"4"
"587864689905";"1";"1";"2016-06-21";"1.5"
"587864690005";"1";"1";"2016-06-28";"2"
"587864690105";"1";"1";"";""
"587864690205";"1";"1";"";""
"587864690305";"1";"1";"";""
"587864690405";"1";"1";"";""
"587864690505";"1";"1";"";""
"587864690605";"1";"1";"2017-06-26";"2.5"
"587864694305";"1";"1";"";""
"587864694405";"1";"1";"2019-06-19";"2"
"587864694505";"1";"1";"2016-06-28";"1.5"
"587864694605";"1";"1";"2017-06-26";"1"
"587864694705";"1";"1";"2016-06-22";"2.5"
"587864694805";"1";"1";"";""
"587864694905";"1";"1";"2016-06-27";"2.5"
"587864695005";"1";"1";"";""
"587864695105";"1";"1";"2016-06-23";"1.5"
"587864695205";"1";"1";"";""
"587864695305";"1";"1";"";""
"587864706705";"1";"1";"";""
"587864706805";"1";"1";"";""
"587864706905";"1";"1";"";""
"587864707005";"1";"1";"";""
"587864707105";"1";"1";"";""
"587864707205";"1";"1";"";""
"587864707305";"1";"1";"";""
"587864707405";"1";"1";"";""
"587864707505";"1";"1";"2018-06-19";"1"
"587864710705";"1";"1";"2016-06-29";"1"
"587864710805";"1";"1";"";""
"587864710905";"1";"1";"2017-06-20";"1"
"587864711005";"1";"1";"2016-06-22";"3"
"587864711105";"1";"1";"2017-06-22";"1.5"
"587864711205";"1";"1";"";""
"587864711305";"1";"1";"2016-06-27";"1.5"
"587864711405";"1";"1";"";""
"587864711505";"1";"1";"2016-06-29";"4"
"587864711605";"1";"1";"2016-06-28";"1"
"587864711705";"1";"1";"2017-06-26";"2.5"
"587864712705";"1";"1";"2016-06-13";"1"
