"cislo_prihlasky";"odkud_uchazec_prihlasen_kod";"prihlaska_kod";"studium_id";"rozhodnuti_kod";"obor_ss_kod";"ss_izo";"ss_typ";"ss_predmet1";"ss_predmet2";"ss_predmet3";"ss_predmet4";"ss_predmet5";"ss_predmet1_znamky";"ss_predmet2_znamky";"ss_predmet3_znamky";"ss_predmet4_znamky";"ss_predmet5_znamky";"ss_predmet1_prumer";"ss_predmet2_prumer";"ss_predmet3_prumer";"ss_predmet4_prumer";"ss_predmet5_prumer";"ss_prumer_prumeru";"ss_prumer_znamek";"bakalar_prumer";"predchozi_studium";"doplnujici_udaj1";"doplnujici_udaj2";"doplnujici_udaj3";"doplnujici_udaj4";"typ_prihlasky";"maturita_znamky";"maturita_prumer";"maturita_predmety";"maturita_rok";"cislo_mistnosti_pz";"datum_pz";"prominuti_pz";"hodnoceni_pz";"hodnoceni_pz_cast1";"hodnoceni_pz_cast2";"hodnoceni_pz_cast3";"hodnoceni_pz_cast4";"hodnoceni_pz_cast5";"hodnoceni_pz_cast6";"hodnoceni_pz_cast7";"hodnoceni_pz_cast8";"hodnoceni_pz_cast9";"hodnoceni_pz_cast10";"hodnoceni_pz_cast11";"hodnoceni_pz_cast12";"zapsal_ke_studiu";"status";"stipendium";"stipendium_cizi";"kolej_zadost";"termin";"prechodne";"studijni_skupina";"nove_prijaty";"navazujici_stud_program";"trvaly_pobyt_v_cr";"financovani";"stupen_predchoziho_vzdelani";"pz1_datum";"pz1_cas";"pz1_mistnost";"pz2_datum";"pz2_cas";"pz2_mistnost";"pz3_datum";"pz3_cas";"pz3_mistnost";"pisemny_test";"anketa_odkud_kod";"anketa_odkud_poznamka";"cislo_uchazece";"scio_test";"olympiady";"postizeni_kod";"postizeni_poznamka";"placeno_r";"placeno_poznamka";"placeno_mail";"staz_stat";"staz_poznamka";"maturita_uroven";"zajem";"zprava_pro_uchazece";"priorita";"datum_registrace";"datum_rozhodnuti";"misto_kod";"okres_kod";"zeme_kod";"psc"
"1999";"";"6978223312";"17018006";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2750913";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-02";"2019-09-02";"Poriadie";"";"";"90622"
"1998";"";"9682675312";"17018106";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"2750902";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-02";"2019-09-02";"";"";"";"16000"
"167";"7";"26400515";"17018206";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"FIT ČVUT, PI, 2014-2017, Bc
FIT ČVUT, NPVS, 2017-2019";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2725305";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-05-16";"2019-06-17";"Chrudim";"3603";"3603";"53701"
"2000";"";"1013926512";"17018806";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"2750924";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-02";"2019-09-02";"";"";"";"13000"
"169";"7";"93719632";"17018906";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2725338";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-05-17";"2019-06-17";"Praha";"3100";"3100";"16000"
"2001";"";"2178884612";"17076706";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2012";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"69";"L";"";"";"";"";"";"";"";"";"";"";"";"";"2752354";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-05";"2019-09-05";"Praha";"3100";"3100";"16000"
"2002";"";"8566448212";"17076806";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2017";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2752365";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-05";"2019-09-05";"";"3100";"3100";"18200"
"2003";"";"5344967812";"17076906";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"1997";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"69";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2752376";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-05";"2019-09-05";"";"3100";"3100";"14900"
"2004";"";"4224991012";"17077006";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2014";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"69";"M";"";"";"";"";"";"";"";"";"";"";"";"";"2752387";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-05";"2019-09-05";"Praha";"3100";"3100";"13000"
"2005";"";"7822425212";"17097606";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"2752453";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-05";"2019-09-05";"Košice";"7777";"7777";"04001"
"2007";"";"8939754612";"17138706";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"1997";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2753014";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-09";"2019-09-09";"";"3100";"3100";"18200"
"2006";"";"2300369912";"17138806";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2752464";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-05";"2019-09-05";"";"";"";"17000"
"2008";"";"5628784412";"17138906";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2753025";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-09";"2019-09-09";"";"";"";"74213"
"2009";"";"9343444112";"17139006";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2011";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2753036";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-09";"2019-09-09";"Praha";"3100";"3100";"16500"
"2010";"";"1966212412";"17139106";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"69";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2753047";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-09";"2019-09-09";"";"3505";"3505";"46312"
"2014";"";"6743706212";"17139206";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2014";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"69";"L";"";"";"";"";"";"";"";"";"";"";"";"";"2753091";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-09";"2019-09-09";"34 -608";"";"";""
"2013";"";"9478469412";"17139306";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2016";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2753080";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-09";"2019-09-09";"";"3810";"3810";"75701"
"2015";"";"8250679512";"17139406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2015";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2753102";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-09";"2019-09-09";"";"3202";"3202";"26753"
"2016";"";"5677008812";"17139506";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2018";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2753113";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-09";"2019-09-09";"Třebenice";"3506";"3506";"41113"
"2017";"";"1886140412";"17139606";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2015";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"69";"M";"";"";"";"";"";"";"";"";"";"";"";"";"2753124";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-09";"2019-09-09";"";"3100";"3100";"13000"
"173";"7";"19892710";"17201506";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1) FIT ČVUT - bakalářské studium, 2013-2016, obor Softwarové inženýrství, získaný titul bakalář
2) FIT ČVUT - magisterské studium, 2016-2019, obor Webové a softwarové inženýrství, zaměření
Softwarové inženýrství, získaný titul inženýr";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2742894";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-08-08";"2019-09-12";"Praha";"3100";"3100";"14800"
"2012";"";"7815932512";"17253306";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2016";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2753069";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-09";"2019-09-09";"";"3810";"3810";"75701"
"2018";"";"8718364012";"17253406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2018";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"69";"M";"";"";"";"";"";"";"";"";"";"";"";"";"2754169";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-16";"2019-09-16";"Praha";"3100";"3100";"14000"
"2019";"";"1550640012";"17254906";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2011";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"69";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2754180";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-16";"2019-09-16";"Ostrava";"3807";"3807";"72400"
"2020";"";"1921991412";"17255006";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"1998";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"69";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2754191";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-16";"2019-09-16";"";"3206";"3206";"27711"
"2021";"";"8088736212";"17255106";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2009";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"69";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2754202";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-16";"2019-09-16";"Praha";"3100";"3100";"18200"
"2023";"";"1965946312";"17255206";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2011";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"69";"M";"";"";"";"";"";"";"";"";"";"";"";"";"2754224";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-16";"2019-09-16";"";"3501";"3501";"47001"
"2022";"";"8534196312";"17255506";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"2754213";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-16";"2019-09-16";"";"";"";"66902"
"2025";"";"6642476812";"17255806";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2014";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"69";"L";"";"";"";"";"";"";"";"";"";"";"";"";"2754246";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-16";"2019-09-16";"34 -608";"";"";""
"2026";"";"9186295712";"17255906";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2015";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"69";"M";"";"";"";"";"";"";"";"";"";"";"";"";"2754257";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-16";"2019-09-16";"";"3100";"3100";"13000"
"2028";"";"1784850212";"17258406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2016";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2754279";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-16";"2019-09-16";"";"3100";"3100";"19800"
"2027";"";"5510824112";"17258506";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2016";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2754268";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-16";"2019-09-16";"";"3100";"3100";"13000"
"2029";"";"9192515512";"17260206";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2010";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"69";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2754290";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-16";"2019-09-16";"";"3510";"3510";"40011"
"2030";"";"7278579312";"17260306";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2754301";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-16";"2019-09-16";"";"";"";"14900"
"2032";"";"5668984712";"17260706";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2015";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2754334";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-16";"2019-09-16";"";"3202";"3202";"26753"
"2033";"";"4815385212";"17260806";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2013";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2754345";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-16";"2019-09-16";"Jihlava";"3707";"3707";"58601"
"2034";"";"6040324112";"17260906";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2001";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"69";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2754356";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-16";"2019-09-16";"";"3202";"3202";"26751"
"2035";"";"9107656912";"17263006";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2011";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2754367";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-16";"2019-09-16";"";"3303";"3303";"37901"
"2036";"";"5147130212";"17265006";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2017";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2754378";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-16";"2019-09-16";"84105 Bratislava";"";"";""
"2037";"";"2136802712";"17265106";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2010";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"69";"M";"";"";"";"";"";"";"";"";"";"";"";"";"2754389";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-16";"2019-09-16";"Mariánské Lázně";"3402";"3402";"35301"
"2038";"";"7110848912";"17265406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2011";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"69";"M";"";"";"";"";"";"";"";"";"";"";"";"";"2754400";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-16";"2019-09-16";"Chomutov";"3503";"3503";"43004"
"2039";"";"4802715612";"17265506";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2006";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2754411";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-16";"2019-09-16";"Ostrava";"3807";"3807";"70900"
"2040";"";"9377526312";"17265706";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2754422";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-16";"2019-09-16";"";"";"";"03202"
"2042";"";"6029567112";"17292306";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2018";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"69";"M";"";"";"";"";"";"";"";"";"";"";"";"";"2754444";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-16";"2019-09-16";"Nálepkovo";"";"";""
"2041";"";"8437626612";"17292506";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"A";"";"69";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2754433";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-16";"2019-09-16";"";"";"";"13000"
"2043";"";"3174893012";"17292706";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2016";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2754455";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-16";"2019-09-16";"";"";"";"16900"
"2044";"";"4125054812";"17294406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"1994";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2754994";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-17";"2019-09-17";"Vinařice";"3203";"3203";"27307"
"2045";"";"3903248412";"17294606";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2005";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"69";"M";"";"";"";"";"";"";"";"";"";"";"";"";"2755016";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-17";"2019-09-17";"Praha";"3100";"3100";"10400"
"2046";"";"1205475912";"17300506";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2011";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"69";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2755038";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-17";"2019-09-17";"";"3100";"3100";"16300"
"2058";"";"3178787612";"17339106";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2755555";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-19";"2019-09-19";"Praha 8 - Kobylisy";"";"";"18200"
"2057";"";"8790896912";"17339206";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2004";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2755544";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-19";"2019-09-19";"Karviná";"3803";"3803";"73301"
"2056";"";"5204732512";"17339906";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2755533";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-19";"2019-09-19";"";"";"";""
"2051";"";"9903756812";"17340006";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"N";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2755478";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-19";"2019-09-19";"";"";"";""
"2060";"";"1297199512";"17340106";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"N";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2755577";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-19";"2019-09-19";"";"";"";""
"2055";"";"2600556912";"17340206";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2755522";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-09-19";"2019-09-19";"";"";"";""
