"statni_zkouska_id";"zaverecna_prace_id";"studium_id";"cislo_terminu";"typ_szzk";"uzavreno";"datum_prihlaseni";"datum_absolvovani";"celkove_hodnoceni";"poznamka"
"762877275905";"";"12950606";"1";"SZZ";"";"";"";"";""
"762877276305";"";"12950706";"1";"SZZ";"";"";"";"";""
"762877276805";"";"12950806";"1";"SZZ";"";"";"";"";""
"762877277205";"";"12950906";"1";"SZZ";"";"";"";"";""
"762877277605";"";"12951006";"1";"SZZ";"";"";"";"";""
"762877278105";"";"12951106";"1";"SZZ";"";"";"";"";""
"762877278605";"1021491546705";"12951206";"1";"SZZ";"";"2019-05-14";"";"2";""
"762877279005";"";"12951306";"1";"SZZ";"";"";"";"";""
"762877279405";"";"12951406";"1";"SZZ";"";"";"";"";""
"762877279805";"";"12951506";"1";"SZZ";"";"";"";"";""
"762877280305";"";"12951606";"1";"SZZ";"";"";"";"";""
"762877280705";"";"12951706";"1";"SZZ";"";"";"";"";""
"762877281105";"";"12951806";"1";"SZZ";"";"";"";"";""
"762877281605";"";"12951906";"1";"SZZ";"";"";"";"";""
"762877282005";"";"12952006";"1";"SZZ";"";"";"";"";""
"762877282505";"";"12952106";"1";"SZZ";"";"";"";"";""
"762877283005";"";"12952206";"1";"SZZ";"";"";"";"";""
"762877283405";"";"12952306";"1";"SZZ";"";"";"";"";""
"762877283905";"";"12952406";"1";"SZZ";"";"";"";"";""
"762877284305";"";"12952506";"1";"SZZ";"";"";"";"";""
"762877284705";"";"12952606";"1";"SZZ";"";"";"";"";""
"762877285105";"";"12952706";"1";"SZZ";"";"";"";"";""
"762877285605";"";"12952806";"1";"SZZ";"";"";"";"";""
"762877286005";"";"12952906";"1";"SZZ";"";"";"";"";""
"762877286405";"";"12953006";"1";"SZZ";"";"";"";"";""
"762877286805";"";"12953106";"1";"SZZ";"";"";"";"";""
"762877287205";"1023798395005";"12953206";"1";"SZZ";"";"2020-05-20";"";"1.5";""
"762877287605";"";"12953306";"1";"SZZ";"";"";"";"";""
"762877288005";"1023797464405";"12953406";"1";"SZZ";"";"2019-05-10";"";"1";""
"762877288505";"";"12953506";"1";"SZZ";"";"";"";"";""
"762877288905";"";"12953606";"1";"SZZ";"";"";"";"";""
"762877289405";"";"12953706";"1";"SZZ";"";"";"";"";""
"762877289905";"";"12953806";"1";"SZZ";"";"";"";"";""
"762877290405";"";"12953906";"1";"SZZ";"";"";"";"";""
"762877290905";"";"12954006";"1";"SZZ";"";"";"";"";""
"762877291305";"";"12954106";"1";"SZZ";"";"";"";"";""
"762877291805";"";"12954206";"1";"SZZ";"";"";"";"";""
"762877292305";"";"12954306";"1";"SZZ";"";"";"";"";""
"762877296805";"897664907505";"12954406";"1";"SZZ";"";"2019-05-19";"";"2.5";""
"762877297205";"1014810551905";"12954506";"1";"SZZ";"";"2019-04-23";"";"1.5";""
"762877297605";"";"12954606";"1";"SZZ";"";"";"";"";""
"762877298005";"823091378405";"12954706";"1";"SZZ";"";"";"";"";""
"762877298405";"";"12954806";"1";"SZZ";"";"";"";"";""
"762877298805";"";"12954906";"1";"SZZ";"";"";"";"";""
"762877299205";"1108282695005";"12955006";"1";"SZZ";"";"2021-01-06";"";"2";""
"762877299705";"";"12955106";"1";"SZZ";"";"";"";"";""
"762877300205";"";"12955206";"1";"SZZ";"";"";"";"";""
"762877300605";"";"12955306";"1";"SZZ";"";"";"";"";""
"762877301005";"";"12955406";"1";"SZZ";"";"";"";"";""
"762877301405";"1017141690805";"12955506";"1";"SZZ";"";"2019-04-23";"";"1";""
"762877301805";"1114372043505";"12955606";"1";"SZZ";"";"2020-06-01";"";"1.5";""
"762877302205";"1015998221905";"12955706";"1";"SZZ";"";"2019-04-23";"";"1";""
"762877302605";"1010378803805";"12955806";"1";"SZZ";"";"2019-04-27";"";"1";""
"762877303105";"";"12955906";"1";"SZZ";"";"";"";"";""
"762877303505";"";"12956006";"1";"SZZ";"";"";"";"";""
"762877303905";"";"12956106";"1";"SZZ";"";"";"";"";""
"762877304305";"1025240552805";"12956206";"1";"SZZ";"";"2020-01-07";"";"2";""
"762877304705";"";"12956306";"1";"SZZ";"";"";"";"";""
"762877305105";"1098550884705";"12956406";"1";"SZZ";"";"2020-05-30";"";"1.5";""
"762877305505";"1020052422905";"12956506";"1";"SZZ";"";"2019-04-23";"";"2";""
"762877305905";"";"12956606";"1";"SZZ";"";"";"";"";""
"762877306305";"";"12956706";"1";"SZZ";"";"";"";"";""
"762877306705";"";"12956806";"1";"SZZ";"";"";"";"";""
"762877307105";"1009819386205";"12956906";"1";"SZZ";"";"2019-05-06";"";"2";""
"762877307505";"";"12957006";"1";"SZZ";"";"";"";"";""
"762877307905";"1133508232105";"12957106";"1";"SZZ";"";"2020-06-02";"";"2";""
"762877308305";"";"12957206";"1";"SZZ";"";"";"";"";""
"762877308705";"";"12957306";"1";"SZZ";"";"";"";"";""
"762877309105";"";"12957406";"1";"SZZ";"";"";"";"";""
"762877309505";"";"12957506";"1";"SZZ";"";"";"";"";""
"762877309905";"1128982120705";"12957606";"1";"SZZ";"";"";"";"";""
"762877310305";"1007330314705";"12957706";"1";"SZZ";"";"2019-04-23";"";"1";""
"762877310705";"";"12957806";"1";"SZZ";"";"";"";"";""
"762877311105";"1122362018205";"12957906";"1";"SZZ";"";"2020-05-26";"";"1.5";""
"762877311505";"1122062281705";"12958006";"1";"SZZ";"";"2020-05-28";"";"2";""
"762877311905";"";"12958106";"1";"SZZ";"";"";"";"";""
"762877312405";"";"12958206";"1";"SZZ";"";"";"";"";""
"762877312805";"";"12958306";"1";"SZZ";"";"";"";"";""
"762877313305";"";"12958406";"1";"SZZ";"";"";"";"";""
"762877313705";"";"12958506";"1";"SZZ";"";"";"";"";""
"762877314105";"1001497146805";"12958606";"1";"SZZ";"";"2019-04-23";"";"1";""
"762877314505";"1027557543305";"12958706";"1";"SZZ";"";"2019-05-16";"";"1.5";""
"762877314905";"";"12958806";"1";"SZZ";"";"";"";"";""
"762877315305";"919585753705";"12958906";"1";"SZZ";"";"2018-05-14";"";"2";""
"762877315705";"";"12959006";"1";"SZZ";"";"";"";"";""
"762877316105";"";"12959106";"1";"SZZ";"";"";"";"";""
"762877316505";"826587803405";"12959206";"1";"SZZ";"";"";"";"";""
"762877316905";"";"12959306";"1";"SZZ";"";"";"";"";""
"762877317305";"1007606508505";"12959406";"1";"SZZ";"";"2019-04-28";"";"1.5";""
"762877317705";"1003137262105";"12959506";"1";"SZZ";"";"2019-05-07";"";"1.5";""
"762877318105";"";"12959606";"1";"SZZ";"";"";"";"";""
"762877318505";"";"12959706";"1";"SZZ";"";"";"";"";""
"762877318905";"";"12959806";"1";"SZZ";"";"";"";"";""
"762877319305";"";"12959906";"1";"SZZ";"";"";"";"";""
"762877319705";"1023799124805";"12960006";"1";"SZZ";"";"2019-05-15";"";"1";""
"762877320105";"";"12960106";"1";"SZZ";"";"";"";"";""
"762877320505";"1130792801005";"12960206";"1";"SZZ";"";"2020-06-01";"";"1";""
"762877320905";"";"12960306";"1";"SZZ";"";"";"";"";""
"762877321305";"1020054103405";"12960406";"1";"SZZ";"";"2019-05-13";"";"2";""
"762877321705";"";"12960506";"1";"SZZ";"";"";"";"";""
"762877322105";"1010928555705";"12960606";"1";"SZZ";"";"2019-05-12";"";"2";""
"762877322505";"";"12960706";"1";"SZZ";"";"";"";"";""
"762877322905";"";"12960806";"1";"SZZ";"";"";"";"";""
"762877323405";"";"12960906";"1";"SZZ";"";"";"";"";""
"762877323905";"1026401473005";"12961006";"1";"SZZ";"";"2019-04-28";"";"2";""
"762877324405";"";"12961106";"1";"SZZ";"";"";"";"";""
"762877324805";"";"12961206";"1";"SZZ";"";"";"";"";""
"762877325205";"";"12961306";"1";"SZZ";"";"";"";"";""
"762877325605";"";"12961406";"1";"SZZ";"";"";"";"";""
"762877326005";"1025821356705";"12961506";"1";"SZZ";"";"2019-05-15";"";"1";""
"762877326405";"";"12961606";"1";"SZZ";"";"";"";"";""
"762877326805";"1006166362905";"12961706";"1";"SZZ";"";"2019-12-08";"";"1.5";""
"762877327205";"";"12961806";"1";"SZZ";"";"";"";"";""
"762877327605";"";"12961906";"1";"SZZ";"";"";"";"";""
"762877328005";"1093528384805";"12962006";"1";"SZZ";"";"2020-05-25";"";"1.5";""
"762877328405";"";"12962106";"1";"SZZ";"";"";"";"";""
"762877328805";"";"12962206";"1";"SZZ";"";"";"";"";""
"762877329205";"1115840122405";"12962306";"1";"SZZ";"";"2020-07-30";"";"1.5";""
"762877329605";"1003137251405";"12962406";"1";"SZZ";"";"2019-05-08";"";"1.5";""
"762877330005";"";"12962506";"1";"SZZ";"";"";"";"";""
"762877330405";"";"12962606";"1";"SZZ";"";"";"";"";""
"762877330805";"1005059616505";"12962706";"1";"SZZ";"";"2019-05-16";"";"1.5";""
"762877331205";"";"12962806";"1";"SZZ";"";"";"";"";""
"762877331605";"";"12962906";"1";"SZZ";"";"";"";"";""
"762877332005";"";"12963006";"1";"SZZ";"";"";"";"";""
"762877332505";"";"12963106";"1";"SZZ";"";"";"";"";""
"762877332905";"";"12963206";"1";"SZZ";"";"";"";"";""
"762877333305";"1131094185705";"12963306";"1";"SZZ";"";"2020-07-23";"";"2";""
"762877333705";"1131098768305";"12963406";"1";"SZZ";"";"2020-05-14";"";"2";""
"762877334205";"1026400224305";"12963506";"1";"SZZ";"";"2019-05-14";"";"1.5";""
"762877334605";"";"12963606";"1";"SZZ";"";"";"";"";""
"762877335105";"";"12963706";"1";"SZZ";"";"";"";"";""
"762877335505";"";"12963806";"1";"SZZ";"";"";"";"";""
"762877335905";"1124174151005";"12963906";"1";"SZZ";"";"2020-05-14";"";"1";""
"762877336305";"994431607705";"12964006";"1";"SZZ";"";"2020-05-25";"";"1.5";""
"762877336805";"";"12964106";"1";"SZZ";"";"";"";"";""
"762877337205";"1018039940305";"12964206";"1";"SZZ";"";"2020-01-07";"";"2";""
"762877337605";"1134052043805";"12964306";"1";"SZZ";"";"2020-05-08";"";"1.5";""
"762877338105";"";"12964406";"1";"SZZ";"";"";"";"";""
"762877338505";"";"12964506";"1";"SZZ";"";"";"";"";""
"762877338905";"";"12964606";"1";"SZZ";"";"";"";"";""
"762877339305";"";"12964706";"1";"SZZ";"";"";"";"";""
"762877339705";"1015709799205";"12964806";"1";"SZZ";"";"2019-04-29";"";"1";""
"762877340205";"1021779231805";"12964906";"1";"SZZ";"";"2019-05-15";"";"2";""
"762877340605";"";"12965006";"1";"SZZ";"";"";"";"";""
"762877341005";"920984260205";"12965106";"1";"SZZ";"";"2018-05-15";"";"2.5";""
"762877341405";"";"12965206";"1";"SZZ";"";"";"";"";""
"762877341805";"";"12965306";"1";"SZZ";"";"";"";"";""
"762877342205";"";"12965406";"1";"SZZ";"";"";"";"";""
"762877342605";"";"12965506";"1";"SZZ";"";"";"";"";""
"762877343005";"";"12965606";"1";"SZZ";"";"";"";"";""
"762877343405";"";"12965706";"1";"SZZ";"";"";"";"";""
"762877343805";"1130794686805";"12965806";"1";"SZZ";"";"2020-05-25";"";"1.5";""
"762877344205";"";"12965906";"1";"SZZ";"";"";"";"";""
"762877344605";"";"12966006";"1";"SZZ";"";"";"";"";""
"762877345005";"993902628405";"12966106";"1";"SZZ";"";"2019-05-09";"";"1";""
"762877345405";"1130186444305";"12966206";"1";"SZZ";"";"2020-06-03";"";"2.5";""
"762877345805";"";"12966306";"1";"SZZ";"";"";"";"";""
"762877346205";"1013685789605";"12966406";"1";"SZZ";"";"2019-05-14";"";"1";""
"762877346605";"1023508263805";"12966506";"1";"SZZ";"";"2019-05-09";"";"1";""
"762877347005";"";"12966606";"1";"SZZ";"";"";"";"";""
"762877347405";"1118796758205";"12966706";"1";"SZZ";"";"2020-05-19";"";"1.5";""
"762877347805";"1003137263405";"12966806";"1";"SZZ";"";"2019-05-15";"";"2.5";""
"762877348205";"1030099060805";"12966906";"1";"SZZ";"";"2019-12-17";"";"1.5";""
"762877348605";"";"12967006";"1";"SZZ";"";"";"";"";""
"762877349005";"";"12967106";"1";"SZZ";"";"";"";"";""
"762877349405";"1007329983905";"12967206";"1";"SZZ";"";"2019-05-07";"";"1";""
"762877349805";"1027266589505";"12967306";"1";"SZZ";"";"2019-05-01";"";"1";""
"762877350205";"";"12967406";"1";"SZZ";"";"";"";"";""
"762877350705";"1114673318605";"12967506";"1";"SZZ";"";"2020-06-04";"";"2.5";""
"762877351105";"991493673405";"12967606";"1";"SZZ";"";"2019-05-13";"";"1";""
"762877351505";"";"12967706";"1";"SZZ";"";"";"";"";""
"762877351905";"926862495405";"12967806";"1";"SZZ";"";"2019-11-27";"";"1";""
"762877352305";"";"12967906";"1";"SZZ";"";"";"";"";""
"762877352705";"";"12968006";"1";"SZZ";"";"";"";"";""
"762877353105";"";"12968106";"1";"SZZ";"";"";"";"";""
"762877353505";"1024086731405";"12968206";"1";"SZZ";"";"2019-04-23";"";"1.5";""
"762877354005";"1023799013105";"12968306";"1";"SZZ";"";"2019-05-02";"";"2";""
"762877354405";"";"12968406";"1";"SZZ";"";"";"";"";""
"762877354805";"1015095733705";"12968506";"1";"SZZ";"";"2019-05-10";"";"1";""
"762877355205";"1005613054905";"12968606";"1";"SZZ";"";"2019-04-23";"";"1";""
"762877355605";"";"12968706";"1";"SZZ";"";"";"";"";""
"762877356005";"";"12968806";"1";"SZZ";"";"";"";"";""
"762877356405";"";"12968906";"1";"SZZ";"";"";"";"";""
"762877356905";"1010653976905";"12969006";"1";"SZZ";"";"2019-05-16";"";"2";""
"762877357305";"1039489797305";"12969106";"1";"SZZ";"";"2020-01-08";"";"1.5";""
"762877357705";"";"12969206";"1";"SZZ";"";"";"";"";""
"762877358105";"1025530478205";"12969306";"1";"SZZ";"";"2019-05-16";"";"1.5";""
"762877358505";"";"12969406";"1";"SZZ";"";"";"";"";""
"762877358905";"";"12969506";"1";"SZZ";"";"";"";"";""
"762877359305";"";"12969606";"1";"SZZ";"";"";"";"";""
"762877359805";"";"12969706";"1";"SZZ";"";"";"";"";""
"762877360205";"";"12969806";"1";"SZZ";"";"";"";"";""
"762877360705";"";"12969906";"1";"SZZ";"";"";"";"";""
"762877361205";"1132603066605";"12970006";"1";"SZZ";"";"";"";"";""
"762877361605";"";"12970106";"1";"SZZ";"";"";"";"";""
"762877362005";"1023507842805";"12970206";"1";"SZZ";"";"2019-05-01";"";"1";""
"762877362405";"1003685756105";"12970306";"1";"SZZ";"";"2019-05-14";"";"2";""
"762877362805";"";"12970406";"1";"SZZ";"";"";"";"";""
"762877363205";"";"12970506";"1";"SZZ";"";"";"";"";""
"762877363605";"";"12970606";"1";"SZZ";"";"";"";"";""
"762877364105";"";"12970706";"1";"SZZ";"";"";"";"";""
"762877364505";"";"12970806";"1";"SZZ";"";"";"";"";""
"762877364905";"1030098696405";"12970906";"1";"SZZ";"";"2019-05-10";"";"1.5";""
"762877365305";"";"12971006";"1";"SZZ";"";"";"";"";""
"762877365705";"";"12971106";"1";"SZZ";"";"";"";"";""
"762877366105";"1007330047205";"12971206";"1";"SZZ";"";"2019-05-14";"";"1";""
"762877366605";"";"12971306";"1";"SZZ";"";"";"";"";""
"762877367005";"";"12971406";"1";"SZZ";"";"";"";"";""
"762877367505";"";"12971506";"1";"SZZ";"";"";"";"";""
"762877367905";"";"12971606";"1";"SZZ";"";"";"";"";""
"762877368405";"";"12971706";"1";"SZZ";"";"";"";"";""
"762877368905";"";"12971806";"1";"SZZ";"";"";"";"";""
"762877369305";"1023508625105";"12971906";"1";"SZZ";"";"2020-01-08";"";"1.5";""
"762877369805";"1023220204005";"12972006";"1";"SZZ";"";"2019-05-14";"";"1.5";""
"762877370205";"";"12972106";"1";"SZZ";"";"";"";"";""
"762877370605";"";"12972206";"1";"SZZ";"";"";"";"";""
"762877371005";"";"12972306";"1";"SZZ";"";"";"";"";""
"762877371405";"";"12972406";"1";"SZZ";"";"";"";"";""
"762877371905";"";"12972506";"1";"SZZ";"";"";"";"";""
"762877372305";"1029255358105";"12972606";"1";"SZZ";"";"2019-05-16";"";"1";""
"762877372705";"973658711905";"12972706";"1";"SZZ";"";"2019-05-09";"";"1.5";""
"762877373105";"";"12972806";"1";"SZZ";"";"";"";"";""
"762877373505";"";"12972906";"1";"SZZ";"";"";"";"";""
"762877373905";"";"12973006";"1";"SZZ";"";"";"";"";""
"762877374305";"";"12973106";"1";"SZZ";"";"";"";"";""
"762877374705";"";"12973206";"1";"SZZ";"";"";"";"";""
"762877375105";"";"12973306";"1";"SZZ";"";"";"";"";""
"762877375505";"1029251327605";"12973406";"1";"SZZ";"";"2019-05-02";"";"1.5";""
"762877375905";"";"12973506";"1";"SZZ";"";"";"";"";""
"762877376305";"1019765672305";"12973606";"1";"SZZ";"";"2019-04-23";"";"1";""
"762877376805";"1132602979705";"12973706";"1";"SZZ";"";"2020-12-21";"";"1.5";""
"762877377205";"";"12973806";"1";"SZZ";"";"";"";"";""
"762877377605";"";"12973906";"1";"SZZ";"";"";"";"";""
"762877378005";"";"12974006";"1";"SZZ";"";"";"";"";""
"762877378405";"";"12974106";"1";"SZZ";"";"";"";"";""
"762877378805";"1015711883005";"12974206";"1";"SZZ";"";"2019-05-09";"";"1";""
"762877379205";"957874774805";"12974306";"1";"SZZ";"";"2020-06-02";"";"1.5";""
"762877379605";"";"12974406";"1";"SZZ";"";"";"";"";""
"762877380005";"1015996141905";"12974506";"1";"SZZ";"";"2019-05-16";"";"1";""
"762877380405";"";"12974606";"1";"SZZ";"";"";"";"";""
"762877380805";"1016284444405";"12974706";"1";"SZZ";"";"2019-05-13";"";"1";""
"762877381205";"";"12974806";"1";"SZZ";"";"";"";"";""
"762877381605";"";"12974906";"1";"SZZ";"";"";"";"";""
"762877382005";"";"12975006";"1";"SZZ";"";"";"";"";""
"762877382405";"";"12975106";"1";"SZZ";"";"";"";"";""
"762877382805";"";"12975206";"1";"SZZ";"";"";"";"";""
"762877383205";"";"12975306";"1";"SZZ";"";"";"";"";""
"762877383605";"";"12975406";"1";"SZZ";"";"";"";"";""
"762877384005";"";"12975506";"1";"SZZ";"";"";"";"";""
"762877384405";"";"12975606";"1";"SZZ";"";"";"";"";""
"762877384805";"";"12975706";"1";"SZZ";"";"";"";"";""
"762877385305";"";"12975806";"1";"SZZ";"";"";"";"";""
"762877385705";"";"12975906";"1";"SZZ";"";"";"";"";""
"762877386105";"";"12976006";"1";"SZZ";"";"";"";"";""
"762877386505";"1016284128805";"12976106";"1";"SZZ";"";"2019-04-23";"";"1.5";""
"762877387005";"";"12976206";"1";"SZZ";"";"";"";"";""
"762877387405";"";"12976306";"1";"SZZ";"";"";"";"";""
"762877387805";"1133205843005";"12976406";"1";"SZZ";"";"2020-06-03";"";"2";""
"762877388305";"";"12976506";"1";"SZZ";"";"";"";"";""
"762877388705";"1009534742105";"12976606";"1";"SZZ";"";"2019-04-26";"";"1.5";""
"762877389105";"1005889545005";"12976706";"1";"SZZ";"";"2019-04-23";"";"1";""
"762877389605";"";"12976806";"1";"SZZ";"";"";"";"";""
"762877390105";"";"12976906";"1";"SZZ";"";"";"";"";""
"762877390505";"";"12977006";"1";"SZZ";"";"";"";"";""
"762877390905";"";"12977106";"1";"SZZ";"";"";"";"";""
"762877391305";"1099943802305";"12977206";"1";"SZZ";"";"2020-05-02";"";"1";""
"762877391705";"1007606439105";"12977306";"1";"SZZ";"";"2019-04-28";"";"1";""
"762877392105";"994978714305";"12977406";"1";"SZZ";"";"2019-05-16";"";"1.5";""
"762877392505";"";"12977506";"1";"SZZ";"";"";"";"";""
"762877392905";"";"12977606";"1";"SZZ";"";"";"";"";""
"762877393305";"";"12977706";"1";"SZZ";"";"";"";"";""
"762877393705";"998785543905";"12977806";"1";"SZZ";"";"2019-05-13";"";"1.5";""
"762877394105";"1024088355005";"12977906";"1";"SZZ";"";"2019-05-16";"";"2";""
"762877394605";"1134052065805";"12978006";"1";"SZZ";"";"";"";"";""
"762877395005";"";"12978106";"1";"SZZ";"";"";"";"";""
"762877395405";"";"12978206";"1";"SZZ";"";"";"";"";""
"762877395805";"";"12978306";"1";"SZZ";"";"";"";"";""
"762877396205";"1027267740805";"12978406";"1";"SZZ";"";"2019-04-23";"";"1.5";""
"762877396605";"801720998205";"12978506";"1";"SZZ";"";"2018-05-06";"";"1.5";""
"762877397005";"";"12978606";"1";"SZZ";"";"";"";"";""
"762877397405";"1003137261105";"12978706";"1";"SZZ";"";"2019-12-11";"";"1";""
"762877397805";"";"12978806";"1";"SZZ";"";"";"";"";""
"762877398305";"";"12978906";"1";"SZZ";"";"";"";"";""
"762877398805";"1130490008205";"12979006";"1";"SZZ";"";"2020-06-04";"";"2";""
"762877399305";"";"12979106";"1";"SZZ";"";"";"";"";""
"762877399705";"";"12979206";"1";"SZZ";"";"";"";"";""
"1073034268905";"1017427770905";"12979306";"2";"SZZ";"";"2020-01-09";"";"2";""
"762877400105";"1017427770905";"12979306";"1";"SZZ1";"";"2019-05-15";"";"4";""
"762877400505";"1020341253105";"12979406";"1";"SZZ";"";"2019-05-14";"";"1";""
"762877400905";"1010379085305";"12979506";"1";"SZZ";"";"2019-05-12";"";"1";""
"762877401305";"1015386387005";"12979606";"1";"SZZ";"";"2019-05-16";"";"1.5";""
"762877401705";"905705210205";"12979706";"1";"SZZ";"";"2018-05-03";"";"2";""
"762877402205";"";"12979806";"1";"SZZ";"";"";"";"";""
"762877402605";"";"12979906";"1";"SZZ";"";"";"";"";""
"762877403005";"992839274105";"12980006";"1";"SZZ";"";"2019-05-14";"";"1";""
"762877403405";"";"12980106";"1";"SZZ";"";"";"";"";""
"762877403805";"1121755013105";"12980206";"1";"SZZ";"";"2020-06-02";"";"2";""
"762877404205";"";"12980306";"1";"SZZ";"";"";"";"";""
"762877404605";"1135248653005";"12980406";"1";"SZZ";"";"2020-09-01";"";"2";""
"762877405005";"";"12980506";"1";"SZZ";"";"";"";"";""
"762877405405";"";"12980606";"1";"SZZ";"";"";"";"";""
"762877405805";"";"12980706";"1";"SZZ";"";"";"";"";""
"762877406205";"";"12980806";"1";"SZZ";"";"";"";"";""
"762877406705";"";"12980906";"1";"SZZ";"";"";"";"";""
"762877407205";"";"12981006";"1";"SZZ";"";"";"";"";""
"762877407605";"";"12981106";"1";"SZZ";"";"";"";"";""
"762877408005";"1023218025605";"12981206";"1";"SZZ";"";"2019-05-16";"";"1.5";""
"762877408405";"1021490526505";"12981306";"1";"SZZ";"";"2019-05-02";"";"1.5";""
"762877408805";"";"12981406";"1";"SZZ";"";"";"";"";""
"762877409205";"";"12981506";"1";"SZZ";"";"";"";"";""
"762877409605";"1127175357005";"12981606";"1";"SZZ";"";"2020-05-25";"";"1";""
"762877410005";"1005615320005";"12981706";"1";"SZZ";"";"2019-12-07";"";"2.5";""
"762877410405";"";"12981806";"1";"SZZ";"";"";"";"";""
"762877410905";"";"12981906";"1";"SZZ";"";"";"";"";""
"762877411305";"1124473084105";"12982006";"1";"SZZ";"";"2020-05-06";"";"1";""
"762877411705";"";"12982106";"1";"SZZ";"";"";"";"";""
"762877412105";"";"12982206";"1";"SZZ";"";"";"";"";""
"762877412505";"";"12982306";"1";"SZZ";"";"";"";"";""
"762877412905";"";"12982406";"1";"SZZ";"";"";"";"";""
"762877413305";"";"12982506";"1";"SZZ";"";"";"";"";""
"762877413705";"";"12982606";"1";"SZZ";"";"";"";"";""
"762877414105";"";"12982706";"1";"SZZ";"";"";"";"";""
"762877414505";"1135247775305";"12982806";"1";"SZZ";"";"2020-07-31";"";"1.5";""
"762877414905";"";"12982906";"1";"SZZ";"";"";"";"";""
"762877415305";"";"12983006";"1";"SZZ";"";"";"";"";""
"762877415705";"";"12983106";"1";"SZZ";"";"";"";"";""
"762877416105";"";"12983206";"1";"SZZ";"";"";"";"";""
"762877416505";"";"12983306";"1";"SZZ";"";"";"";"";""
"762877416905";"";"12983406";"1";"SZZ";"";"";"";"";""
"762877417405";"";"12983506";"1";"SZZ";"";"";"";"";""
"762877417905";"996597581805";"12983606";"1";"SZZ";"";"2019-04-24";"";"1.5";""
"762877418405";"";"12983706";"1";"SZZ";"";"";"";"";""
"762877418905";"";"12983806";"1";"SZZ";"";"";"";"";""
"762877419405";"";"12983906";"1";"SZZ";"";"";"";"";""
"762877419805";"";"12984006";"1";"SZZ";"";"";"";"";""
"762877420205";"";"12984106";"1";"SZZ";"";"";"";"";""
"762877420605";"";"12984206";"1";"SZZ";"";"";"";"";""
"762877421005";"1030938103705";"12984306";"1";"SZZ";"";"2019-05-16";"";"1";""
"762877421405";"";"12984406";"1";"SZZ";"";"";"";"";""
"762877421805";"";"12984506";"1";"SZZ";"";"";"";"";""
"762877422205";"1025240270505";"12984606";"1";"SZZ";"";"2019-05-09";"";"1";""
"762877422605";"1023507327305";"12984706";"1";"SZZ";"";"2020-05-10";"";"2";""
"762877423005";"1023507533905";"12984806";"1";"SZZ";"";"2019-05-06";"";"1";""
"762877423405";"1021491484005";"12984906";"1";"SZZ";"";"2019-05-16";"";"1";""
"762877423805";"";"12985006";"1";"SZZ";"";"";"";"";""
"762877424205";"";"12985106";"1";"SZZ";"";"";"";"";""
"762877424605";"1116134099105";"12985206";"1";"SZZ";"";"2020-07-30";"";"1";""
"762877425005";"";"12985306";"1";"SZZ";"";"";"";"";""
"762877425405";"";"12985406";"1";"SZZ";"";"";"";"";""
"762877425805";"1132905581805";"12985506";"1";"SZZ";"";"2021-01-05";"";"2.5";""
"762877426205";"920985377805";"12985606";"1";"SZZ";"";"2018-05-14";"";"1.5";""
"762877426605";"1023220047005";"12985706";"1";"SZZ";"";"2019-05-10";"";"1.5";""
"762877427005";"";"12985806";"1";"SZZ";"";"";"";"";""
"762877427405";"";"12985906";"1";"SZZ";"";"";"";"";""
"762877427805";"";"12986006";"1";"SZZ";"";"";"";"";""
"762877428205";"";"12986106";"1";"SZZ";"";"";"";"";""
"762877428705";"";"12986206";"1";"SZZ";"";"";"";"";""
"762877429105";"1127173931305";"12986306";"1";"SZZ";"";"2020-06-02";"";"1.5";""
"762877429605";"";"12986406";"1";"SZZ";"";"";"";"";""
"762877430005";"";"12986506";"1";"SZZ";"";"";"";"";""
"762877430405";"1003137241905";"12986606";"1";"SZZ";"";"2020-07-31";"";"1.5";""
"762877430805";"";"12986706";"1";"SZZ";"";"";"";"";""
"762877431205";"";"12986806";"1";"SZZ";"";"";"";"";""
"762877431705";"";"12986906";"1";"SZZ";"";"";"";"";""
"1183816699505";"1128080743005";"12987006";"2";"SZZ";"";"2020-07-26";"";"2.5";""
"762877432205";"1128080743005";"12987006";"1";"SZZ1";"";"2020-06-03";"";"4";""
"762877432705";"827912028005";"12987106";"1";"SZZ";"";"2018-07-18";"";"1.5";""
"762877433105";"";"12987206";"1";"SZZ";"";"";"";"";""
"762877433605";"";"12987306";"1";"SZZ";"";"";"";"";""
"762877434005";"1015998627405";"12987406";"1";"SZZ";"";"2019-05-16";"";"1";""
"762877434405";"";"12987506";"1";"SZZ";"";"";"";"";""
"762877434805";"";"12987606";"1";"SZZ";"";"";"";"";""
"762877435205";"";"12987706";"1";"SZZ";"";"";"";"";""
"762877435605";"";"12987806";"1";"SZZ";"";"";"";"";""
"762877436005";"";"12987906";"1";"SZZ";"";"";"";"";""
"762877436405";"";"12988006";"1";"SZZ";"";"";"";"";""
"762877436805";"";"12988106";"1";"SZZ";"";"";"";"";""
"762877437205";"1135248464305";"12988206";"1";"SZZ";"";"2020-06-04";"";"1";""
"762877437605";"1139375504405";"12988306";"1";"SZZ";"";"2021-06-23";"";"2";""
"762877438005";"";"12988406";"1";"SZZ";"";"";"";"";""
"762877438505";"";"12988506";"1";"SZZ";"";"";"";"";""
"762877438905";"1025530964605";"12988606";"1";"SZZ";"";"2019-05-16";"";"1";""
