"cislo_prihlasky";"odkud_uchazec_prihlasen_kod";"prihlaska_kod";"studium_id";"rozhodnuti_kod";"obor_ss_kod";"ss_izo";"ss_typ";"ss_predmet1";"ss_predmet2";"ss_predmet3";"ss_predmet4";"ss_predmet5";"ss_predmet1_znamky";"ss_predmet2_znamky";"ss_predmet3_znamky";"ss_predmet4_znamky";"ss_predmet5_znamky";"ss_predmet1_prumer";"ss_predmet2_prumer";"ss_predmet3_prumer";"ss_predmet4_prumer";"ss_predmet5_prumer";"ss_prumer_prumeru";"ss_prumer_znamek";"bakalar_prumer";"predchozi_studium";"doplnujici_udaj1";"doplnujici_udaj2";"doplnujici_udaj3";"doplnujici_udaj4";"typ_prihlasky";"maturita_znamky";"maturita_prumer";"maturita_predmety";"maturita_rok";"cislo_mistnosti_pz";"datum_pz";"prominuti_pz";"hodnoceni_pz";"hodnoceni_pz_cast1";"hodnoceni_pz_cast2";"hodnoceni_pz_cast3";"hodnoceni_pz_cast4";"hodnoceni_pz_cast5";"hodnoceni_pz_cast6";"hodnoceni_pz_cast7";"hodnoceni_pz_cast8";"hodnoceni_pz_cast9";"hodnoceni_pz_cast10";"hodnoceni_pz_cast11";"hodnoceni_pz_cast12";"zapsal_ke_studiu";"status";"stipendium";"stipendium_cizi";"kolej_zadost";"termin";"prechodne";"studijni_skupina";"nove_prijaty";"navazujici_stud_program";"trvaly_pobyt_v_cr";"financovani";"stupen_predchoziho_vzdelani";"pz1_datum";"pz1_cas";"pz1_mistnost";"pz2_datum";"pz2_cas";"pz2_mistnost";"pz3_datum";"pz3_cas";"pz3_mistnost";"pisemny_test";"anketa_odkud_kod";"anketa_odkud_poznamka";"cislo_uchazece";"scio_test";"olympiady";"postizeni_kod";"postizeni_poznamka";"placeno_r";"placeno_poznamka";"placeno_mail";"staz_stat";"staz_poznamka";"maturita_uroven";"zajem";"zprava_pro_uchazece";"priorita";"datum_registrace";"datum_rozhodnuti";"misto_kod";"okres_kod";"zeme_kod";"psc"
"90032";"";"3102638912";"5929506";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"77";"N";"";"A";"1";"K";"";"";"";"";"";"";"";"";"";"";"";"";"507606";"";"";"";"";"";"";"";"";"";"";"";"";"";"2011-12-09";"2011-09-01";"";"";"";""
"90010";"";"5241806212";"5927306";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"77";"N";"";"A";"1";"K";"";"";"";"";"";"";"";"";"";"";"";"";"507364";"";"";"";"";"";"";"";"";"";"";"";"";"";"2011-12-09";"2011-09-01";"";"";"";""
"236";"";"8922574312";"6029106";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"A";"A";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"525382";"";"";"";"";"";"";"";"";"";"";"";"";"";"2012-02-09";"2012-02-09";"";"";"";""
"250";"";"7234661412";"6028906";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"A";"A";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"526042";"";"";"";"";"";"";"";"";"";"";"";"";"";"2012-02-10";"2012-02-10";"";"";"";""
"90039";"";"2163119912";"5930206";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"77";"N";"";"A";"1";"K";"";"";"";"";"";"";"";"";"";"";"";"";"507683";"";"";"";"";"";"";"";"";"";"";"";"";"";"2011-12-09";"2011-09-01";"";"";"";""
"90042";"";"9878933212";"5930506";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"77";"N";"";"A";"1";"K";"";"";"";"";"";"";"";"";"";"";"";"";"507716";"";"";"";"";"";"";"";"";"";"";"";"";"";"2011-12-09";"2011-09-01";"";"";"";""
"90041";"";"5304375712";"5930406";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"77";"N";"";"A";"1";"K";"";"";"";"";"";"";"";"";"";"";"";"";"507705";"";"";"";"";"";"";"";"";"";"";"";"";"";"2011-12-09";"2011-09-01";"";"";"";""
"222";"";"1697927212";"7486406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"494604";"";"";"";"";"";"";"";"";"";"";"";"";"";"2011-11-08";"2013-02-01";"";"3100";"3100";"19600"
"385";"";"3473834212";"7166806";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"A";"";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"744480";"";"";"";"";"";"";"";"";"";"";"";"";"";"2012-09-18";"2012-09-18";"";"";"";""
"386";"";"9324463312";"7166906";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"A";"";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"744491";"";"";"";"";"";"";"";"";"";"";"";"";"";"2012-09-18";"2012-09-18";"";"";"";""
"383";"";"5267759512";"7166606";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"A";"";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"744458";"";"";"";"";"";"";"";"";"";"";"";"";"";"2012-09-18";"2012-09-18";"";"";"";""
"251";"";"6356573112";"6030406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"A";"A";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"526053";"";"";"";"";"";"";"";"";"";"";"";"";"";"2012-02-10";"2012-02-10";"";"";"";""
"1077";"";"9990526712";"12484106";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"A";"N";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1909776";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-10-08";"2015-10-08";"";"";"";""
"388";"";"3307021912";"7167106";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"A";"";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"744513";"";"";"";"";"";"";"";"";"";"";"";"";"";"2012-09-18";"2012-09-18";"";"";"";""
"380";"";"9583376812";"7166306";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"A";"";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"744425";"";"";"";"";"";"";"";"";"";"";"";"";"";"2012-09-18";"2012-09-18";"";"";"";""
"379";"";"6770342312";"7166206";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"A";"";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"744414";"";"";"";"";"";"";"";"";"";"";"";"";"";"2012-09-18";"2012-09-18";"";"";"";""
"90011";"";"2379839312";"5927406";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"77";"N";"";"A";"1";"K";"";"";"";"";"";"";"";"";"";"";"";"";"507375";"";"";"";"";"";"";"";"";"";"";"";"";"";"2011-12-09";"2011-09-01";"";"";"";""
"808";"";"6031249412";"10415506";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2009";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"A";"A";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1259060";"";"";"";"";"";"";"";"";"";"";"";"";"";"2014-09-24";"2014-09-24";"Březová";"3409";"3409";"35601"
"805";"";"8590869212";"10415206";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"A";"A";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"1258840";"";"";"";"";"";"";"";"";"";"";"";"";"";"2014-09-24";"2014-09-24";"";"";"";""
"822";"";"6648348512";"10413406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2008";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"A";"A";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1264780";"";"";"";"";"";"";"";"";"";"";"";"";"";"2014-09-25";"2014-09-24";"Praha";"3100";"3100";"14000"
"813";"";"9520855912";"10412506";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"A";"A";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1264340";"";"";"";"";"";"";"";"";"";"";"";"";"";"2014-09-25";"2014-09-24";"";"";"";""
"821";"";"8552352312";"10413306";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"A";"N";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1264769";"";"";"";"";"";"";"";"";"";"";"";"";"";"2014-09-25";"2014-09-24";"";"";"";""
"826";"";"2991603612";"10413806";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"A";"A";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1264824";"";"";"";"";"";"";"";"";"";"";"";"";"";"2014-09-25";"2014-09-24";"";"";"";""
"820";"";"2566175012";"10413206";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"A";"A";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1264615";"";"";"";"";"";"";"";"";"";"";"";"";"";"2014-09-25";"2014-09-24";"";"";"";""
"816";"";"2235437412";"10412806";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2009";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"A";"A";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1264571";"";"";"";"";"";"";"";"";"";"";"";"";"";"2014-09-25";"2014-09-24";"Písek";"3305";"3305";"39701"
"827";"";"5745313612";"10413906";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"A";"N";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1264835";"";"";"";"";"";"";"";"";"";"";"";"";"";"2014-09-25";"2014-09-24";"";"";"";""
"812";"";"6397183112";"10412406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"A";"A";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1264329";"";"";"";"";"";"";"";"";"";"";"";"";"";"2014-09-25";"2014-09-24";"";"";"";""
"825";"";"7792732712";"10413706";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"A";"A";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1264813";"";"";"";"";"";"";"";"";"";"";"";"";"";"2014-09-25";"2014-09-24";"";"";"";""
"823";"";"7853329912";"10413506";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"A";"A";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1264791";"";"";"";"";"";"";"";"";"";"";"";"";"";"2014-09-25";"2014-09-24";"";"";"";""
"824";"";"5490842012";"10413606";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"A";"A";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1264802";"";"";"";"";"";"";"";"";"";"";"";"";"";"2014-09-25";"2014-09-24";"Praha";"3100";"3100";"19900"
"819";"";"9251165312";"10413106";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"195";"";"";"";"";"";"";"";"";"";"";"";"";"A";"A";"A";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1264604";"";"";"";"";"";"";"";"";"";"";"";"";"";"2014-09-25";"2014-09-24";"";"3201";"3201";"25601"
"818";"";"5230808512";"10413006";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"A";"A";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1264593";"";"";"";"";"";"";"";"";"";"";"";"";"";"2014-09-25";"2014-09-24";"";"";"";""
"575";"";"7497971012";"8642806";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"A";"";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1004707";"";"";"";"";"";"";"";"";"";"";"";"";"";"2013-09-19";"2013-09-19";"";"";"";""
"570";"";"9799321712";"8642406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"A";"";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1004652";"";"";"";"";"";"";"";"";"";"";"";"";"";"2013-09-19";"2013-09-19";"";"";"";""
"555";"";"6012371412";"8641006";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"A";"";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1004487";"";"";"";"";"";"";"";"";"";"";"";"";"";"2013-09-19";"2013-09-19";"";"";"";""
"581";"";"2705732912";"8643406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"A";"";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1004773";"";"";"";"";"";"";"";"";"";"";"";"";"";"2013-09-19";"2013-09-19";"";"";"";""
"577";"";"4827199412";"8643006";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"A";"";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1004729";"";"";"";"";"";"";"";"";"";"";"";"";"";"2013-09-19";"2013-09-19";"Praha";"3100";"3100";"14200"
"578";"";"5240307612";"8643106";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2008";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"A";"";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1004740";"";"";"";"";"";"";"";"";"";"";"";"";"";"2013-09-19";"2013-09-19";"Mnichovo Hradiště";"3207";"3207";"29501"
"558";"";"1646067812";"8641306";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"A";"";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1004520";"";"";"";"";"";"";"";"";"";"";"";"";"";"2013-09-19";"2013-09-19";"";"";"";""
"560";"";"8303475412";"8641506";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"A";"";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1004542";"";"";"";"";"";"";"";"";"";"";"";"";"";"2013-09-19";"2013-09-19";"";"";"";""
"565";"";"4415447012";"8641906";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"A";"";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1004597";"";"";"";"";"";"";"";"";"";"";"";"";"";"2013-09-19";"2013-09-19";"";"";"";""
"573";"";"3315844812";"8642706";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"A";"";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1004685";"";"";"";"";"";"";"";"";"";"";"";"";"";"2013-09-19";"2013-09-19";"";"";"";""
"3";"";"9399582312";"18839906";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"N";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"3014011";"";"";"";"";"";"";"";"";"";"";"";"";"";"2021-01-21";"2021-02-08";"Moskva";"";"643";"117648"
"1";"";"9355040912";"18852506";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"3013208";"";"";"";"";"";"";"";"";"";"";"";"";"";"2021-01-19";"2021-02-08";"Moskva Region, 142290 Pushino";"";"643";""
"2";"";"2412537812";"18839806";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"N";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"3014000";"";"";"";"";"";"";"";"";"";"";"";"";"";"2021-01-21";"2021-02-08";"Moskva";"";"643";"107014"
"2328";"";"9466520312";"18450706";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"N";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2980494";"";"";"";"";"";"";"";"";"";"";"";"";"";"2020-09-14";"2020-09-14";"";"";"";""
"1791";"";"1248897012";"16217206";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2557082";"";"";"";"";"";"";"";"643";"";"";"";"";"";"2018-10-01";"2018-10-01";"";"7777";"7777";""
"1798";"";"2389731012";"16224306";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"N";"60";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2557621";"";"";"";"";"";"";"";"643";"";"";"";"";"";"2018-10-02";"2018-10-02";"";"";"";""
"1720";"";"8369571612";"15337906";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"N";"60";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2535181";"";"";"";"";"";"";"";"643";"";"";"";"";"";"2018-06-19";"2018-06-19";"";"7777";"7777";""
"708";"";"3728055912";"8924506";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"N";"7";"K";"";"";"";"";"";"";"";"";"";"";"";"";"1210275";"";"";"";"";"";"";"";"";"";"";"";"";"";"2014-06-02";"2014-05-23";"Utena";"";"";""
"620";"";"3128410812";"8743506";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"N";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"1009811";"";"";"";"";"";"";"";"";"";"";"";"";"";"2013-10-21";"2013-10-21";"";"";"";""
"619";"";"2024497312";"8743406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"N";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"1009800";"";"";"";"";"";"";"";"";"";"";"";"";"";"2013-10-21";"2013-10-21";"";"";"";""
"269";"";"6311836712";"6058606";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"N";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"556886";"";"";"";"";"";"";"";"";"";"";"";"";"";"2012-03-12";"2012-03-12";"";"7777";"7777";""
"622";"";"9899176612";"8743706";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"N";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"1009833";"";"";"";"";"";"";"";"";"";"";"";"";"";"2013-10-21";"2013-10-21";"";"";"";""
"621";"";"5979489412";"8743606";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"N";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"1009822";"";"";"";"";"";"";"";"";"";"";"";"";"";"2013-10-21";"2013-10-21";"";"";"";""
"696";"";"2784284412";"8898406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"N";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"1203884";"";"";"";"";"";"";"";"";"";"";"";"";"";"2014-04-16";"2014-04-16";"";"";"";""
"963";"";"4439738712";"11144406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"N";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"1722149";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-04-13";"";"";"";""
