studium_id,BI-PA1,BI-PAI,BI-CAO,BI-PS1,BI-MLO,BI-ZMA,BI-PA2,BI-DBS,BI-SAP,BI-LIN,BI-AG1,BI-AAG,BI-ZDM,BI-OSY,BI-PSI,BI-BEZ,BI-PST,BI-DPR,BI-SI1.2,BI-EMP
9672206,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
9672306,4.0,3.0,1.5,4.0,2.5,4.0,,,,,,,,,,,,,,
9672606,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
9672706,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,,,,,,,,,,
9672806,2.0,2.5,1.0,2.5,2.5,4.0,4.0,4.0,2.0,4.0,,4.0,,,,,,,4.0,
9672906,4.0,2.5,1.0,4.0,2.0,3.0,4.0,,4.0,4.0,,,,,,,,,,
9673006,4.0,4.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
9673106,2.5,2.5,1.0,2.5,2.0,2.0,2.0,2.5,2.0,3.0,,1.5,2.5,2.5,3.0,2.0,1.5,1.0,2.5,1.0
9673206,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11736206,1.0,3.0,1.5,2.5,3.0,2.5,1.0,3.0,2.5,2.0,1.5,3.0,2.5,1.0,2.5,2.5,2.5,1.5,2.5,1.0
9676106,4.0,3.0,3.0,4.0,4.0,4.0,4.0,,4.0,4.0,,,,,,,,,,
16767606,4.0,3.0,1.5,4.0,3.0,4.0,,,,,,,,,,,,,,2.0
11730506,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11694406,2.5,3.0,1.0,2.5,2.5,2.5,2.0,3.0,1.0,2.5,3.0,2.5,2.5,3.0,2.5,3.0,2.5,2.5,2.5,2.0
11702306,4.0,4.0,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,
9716706,4.0,3.0,1.5,4.0,4.0,,4.0,,4.0,4.0,,,,,,,,,,
10086406,4.0,3.0,1.0,4.0,4.0,3.0,4.0,,1.0,4.0,,,,,,,,,,
11705606,2.5,2.5,1.0,3.0,2.0,3.0,3.0,2.5,1.0,3.0,2.5,2.5,2.0,3.0,2.5,2.5,3.0,2.0,2.0,1.5
11739706,4.0,2.5,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
10086606,3.0,2.5,3.0,4.0,4.0,,4.0,,4.0,4.0,,,,,,,,,,
10086706,2.5,2.5,1.5,3.0,2.5,3.0,2.0,2.5,2.5,2.5,4.0,3.0,2.5,3.0,3.0,3.0,3.0,3.0,2.5,2.0
10086906,2.0,3.0,1.5,2.5,1.5,3.0,4.0,2.0,2.0,1.5,,2.0,4.0,4.0,4.0,4.0,,,4.0,
10087006,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,,,,,,,,,,
10087106,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,
10087206,4.0,3.0,1.5,2.5,2.5,3.0,4.0,,4.0,4.0,,,,,,,,,,
10087306,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,,,,,,,,,,
10087406,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,
10087506,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
10087706,4.0,3.0,1.5,4.0,2.0,2.0,4.0,,4.0,4.0,,,,,,,,,,
10087806,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,,,,,,,,,,
10087906,4.0,3.0,3.0,4.0,4.0,,,,4.0,4.0,,,,,,,,,,3.0
10088006,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,,,,,,,,,,
10088206,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,,,,,,,,,,
11731106,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
15584906,2.0,2.0,1.5,2.0,2.5,2.0,2.5,2.0,1.0,3.0,2.5,2.0,2.5,2.5,2.5,2.5,2.0,1.0,2.5,2.5
11724506,2.0,3.0,1.5,2.0,2.5,2.0,2.5,2.0,1.0,3.0,2.5,2.0,4.0,2.5,3.0,2.5,4.0,,2.5,2.5
11692406,4.0,4.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
11723006,1.0,2.5,1.0,2.0,2.0,1.5,1.0,1.5,1.0,1.5,1.0,1.0,1.0,1.0,2.0,1.5,1.0,1.0,1.5,1.5
11726006,4.0,2.5,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
10290506,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
10506406,2.0,2.5,1.0,3.0,1.0,2.0,2.5,2.5,1.0,2.0,1.5,2.5,2.5,4.0,2.5,3.0,2.0,2.0,2.5,
11736606,4.0,4.0,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,
12976506,4.0,4.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
14812606,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11700206,3.0,3.0,1.5,3.0,2.5,3.0,4.0,2.5,4.0,4.0,3.0,3.0,2.0,,,,,,4.0,4.0
11709906,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11715106,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11736006,4.0,2.5,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,
12031406,2.5,2.0,1.5,3.0,2.0,2.5,3.0,1.5,1.0,2.0,1.5,2.5,1.5,2.0,1.5,1.5,2.0,1.5,1.5,1.0
11687106,2.5,2.0,1.5,3.0,3.0,4.0,4.0,3.0,3.0,4.0,,4.0,4.0,,4.0,4.0,,,4.0,1.0
12376206,4.0,3.0,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,
11699806,4.0,2.5,1.5,2.0,4.0,4.0,4.0,4.0,3.0,4.0,,,,,,,,,,
12967506,1.0,3.0,1.0,3.0,2.5,2.5,2.5,2.5,2.0,2.5,2.5,1.5,2.0,3.0,3.0,2.0,1.5,1.5,1.5,1.5
11713406,4.0,3.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11675006,2.0,3.0,1.0,3.0,2.5,1.5,3.0,1.5,3.0,2.5,2.5,2.0,2.0,4.0,2.5,2.5,3.0,1.5,3.0,2.0
17908106,2.0,2.0,1.0,3.0,2.5,1.5,1.5,1.5,3.0,2.5,2.5,2.0,2.0,3.0,2.5,2.5,3.0,1.5,2.5,2.0
13010206,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11725606,4.0,3.0,1.5,4.0,2.5,2.0,4.0,4.0,4.0,4.0,,,,,,,,,,
12036906,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
15624706,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11679506,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
13003206,4.0,4.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
11743406,4.0,3.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
11710906,1.5,3.0,1.5,2.5,1.5,1.5,2.5,2.0,3.0,1.0,3.0,2.5,2.5,3.0,3.0,2.5,2.5,1.5,2.0,2.0
11711906,2.5,3.0,2.0,3.0,2.0,2.5,2.5,3.0,2.5,2.5,2.0,2.5,2.5,3.0,1.5,2.0,2.0,1.0,1.5,2.0
15620506,2.5,2.5,1.0,2.0,2.0,4.0,1.5,2.0,2.5,2.5,3.0,2.0,2.5,2.0,3.0,2.5,3.0,,4.0,1.5
12037206,4.0,4.0,2.5,4.0,2.5,2.5,4.0,4.0,4.0,4.0,,,,,,,,,,
14240906,2.0,3.0,2.5,3.0,2.5,2.5,,,,,,,,,,,,,,
11676806,4.0,3.0,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,
12963406,1.0,3.0,1.0,3.0,2.0,2.5,1.5,1.5,1.5,2.0,2.5,3.0,2.5,3.0,2.5,3.0,2.5,1.5,2.0,1.5
11686606,4.0,3.0,2.5,4.0,2.0,2.0,,4.0,4.0,4.0,,,,,,,,,,2.5
11796406,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
12990406,4.0,4.0,1.0,4.0,4.0,2.0,,,,,,,,,,,,,,
11686706,4.0,3.0,1.0,4.0,4.0,2.0,,4.0,4.0,4.0,,,,,,,,,,
11737506,2.5,3.0,1.5,3.0,2.5,2.0,2.5,2.5,2.5,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0
11733506,3.0,3.0,1.0,2.5,2.5,2.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,1.5,2.5,1.0
13014606,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11717306,4.0,3.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11676406,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11700406,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11699206,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
12974906,4.0,3.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,
12031906,4.0,3.0,2.5,4.0,4.0,3.0,,4.0,4.0,4.0,,,,,,,,,,
11737406,2.5,3.0,1.5,3.0,2.5,2.0,2.5,2.5,2.0,2.0,1.5,2.0,2.5,2.0,3.0,3.0,2.0,2.0,3.0,1.0
11717206,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11719906,2.0,2.0,1.0,1.5,1.0,1.0,2.5,1.0,2.0,2.5,1.0,1.5,1.0,2.0,2.5,2.0,2.5,1.5,2.0,1.5
14803306,4.0,2.5,1.5,4.0,3.0,4.0,,4.0,4.0,4.0,,,,,,,,,,4.0
13010306,4.0,2.5,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,
11687706,4.0,2.5,1.0,4.0,2.0,2.5,4.0,4.0,4.0,4.0,,,,,,,,,,
11729406,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
12961106,4.0,3.0,2.5,3.0,4.0,4.0,,,,,,,,,,,,,,
11679306,4.0,4.0,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,
11693406,1.0,3.0,1.0,3.0,1.0,2.0,2.0,1.5,2.0,2.0,1.5,2.5,1.5,1.0,2.0,3.0,2.0,1.5,2.5,1.5
11740606,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11738406,4.0,4.0,1.5,4.0,2.5,4.0,,4.0,4.0,4.0,,,,,,,,,,
11714206,1.0,3.0,1.0,3.0,1.5,2.0,2.0,2.5,2.5,2.0,1.0,3.0,2.5,1.0,2.5,2.5,2.5,1.5,1.5,1.5
11683106,2.5,3.0,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.5,2.5,2.0,2.0,3.0,2.5,1.5,1.0,3.0,1.5
11713606,4.0,3.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
11693006,2.0,2.0,1.0,2.0,2.0,2.5,3.0,1.5,1.5,2.5,2.0,2.0,2.0,2.5,2.0,2.0,2.5,2.5,1.5,1.5
17901606,2.5,2.0,1.0,2.5,2.5,2.5,1.0,1.0,2.0,2.0,2.5,2.5,2.5,2.5,2.5,1.5,2.0,1.5,2.0,1.5
12970006,2.5,3.0,1.0,3.0,3.0,2.5,1.0,1.0,2.0,2.0,2.5,2.5,2.5,2.5,3.0,1.5,2.0,4.0,3.0,1.5
11680606,3.0,2.0,1.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
11701506,3.0,2.5,1.5,2.0,1.5,2.5,2.0,2.5,2.5,3.0,3.0,2.0,2.0,2.5,2.5,2.5,2.0,2.5,1.0,1.0
11676706,1.5,2.5,2.0,3.0,2.0,3.0,1.5,1.0,3.0,2.5,2.0,3.0,2.5,1.0,1.0,1.5,1.5,1.0,2.0,1.0
12376406,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11700506,1.0,2.5,1.0,1.0,1.5,2.5,1.0,1.0,1.0,2.0,1.0,1.5,2.0,1.0,1.5,2.0,2.0,1.5,1.0,1.0
13003006,1.0,1.0,1.0,1.0,1.0,2.5,1.0,2.5,1.0,2.0,2.0,1.5,2.0,3.0,2.0,2.5,2.5,1.0,1.0,1.0
11729906,3.0,3.0,1.5,3.0,2.5,2.0,3.0,3.0,3.0,2.0,2.5,2.5,2.0,2.5,2.5,2.0,3.0,1.5,3.0,1.0
11696806,2.5,3.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.5,2.0,1.5,2.5,2.0,1.0,2.5,1.0,2.0,1.5
12035406,4.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11704206,1.0,3.0,1.0,1.5,2.0,2.0,2.0,1.0,1.0,1.5,1.0,2.5,2.0,1.0,1.0,1.5,2.0,1.5,2.0,1.5
11708506,4.0,3.0,3.0,4.0,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,,
15605806,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11718206,4.0,2.0,2.5,2.5,4.0,2.0,4.0,4.0,4.0,4.0,,,,,,,,,,
13000606,4.0,2.5,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,
11728606,4.0,2.5,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,
11683306,2.0,3.0,1.5,3.0,3.0,3.0,2.0,2.0,3.0,2.5,3.0,1.5,2.5,3.0,2.0,2.0,2.5,1.0,2.0,2.5
11688206,4.0,2.5,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11725706,3.0,2.5,1.5,3.0,2.0,2.5,2.5,2.0,2.5,3.0,2.5,1.5,3.0,3.0,3.0,2.5,2.0,1.5,3.0,1.5
11714706,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11686806,3.0,3.0,1.5,3.0,2.5,2.5,2.5,3.0,3.0,2.5,2.0,2.5,3.0,3.0,2.5,3.0,2.5,3.0,2.5,1.5
12034406,2.5,2.5,1.0,3.0,2.5,2.5,4.0,2.0,2.5,4.0,,4.0,4.0,,1.5,4.0,,,,1.0
14279806,2.5,2.5,1.0,2.0,2.5,2.5,4.0,2.0,2.5,4.0,4.0,2.0,3.0,4.0,1.5,3.0,,,,1.0
12972006,2.5,2.5,1.5,3.0,2.5,2.5,2.5,3.0,2.5,3.0,2.5,2.5,2.5,3.0,2.0,2.5,3.0,1.0,2.0,1.0
11727806,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,4.0,,,,,
11678806,2.5,4.0,1.5,3.0,2.0,4.0,4.0,2.0,2.5,,4.0,4.0,,,,,,,,
16733606,2.5,3.0,1.5,1.5,2.0,2.5,2.5,2.0,2.5,2.5,2.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2.0,2.0
14270406,2.5,3.0,1.5,3.0,2.0,2.5,2.5,2.0,2.5,4.0,,4.0,4.0,4.0,2.5,,,,,
12036306,3.0,4.0,1.0,4.0,2.0,1.5,4.0,2.5,2.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,4.0,4.0
12987006,2.0,3.0,1.0,3.0,2.5,2.5,2.5,3.0,2.5,2.5,2.5,2.5,2.0,3.0,3.0,2.5,1.5,1.5,1.5,2.0
12031606,4.0,3.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,
12036706,3.0,2.5,1.0,2.0,2.0,2.5,1.0,1.0,2.0,2.0,2.0,1.5,2.0,2.5,2.0,1.5,2.0,1.0,2.0,1.5
12037106,,,,,,,,,,,,,,,,,,,,
11702106,3.0,3.0,1.5,3.0,2.0,2.5,3.0,2.5,2.5,2.5,2.0,3.0,2.5,3.0,3.0,3.0,2.5,1.5,2.0,1.5
11677206,4.0,4.0,1.5,4.0,2.0,2.5,4.0,4.0,4.0,4.0,,,,,,,,,,
11677506,3.0,2.0,1.5,3.0,2.0,2.5,2.0,2.0,1.0,2.5,3.0,2.5,1.0,2.0,2.0,2.5,2.5,1.0,2.0,1.0
15621606,3.0,2.5,1.5,3.0,4.0,4.0,4.0,3.0,2.5,4.0,4.0,4.0,4.0,3.0,,,,,2.0,1.5
11737906,4.0,2.5,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
11711606,4.0,4.0,1.0,4.0,2.5,4.0,,4.0,4.0,4.0,,,,,,,,,,
11736506,4.0,2.5,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
12033006,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11739606,2.5,3.0,1.5,4.0,3.0,2.5,4.0,2.0,2.0,4.0,4.0,4.0,4.0,,,1.5,,,,4.0
14286906,2.5,2.5,1.5,2.0,1.5,2.5,2.5,2.0,2.0,2.5,3.0,1.5,2.0,3.0,3.0,1.5,2.0,1.0,3.0,1.5
11692906,2.5,2.5,2.5,2.5,3.0,2.0,2.5,2.0,3.0,2.5,2.0,2.5,2.5,3.0,2.5,2.5,2.5,1.5,1.5,2.0
13003306,4.0,4.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
11686306,4.0,4.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14269206,4.0,4.0,1.5,4.0,4.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,
11724006,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
11692506,2.0,2.5,1.0,3.0,1.5,1.5,2.5,2.0,3.0,2.5,2.0,1.5,2.0,3.0,3.0,2.0,1.5,1.0,2.5,2.0
11676906,3.0,2.5,1.5,2.5,2.5,2.0,3.0,2.0,2.5,2.0,2.5,2.5,2.0,3.0,3.0,2.5,3.0,1.5,2.5,1.5
11683406,1.5,2.5,1.0,2.5,2.5,1.5,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0
11696706,4.0,3.0,1.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,,,,,,,,,,
13515206,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
12033806,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11701906,3.0,3.0,1.0,2.5,1.5,2.5,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,4.0,4.0
11738006,3.0,1.5,1.5,2.5,3.0,3.0,2.5,2.0,3.0,4.0,3.0,4.0,2.5,4.0,2.0,3.0,,,,1.0
15624506,2.0,1.5,1.5,2.5,2.5,2.5,2.5,2.0,1.0,2.5,3.0,2.5,2.5,2.5,2.0,2.0,2.5,1.0,2.0,1.0
12962706,1.5,2.5,1.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,2.5,3.0,3.0,2.0,2.5,1.5,2.0,1.5
11692206,3.0,3.0,1.5,2.5,2.0,4.0,2.5,3.0,2.0,4.0,4.0,4.0,4.0,2.5,2.5,3.0,4.0,,4.0,4.0
11712306,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
12032606,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
12031206,4.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
12983106,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,4.0
11678706,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11711506,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11741906,2.0,2.5,1.5,2.5,2.5,4.0,4.0,2.5,1.5,4.0,2.5,4.0,4.0,3.0,2.0,4.0,4.0,,4.0,2.5
15621706,2.0,2.5,1.5,2.5,2.5,2.5,2.5,2.5,1.5,2.5,2.5,2.5,3.0,3.0,2.0,3.0,3.0,1.0,2.0,2.5
11716106,4.0,3.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11726306,2.0,3.0,1.5,2.5,2.5,2.0,4.0,2.5,3.0,4.0,4.0,3.0,3.0,,4.0,4.0,,,4.0,4.0
11685006,4.0,3.0,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,
11680306,1.0,1.5,1.0,2.5,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,1.0,1.5,1.5,2.5,1.5
11676306,4.0,2.5,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
11679106,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11717806,4.0,4.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
11740506,2.0,2.5,3.0,2.5,2.5,4.0,2.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,4.0,4.0
11713506,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11731806,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
12976406,2.5,3.0,1.0,2.5,2.5,1.5,1.0,2.0,1.0,1.5,3.0,2.5,2.5,3.0,2.5,2.0,2.5,1.5,2.5,1.0
11674806,4.0,4.0,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11743706,4.0,4.0,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,
12976206,2.5,4.0,2.5,3.0,4.0,1.5,4.0,4.0,2.5,4.0,,,4.0,,,,,,,
11730406,4.0,4.0,1.5,4.0,2.0,2.5,,4.0,4.0,4.0,,,,,,,,,,
12031306,4.0,4.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11709306,1.5,3.0,1.0,3.0,2.0,1.0,3.0,1.5,1.0,2.5,1.0,1.0,1.5,1.0,1.5,1.0,1.5,2.0,1.5,2.0
11714306,4.0,3.0,2.5,4.0,3.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
11675806,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
15620706,2.0,2.0,1.5,1.5,2.0,2.0,2.5,2.0,2.0,2.5,3.0,3.0,2.5,2.5,3.0,1.5,2.0,1.0,3.0,2.5
11691206,2.0,3.0,1.5,3.0,2.0,2.0,2.5,2.0,2.0,2.5,3.0,4.0,4.0,,,,,,,2.5
12033106,2.0,2.0,1.5,3.0,2.0,1.5,2.5,2.0,2.5,2.5,3.0,1.5,2.5,3.0,2.5,2.5,2.0,2.0,2.0,1.5
11716006,2.0,2.5,1.0,2.0,2.0,1.5,2.0,1.5,1.0,2.0,2.5,2.5,1.5,1.5,1.5,2.0,4.0,,1.5,2.0
11737606,1.0,2.0,1.5,3.0,2.5,2.5,3.0,2.0,1.0,2.5,3.0,3.0,2.5,3.0,2.5,2.0,2.5,1.5,2.0,2.0
12081206,2.5,1.5,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.5,1.5,1.0,2.0,1.5,2.5,1.5,1.0,2.5
12031006,3.0,2.0,1.5,3.0,2.5,3.0,3.0,2.5,2.0,3.0,3.0,3.0,2.5,3.0,2.5,2.5,2.5,1.5,3.0,1.0
11695906,2.0,3.0,1.5,2.5,3.0,2.0,2.5,3.0,2.5,2.5,2.0,1.5,2.0,2.5,2.5,3.0,1.0,1.5,2.0,2.0
13511206,4.0,4.0,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,
11724306,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
15618706,4.0,2.0,1.0,2.0,2.5,2.5,,,2.5,,,4.0,4.0,,,,,,,2.0
12965706,3.0,2.0,1.0,3.0,2.5,2.5,4.0,3.0,2.5,4.0,,4.0,4.0,,4.0,4.0,,,,2.0
11704906,4.0,2.5,1.0,4.0,2.5,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
13514206,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
15614506,4.0,3.0,1.5,4.0,2.5,2.5,,4.0,4.0,4.0,,,,,,,,,,
11745006,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14293306,2.5,2.5,1.0,1.0,1.5,2.0,2.5,1.5,2.5,2.5,1.5,2.5,2.0,3.0,2.5,3.0,3.0,2.5,2.0,2.0
11682606,2.5,2.5,1.0,1.0,1.5,2.0,2.5,1.5,3.0,2.5,4.0,2.5,4.0,,2.5,,,,2.0,2.0
11734206,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11743006,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11727006,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,,,,,,,,,,,,
13515706,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
12032206,1.0,2.0,1.0,3.0,2.5,2.5,3.0,1.5,2.5,2.5,2.5,2.0,2.5,2.5,2.5,3.0,2.5,1.5,2.5,1.0
11734706,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11694306,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11685406,2.5,3.0,2.5,2.0,2.0,2.5,2.5,2.0,3.0,2.5,2.5,2.5,2.5,3.0,2.5,2.5,2.0,1.5,3.0,1.5
11714606,2.5,1.5,1.0,3.0,2.0,2.5,3.0,2.0,1.0,3.0,3.0,2.5,2.0,3.0,2.5,2.5,2.5,1.5,1.5,2.0
11741406,4.0,1.5,1.0,4.0,2.0,2.0,,2.5,4.0,4.0,4.0,4.0,4.0,,,,,,,
11684106,2.5,3.0,1.0,2.5,1.5,2.5,1.5,1.5,2.0,2.5,2.5,2.5,2.5,3.0,2.0,2.5,3.0,1.0,2.0,1.5
11702906,2.5,1.5,3.0,2.5,2.5,2.5,2.5,2.5,1.0,2.0,2.5,2.5,2.5,2.5,3.0,2.5,3.0,2.0,2.5,1.5
11741506,1.5,3.0,1.0,1.5,2.0,2.5,1.0,3.0,2.5,2.5,2.0,2.0,3.0,3.0,2.5,2.5,2.0,1.0,3.0,2.0
11729606,1.5,2.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.5,2.0,2.0,1.5,2.0,1.5,1.0,1.0,1.5
11735906,1.5,1.5,1.0,1.0,1.5,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.5,2.5,2.0,1.0,1.5,1.0,1.5,1.0
11676506,1.0,2.0,1.0,2.5,2.5,1.0,1.0,1.0,1.0,1.5,1.0,2.0,1.5,1.0,1.5,1.0,2.5,1.0,1.5,1.0
11721006,3.0,2.5,1.5,1.5,2.5,2.5,1.5,1.5,1.0,1.5,1.0,2.0,2.0,2.5,1.5,1.5,1.5,1.0,1.5,2.0
11698106,2.5,2.5,1.0,1.5,2.5,2.5,2.5,1.5,3.0,2.5,1.0,3.0,2.5,2.5,3.0,3.0,2.5,1.0,2.5,2.0
11740006,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
15603206,4.0,2.0,1.0,2.5,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
11732606,2.5,2.0,1.0,3.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,,,,,,,,
14242306,2.5,2.0,1.0,3.0,2.0,4.0,,4.0,2.0,,4.0,4.0,,,,,,,,
13510906,2.5,2.5,1.0,1.5,1.5,2.0,1.5,2.0,2.5,2.5,3.0,2.0,3.0,3.0,2.5,3.0,3.0,1.5,2.0,1.5
11715906,2.5,2.5,1.0,4.0,1.5,4.0,4.0,2.0,2.5,4.0,,,,,,,,,,
11742406,1.0,2.0,1.5,3.0,3.0,2.5,2.0,2.0,2.5,3.0,4.0,4.0,4.0,,3.0,,,,4.0,4.0
