studium_id,dokoncil_semestr,BI-PA1_znamka,BI-PA1_poradi_zapisu,BI-PAI_znamka,BI-PAI_poradi_zapisu,BI-CAO_znamka,BI-CAO_poradi_zapisu,BI-PS1_znamka,BI-PS1_poradi_zapisu,BI-MLO_znamka,BI-MLO_poradi_zapisu,BI-ZMA_znamka,BI-ZMA_poradi_zapisu,pocet_kreditu_semestr_1
11688106,1.0,3.0,1.0,4.0,1.0,1.5,1.0,3.0,1.0,4.0,1.0,2.5,1.0,22.0
11720406,1.0,3.0,1.0,2.5,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.5,1.0,30.0
11712106,1.0,1.5,1.0,2.5,1.0,1.5,1.0,1.5,1.0,4.0,1.0,2.5,1.0,25.0
11732206,0.0,1.5,1.0,3.0,1.0,1.5,1.0,3.0,1.0,2.0,1.0,4.0,1.0,24.0
11730606,1.0,1.0,1.0,1.5,1.0,1.0,1.0,2.0,1.0,1.5,1.0,2.5,1.0,30.0
11697806,1.0,2.5,1.0,2.5,1.0,2.5,1.0,3.0,1.0,4.0,1.0,4.0,1.0,19.0
11689806,0.0,4.0,1.0,4.0,1.0,1.5,1.0,4.0,1.0,2.5,1.0,1.5,1.0,16.0
11743506,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.5,1.0,2.0,1.0,30.0
12991506,1.0,1.5,1.0,2.0,1.0,1.5,1.0,1.0,1.0,2.5,1.0,2.0,1.0,22.0
11716906,1.0,3.0,1.0,2.5,1.0,2.5,1.0,4.0,1.0,4.0,1.0,2.5,1.0,20.0
12992806,1.0,3.0,1.0,2.5,1.0,1.0,1.0,3.0,1.0,1.5,1.0,2.0,1.0,30.0
11705006,1.0,4.0,1.0,3.0,1.0,1.5,1.0,4.0,1.0,2.5,1.0,1.5,1.0,19.0
15572206,1.0,2.5,1.0,2.5,1.0,2.5,1.0,2.5,1.0,2.5,1.0,4.0,1.0,20.0
11712006,1.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.5,1.0,30.0
11689206,1.0,2.0,1.0,2.5,1.0,1.0,1.0,2.5,1.0,2.5,1.0,4.0,1.0,24.0
11720306,1.0,1.5,1.0,2.5,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,30.0
11704006,1.0,2.5,1.0,2.5,1.0,1.5,1.0,2.5,1.0,2.0,1.0,2.5,1.0,30.0
14286006,1.0,2.5,1.0,2.5,1.0,1.0,1.0,2.5,1.0,1.5,1.0,2.0,1.0,20.0
11704306,1.0,4.0,1.0,2.5,1.0,1.0,1.0,4.0,1.0,1.5,1.0,2.0,1.0,19.0
12991306,1.0,2.5,1.0,3.0,1.0,2.5,1.0,4.0,1.0,2.0,1.0,2.0,1.0,25.0
13519106,1.0,2.0,1.0,2.5,1.0,1.0,1.0,2.5,1.0,1.5,1.0,1.5,1.0,30.0
12982006,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,35.0
12030106,1.0,2.5,1.0,2.5,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,30.0
12037406,1.0,3.0,1.0,2.5,1.0,1.5,1.0,4.0,1.0,2.5,1.0,4.0,1.0,19.0
12037506,1.0,1.5,1.0,-1.0,-1.0,1.0,1.0,4.0,1.0,3.0,1.0,3.0,1.0,22.0
12032406,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,2.5,1.0,2.5,1.0,30.0
12035806,1.0,2.5,1.0,2.5,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,30.0
12033306,1.0,4.0,1.0,3.0,1.0,1.5,1.0,4.0,1.0,1.5,1.0,2.5,1.0,19.0
14806606,1.0,2.5,1.0,3.0,1.0,1.5,1.0,2.5,1.0,1.5,1.0,2.5,1.0,15.0
12032706,1.0,2.5,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.5,1.0,30.0
12033606,1.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.5,1.0,2.5,1.0,30.0
12031106,1.0,2.0,1.0,2.0,1.0,1.5,1.0,4.0,1.0,1.5,1.0,2.0,1.0,25.0
12030206,1.0,2.5,1.0,2.5,1.0,1.5,1.0,2.5,1.0,2.0,1.0,3.0,1.0,30.0
12033906,1.0,4.0,1.0,2.5,1.0,1.5,1.0,4.0,1.0,2.0,1.0,2.0,1.0,19.0
12030706,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,2.5,1.0,25.0
13512906,1.0,2.0,1.0,2.5,1.0,1.0,1.0,2.5,1.0,1.5,1.0,3.0,1.0,27.0
16189606,0.0,3.0,1.0,2.5,1.0,1.0,1.0,2.5,1.0,1.5,1.0,4.0,1.0,22.0
12032906,1.0,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.5,1.0,2.0,1.0,25.0
15596006,1.0,2.0,1.0,2.0,1.0,1.5,1.0,2.0,1.0,2.5,1.0,2.0,1.0,33.0
13016106,1.0,2.0,1.0,2.0,1.0,1.5,1.0,2.0,1.0,2.5,1.0,2.0,1.0,30.0
12290006,1.0,1.5,1.0,2.5,1.0,1.5,1.0,4.0,1.0,2.0,1.0,4.0,1.0,19.0
14279106,1.0,2.5,1.0,2.5,1.0,1.0,1.0,2.5,1.0,3.0,1.0,4.0,1.0,24.0
16747106,1.0,2.5,1.0,3.0,1.0,1.0,1.0,2.5,1.0,3.0,1.0,2.0,1.0,32.0
17328306,1.0,2.5,1.0,2.0,1.0,1.5,1.0,1.5,1.0,2.0,1.0,2.5,1.0,21.0
14811906,1.0,2.5,1.0,2.0,1.0,1.5,1.0,3.0,1.0,2.0,1.0,2.5,1.0,21.0
15609606,1.0,1.5,1.0,2.0,1.0,2.5,1.0,2.5,1.0,2.5,1.0,2.5,1.0,19.0
13011806,0.0,1.5,1.0,3.0,1.0,2.5,1.0,4.0,1.0,4.0,1.0,4.0,1.0,16.0
13626706,1.0,4.0,1.0,1.5,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.5,1.0,24.0
17926906,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,2.0,1.0,1.5,1.0,30.0
12967606,1.0,1.0,1.0,2.5,1.0,1.5,1.0,3.0,1.0,4.0,1.0,2.5,1.0,27.0
14797606,1.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.5,1.0,3.0,1.0,30.0
12995906,1.0,3.0,1.0,2.5,1.0,1.0,1.0,4.0,1.0,2.5,1.0,3.0,1.0,25.0
13520306,1.0,2.5,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.5,1.0,2.5,1.0,30.0
12977106,1.0,2.5,1.0,2.5,1.0,1.0,1.0,4.0,1.0,2.5,1.0,4.0,1.0,19.0
12987406,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.5,1.0,1.0,1.0,1.5,1.0,30.0
12993006,1.0,3.0,1.0,2.5,1.0,1.0,1.0,2.5,1.0,2.5,1.0,2.5,1.0,30.0
12974506,1.0,2.0,1.0,2.5,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,30.0
12985706,1.0,1.5,1.0,1.5,1.0,1.0,1.0,4.0,1.0,2.5,1.0,1.5,1.0,25.0
12965006,0.0,2.5,1.0,1.5,1.0,1.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0,19.0
13008206,1.0,1.5,1.0,2.0,1.0,1.0,1.0,2.5,1.0,2.0,1.0,2.0,1.0,30.0
16714506,1.0,3.0,1.0,1.5,1.0,1.0,1.0,1.5,1.0,2.0,1.0,4.0,1.0,24.0
12965606,1.0,3.0,1.0,2.5,1.0,1.0,1.0,4.0,1.0,3.0,1.0,2.5,1.0,25.0
12977006,1.0,4.0,1.0,2.5,1.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,18.0
12991806,1.0,2.5,1.0,2.5,1.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,25.0
17921206,1.0,1.0,1.0,1.5,1.0,1.5,1.0,2.0,1.0,1.5,1.0,2.5,1.0,19.0
12983906,1.0,1.0,1.0,3.0,1.0,1.5,1.0,2.0,1.0,4.0,1.0,2.5,1.0,25.0
15582706,1.0,2.5,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.5,1.0,2.0,1.0,27.0
12998606,0.0,4.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,2.5,1.0,4.0,1.0,15.0
12979906,0.0,4.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,2.5,1.0,2.5,1.0,19.0
17950406,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.5,1.0,30.0
12985506,1.0,3.0,1.0,2.5,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.5,1.0,27.0
12992506,1.0,2.0,1.0,1.5,1.0,1.0,1.0,2.0,1.0,1.5,1.0,1.0,1.0,30.0
14322706,1.0,1.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0
16193206,0.0,3.0,1.0,4.0,1.0,1.0,1.0,2.5,1.0,2.0,1.0,4.0,1.0,21.0
14813006,1.0,1.5,1.0,2.0,1.0,1.0,1.0,2.5,1.0,1.5,1.0,2.0,1.0,30.0
15621206,1.0,3.0,1.0,3.0,1.0,4.0,1.0,3.0,1.0,2.5,1.0,2.5,1.0,25.0
13000306,0.0,2.5,1.0,2.0,1.0,1.5,1.0,3.0,1.0,2.5,1.0,4.0,1.0,24.0
12956706,0.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,1.5,1.0,19.0
12954506,1.0,2.5,1.0,2.5,1.0,1.0,1.0,2.0,1.0,2.5,1.0,3.0,1.0,30.0
12955006,1.0,2.5,1.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,30.0
12955206,0.0,3.0,1.0,3.0,1.0,1.5,1.0,3.0,1.0,4.0,1.0,4.0,1.0,19.0
12955406,0.0,4.0,1.0,4.0,1.0,1.5,1.0,4.0,1.0,2.5,1.0,3.0,1.0,16.0
12955506,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0
12955606,1.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,3.0,1.0,25.0
12955706,1.0,1.5,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.5,1.0,30.0
12955806,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.5,1.0,30.0
12956306,0.0,2.0,1.0,2.0,1.0,1.5,1.0,2.5,1.0,4.0,1.0,4.0,1.0,19.0
12956406,1.0,2.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,2.5,1.0,3.0,1.0,30.0
12956506,1.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.5,1.0,2.0,1.0,25.0
12956906,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.5,1.0,1.5,1.0,2.0,1.0,30.0
12957306,1.0,3.0,1.0,2.5,1.0,1.5,1.0,3.0,1.0,2.5,1.0,2.5,1.0,30.0
12957706,1.0,2.0,1.0,2.5,1.0,1.0,1.0,2.5,1.0,2.0,1.0,2.5,1.0,30.0
16734406,0.0,3.0,1.0,2.5,1.0,2.5,1.0,4.0,1.0,2.5,1.0,4.0,1.0,17.0
12957906,1.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,30.0
12958006,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,2.5,1.0,25.0
12958406,1.0,4.0,1.0,4.0,1.0,1.5,1.0,4.0,1.0,2.5,1.0,2.5,1.0,18.0
12958606,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.5,1.0,2.5,1.0,2.0,1.0,30.0
12958706,1.0,2.5,1.0,3.0,1.0,1.0,1.0,4.0,1.0,2.5,1.0,3.0,1.0,25.0
12959006,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,2.5,1.0,19.0
12959406,1.0,2.5,1.0,2.5,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,30.0
12959506,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.5,1.0,30.0
12960006,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0
12960306,1.0,2.5,1.0,3.0,1.0,1.5,1.0,4.0,1.0,2.5,1.0,2.5,1.0,25.0
12960406,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,30.0
12960506,1.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,2.5,1.0,2.0,1.0,30.0
14296606,1.0,2.5,1.0,1.5,1.0,1.5,1.0,1.5,1.0,2.5,1.0,4.0,1.0,24.0
16753406,1.0,2.5,1.0,1.5,1.0,1.5,1.0,1.5,1.0,2.5,1.0,2.0,1.0,26.0
12961306,1.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.5,1.0,3.0,1.0,24.0
12961506,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0
12961606,1.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.5,1.0,1.5,1.0,25.0
14248406,1.0,2.5,1.0,3.0,1.0,1.5,1.0,2.5,1.0,4.0,1.0,4.0,1.0,16.0
12961906,0.0,3.0,1.0,3.0,1.0,1.5,1.0,3.0,1.0,4.0,1.0,4.0,1.0,19.0
12962006,1.0,2.0,1.0,2.5,1.0,1.0,1.0,2.5,1.0,2.0,1.0,2.5,1.0,30.0
12962306,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.5,1.0,2.5,1.0,3.0,1.0,30.0
12962406,1.0,2.5,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,30.0
12962906,0.0,1.5,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.5,1.0,4.0,1.0,24.0
12963206,1.0,3.0,1.0,2.5,1.0,1.0,1.0,4.0,1.0,2.5,1.0,4.0,1.0,19.0
12963306,1.0,2.0,1.0,2.5,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.5,1.0,30.0
12963506,1.0,2.5,1.0,1.5,1.0,1.0,1.0,2.5,1.0,1.5,1.0,2.5,1.0,30.0
15597606,0.0,4.0,1.0,2.5,1.0,1.0,1.0,3.0,1.0,2.5,1.0,2.5,1.0,15.0
12963606,0.0,4.0,1.0,2.5,1.0,1.0,1.0,4.0,1.0,2.5,1.0,2.5,1.0,19.0
12963906,1.0,2.0,1.0,1.5,1.0,1.0,1.0,1.5,1.0,2.0,1.0,2.0,1.0,30.0
12964006,1.0,2.5,1.0,2.5,1.0,1.0,1.0,2.0,1.0,2.5,1.0,2.5,1.0,30.0
12964706,1.0,2.5,1.0,2.0,1.0,1.5,1.0,4.0,1.0,2.0,1.0,1.5,1.0,25.0
12964806,1.0,1.5,1.0,1.5,1.0,1.0,1.0,2.0,1.0,1.5,1.0,2.0,1.0,30.0
16770506,0.0,2.5,1.0,2.5,1.0,1.5,1.0,2.0,1.0,2.5,1.0,4.0,1.0,15.0
12965406,1.0,2.5,1.0,4.0,1.0,1.5,1.0,3.0,1.0,2.5,1.0,3.0,1.0,27.0
12965506,1.0,2.5,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.5,1.0,2.0,1.0,30.0
12965806,0.0,3.0,1.0,2.0,1.0,1.0,1.0,2.5,1.0,4.0,1.0,3.0,1.0,25.0
12965906,1.0,3.0,1.0,2.5,1.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,25.0
12966006,1.0,2.5,1.0,3.0,1.0,1.5,1.0,3.0,1.0,2.5,1.0,2.5,1.0,30.0
12966206,1.0,2.5,1.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,3.0,1.0,25.0
12966406,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.5,1.0,1.5,1.0,2.0,1.0,30.0
12966506,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.0
12966706,1.0,2.0,1.0,2.5,1.0,1.0,1.0,4.0,1.0,2.5,1.0,1.5,1.0,25.0
12966906,1.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.5,1.0,30.0
12967006,1.0,1.5,1.0,2.5,1.0,1.0,1.0,2.0,1.0,2.5,1.0,2.5,1.0,30.0
12967206,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.5,1.0,2.5,1.0,30.0
12967306,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.5,1.0,1.5,1.0,1.0,1.0,30.0
14250106,1.0,4.0,1.0,2.5,1.0,1.5,1.0,3.0,1.0,2.5,1.0,3.0,1.0,24.0
12968106,1.0,2.5,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,30.0
12968606,1.0,1.5,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.5,1.0,2.0,1.0,30.0
12968906,0.0,2.5,1.0,2.0,1.0,1.5,1.0,2.0,1.0,2.5,1.0,4.0,1.0,24.0
12969006,1.0,3.0,1.0,3.0,1.0,1.5,1.0,3.0,1.0,4.0,1.0,4.0,1.0,19.0
12969306,1.0,2.5,1.0,2.5,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,30.0
15622706,1.0,3.0,1.0,4.0,1.0,1.0,2.0,2.5,1.0,4.0,1.0,2.0,1.0,17.0
12970206,1.0,1.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,30.0
12970406,1.0,2.5,1.0,2.5,1.0,1.0,1.0,3.0,1.0,2.5,1.0,2.5,1.0,30.0
15550506,1.0,2.5,1.0,2.5,1.0,1.5,1.0,1.0,1.0,2.0,1.0,2.5,1.0,28.0
18599706,1.0,2.5,1.0,2.5,1.0,1.5,1.0,1.0,1.0,2.0,1.0,2.5,1.0,19.0
12970606,1.0,3.0,1.0,2.5,1.0,1.5,1.0,3.0,1.0,3.0,1.0,4.0,1.0,24.0
12971006,1.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,30.0
12971106,1.0,2.5,1.0,2.5,1.0,1.0,1.0,2.5,1.0,3.0,1.0,2.5,1.0,30.0
12971206,1.0,2.5,1.0,2.5,1.0,1.5,1.0,2.0,1.0,2.5,1.0,3.0,1.0,30.0
12971506,1.0,4.0,1.0,3.0,1.0,1.5,1.0,4.0,1.0,2.0,1.0,2.5,1.0,19.0
12971606,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.5,1.0,3.0,1.0,3.0,1.0,30.0
12972406,1.0,3.0,1.0,2.5,1.0,1.0,1.0,2.5,1.0,2.0,1.0,2.5,1.0,30.0
12972606,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,30.0
12972706,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,30.0
12972806,1.0,4.0,1.0,1.5,1.0,1.0,1.0,2.5,1.0,1.5,1.0,2.5,1.0,24.0
15549306,1.0,2.5,1.0,2.5,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,26.0
12972906,1.0,3.0,1.0,2.5,1.0,1.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0,19.0
12973006,1.0,2.5,1.0,2.5,1.0,1.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,25.0
12973606,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,30.0
12973706,1.0,4.0,1.0,2.5,1.0,1.0,1.0,4.0,1.0,3.0,1.0,2.5,1.0,19.0
12973906,1.0,3.0,1.0,2.5,1.0,1.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0,19.0
12974706,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.5,1.0,30.0
12975106,0.0,4.0,1.0,1.5,1.0,1.0,1.0,2.5,1.0,2.5,1.0,2.5,1.0,24.0
12975206,0.0,4.0,1.0,2.0,1.0,1.5,1.0,4.0,1.0,4.0,1.0,3.0,1.0,16.0
12976106,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.5,1.0,30.0
12976606,1.0,2.0,1.0,1.5,1.0,1.0,1.0,2.5,1.0,1.5,1.0,2.5,1.0,30.0
12977206,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.5,1.0,1.5,1.0,2.0,1.0,30.0
12977306,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.5,1.0,30.0
12977406,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.5,1.0,4.0,1.0,2.0,1.0,25.0
12977606,0.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,24.0
12977806,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.5,1.0,2.5,1.0,30.0
12977906,1.0,1.5,1.0,1.5,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.5,1.0,30.0
12978006,1.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,30.0
12978706,1.0,2.0,1.0,2.5,1.0,1.0,1.0,2.5,1.0,2.0,1.0,2.0,1.0,30.0
14290306,0.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,15.0
16748706,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.5,1.0,20.0
12979006,1.0,2.5,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,30.0
12979406,1.0,2.0,1.0,1.5,1.0,1.0,1.0,1.5,1.0,1.5,1.0,2.5,1.0,30.0
12979506,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0
12979606,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,30.0
12980006,1.0,2.5,1.0,2.5,1.0,1.0,1.0,2.5,1.0,2.5,1.0,2.0,1.0,30.0
12980506,1.0,2.5,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.5,1.0,2.5,1.0,30.0
15590206,1.0,2.5,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.5,1.0,2.5,1.0,26.0
12981106,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,26.0
12981206,1.0,2.0,1.0,1.5,1.0,1.0,1.0,3.0,1.0,1.5,1.0,3.0,1.0,30.0
12981306,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.5,1.0,2.0,1.0,1.0,1.0,30.0
12981606,1.0,3.0,1.0,2.5,1.0,1.5,1.0,3.0,1.0,2.5,1.0,2.5,1.0,30.0
12981706,1.0,2.5,1.0,2.5,1.0,1.5,1.0,2.5,1.0,4.0,1.0,3.0,1.0,25.0
12947106,1.0,4.0,1.0,1.5,1.0,1.5,1.0,2.0,1.0,2.0,1.0,4.0,1.0,18.0
14241706,0.0,4.0,1.0,2.5,1.0,1.0,1.0,4.0,1.0,2.5,1.0,3.0,1.0,19.0
12982306,0.0,3.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,16.0
16183906,1.0,3.0,1.0,4.0,1.0,1.0,1.0,2.5,1.0,2.0,1.0,2.5,1.0,18.0
12982906,1.0,2.5,1.0,2.0,1.0,1.0,1.0,2.5,1.0,2.0,1.0,3.0,1.0,30.0
16716806,1.0,2.5,1.0,2.0,1.0,1.0,1.0,2.5,1.0,2.0,1.0,4.0,1.0,18.0
12983606,1.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.5,1.0,27.0
12983706,0.0,4.0,1.0,4.0,1.0,1.5,1.0,4.0,1.0,2.0,1.0,1.5,1.0,16.0
12984006,0.0,2.5,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,25.0
12984206,1.0,4.0,1.0,2.5,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.5,1.0,24.0
12984506,1.0,2.5,1.0,2.5,1.0,1.5,1.0,3.0,1.0,2.5,1.0,4.0,1.0,24.0
12984606,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.5,1.0,30.0
12984706,1.0,4.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,24.0
12984806,1.0,2.0,1.0,2.5,1.0,1.0,1.0,2.5,1.0,2.0,1.0,2.5,1.0,30.0
12985206,1.0,1.5,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.5,1.0,4.0,1.0,24.0
12986306,1.0,1.5,1.0,3.0,1.0,1.0,1.0,1.5,1.0,1.5,1.0,2.5,1.0,30.0
12986606,1.0,4.0,1.0,2.5,1.0,1.0,1.0,3.0,1.0,1.5,1.0,2.5,1.0,24.0
12988206,1.0,2.0,1.0,2.5,1.0,1.0,1.0,2.5,1.0,3.0,1.0,3.0,1.0,30.0
12988606,1.0,2.0,1.0,2.5,1.0,1.0,1.0,2.5,1.0,2.5,1.0,2.5,1.0,30.0
12988706,0.0,4.0,1.0,3.0,1.0,1.5,1.0,4.0,1.0,2.5,1.0,4.0,1.0,15.0
14268806,1.0,2.0,1.0,2.5,1.0,1.0,1.0,2.5,1.0,2.0,1.0,2.0,1.0,30.0
12989206,1.0,3.0,1.0,2.5,1.0,3.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,16.0
12989306,1.0,2.0,1.0,3.0,1.0,1.5,1.0,4.0,1.0,4.0,1.0,2.5,1.0,20.0
12989406,1.0,1.5,1.0,1.5,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.5,1.0,32.0
12990006,1.0,1.5,1.0,3.0,1.0,1.0,1.0,2.5,1.0,1.5,1.0,2.5,1.0,30.0
12990306,1.0,2.5,1.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0,19.0
16732706,0.0,4.0,1.0,2.0,1.0,1.0,1.0,2.5,1.0,2.0,1.0,2.0,1.0,20.0
14268306,0.0,3.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,2.5,1.0,19.0
12990806,1.0,1.0,1.0,2.5,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.5,1.0,30.0
12991106,1.0,2.0,1.0,2.5,1.0,1.0,1.0,2.5,1.0,2.0,1.0,2.0,1.0,30.0
12991206,1.0,2.5,1.0,3.0,1.0,2.5,1.0,3.0,1.0,4.0,1.0,3.0,1.0,25.0
12991406,0.0,4.0,1.0,2.5,1.0,1.5,1.0,3.0,1.0,3.0,1.0,3.0,1.0,24.0
12991906,1.0,2.0,1.0,2.5,1.0,1.0,1.0,2.5,1.0,1.5,1.0,2.0,1.0,30.0
12992006,1.0,1.5,1.0,2.5,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,25.0
12992606,1.0,2.5,1.0,2.5,1.0,1.0,1.0,3.0,1.0,2.5,1.0,2.5,1.0,30.0
12992906,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,30.0
12993106,0.0,4.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,16.0
