studium_id,typ_programu,forma_studia,datum_zahajeni,datum_ukonceni,rocnik,studijni_stav,studuje,jazyk_vyuky,ukonceni_zpusob,rok_maturity,odkud_skola_kod
9208906,B,P,2014,2016,2.0,7,K,CS,3.0,2012,999999643
9209306,B,P,2014,2015,2.0,7,K,CS,3.0,2014,638374
9175306,B,P,2014,2017,3.0,17,K,CS,1.0,2014,45978298
9208306,B,P,2014,2015,2.0,3,K,CS,2.0,2014,391107
9205606,B,P,2014,2015,1.0,7,K,CS,3.0,2013,68853
9171706,B,P,2014,2015,2.0,7,K,CS,3.0,2013,48729906
9204806,B,P,2014,2019,5.0,3,K,CS,2.0,2014,61388866
9171506,B,P,2014,2017,3.0,17,K,CS,1.0,2014,76970
9170806,B,P,2014,2015,2.0,3,K,CS,2.0,2013,999999703
9202406,B,P,2014,2018,4.0,17,K,CS,1.0,2014,60061812
9167806,B,K,2014,2015,1.0,3,K,CS,2.0,2000,999999760
9201706,B,P,2014,2015,2.0,3,K,CS,2.0,2014,76970
9166506,B,K,2014,2015,1.0,7,K,CS,3.0,2006,601501
9165706,B,K,2014,2015,1.0,7,K,CS,3.0,2008,600009491
9229106,B,P,2014,2015,2.0,7,K,CS,3.0,2014,60061812
9164506,B,K,2014,2015,1.0,3,K,CS,2.0,2008,81850
9230206,B,P,2014,2015,1.0,7,K,CS,3.0,2013,76953
9163806,B,K,2014,2015,1.0,7,K,CS,3.0,2012,638374
9196106,B,P,2014,2016,2.0,3,K,CS,2.0,2009,638528
9161206,B,K,2014,2016,3.0,7,K,CS,3.0,2004,600005259
9228606,B,P,2014,2015,1.0,7,K,CS,3.0,2014,334677
9195506,B,P,2014,2017,3.0,17,K,CS,1.0,2014,108001491
9226306,B,P,2014,2015,1.0,7,K,CS,3.0,2014,181048841
9193006,B,P,2014,2015,1.0,7,K,CS,3.0,2014,61385891
11728806,B,P,2015,2018,3.0,17,K,CS,1.0,2015,108001288
11685606,B,P,2015,2017,2.0,7,K,CS,3.0,2015,601896
11728206,B,P,2015,2016,2.0,7,K,CS,3.0,2015,102000638
11684906,B,P,2015,2016,1.0,7,K,CS,3.0,2015,63109026
11725906,B,P,2015,2016,2.0,3,K,CS,2.0,2014,999999804
11715106,B,P,2015,2016,1.0,7,K,CS,3.0,2014,999999398
11715906,B,P,2015,2016,2.0,3,K,CS,2.0,2015,61924059
11682406,B,P,2015,2016,2.0,7,K,CS,3.0,2015,638374
11712406,B,P,2015,2017,3.0,7,K,CS,3.0,2014,600014398
10340406,B,P,2014,2016,3.0,7,K,CS,3.0,2013,0
11725606,B,P,2015,2016,2.0,7,K,CS,3.0,2014,999999643
11745006,B,P,2015,2016,1.0,3,K,CS,2.0,2015,68802
11681106,B,P,2015,2016,1.0,3,K,CS,2.0,2015,108047792
11723406,B,P,2015,2017,3.0,3,K,CS,2.0,2015,48109355
11710906,B,P,2015,2019,4.0,17,K,CS,1.0,2014,999999804
11722406,B,P,2015,2017,2.0,3,K,CS,2.0,2015,11021420
11722806,B,P,2015,2016,1.0,3,K,CS,2.0,2015,110036204
11679406,B,P,2015,2016,1.0,7,K,CS,3.0,2015,68951
11721606,B,P,2015,2019,4.0,17,K,CS,1.0,2015,61386855
11709006,B,P,2015,2016,1.0,7,K,CS,3.0,2013,600007847
11675606,B,P,2015,2018,3.0,17,K,CS,1.0,2015,49774301
11743906,B,P,2015,2016,1.0,3,K,CS,2.0,2010,76953
11720906,B,P,2015,2016,1.0,7,K,CS,3.0,2015,638374
11708306,B,P,2015,2018,3.0,17,K,CS,1.0,2015,336475
11706306,B,P,2015,2017,2.0,17,K,CS,1.0,2013,68861
11742206,B,P,2015,2018,3.0,17,K,CS,1.0,2014,638374
11674906,B,P,2015,2016,2.0,7,K,CS,3.0,2015,108022463
11704706,B,P,2015,2016,1.0,7,K,CS,3.0,2015,102519943
11704006,B,P,2015,2018,3.0,17,K,CS,1.0,2015,11021420
11703806,B,P,2015,2016,2.0,3,K,CS,2.0,2010,335479
11703006,B,P,2015,2016,1.0,7,K,CS,3.0,2015,60075775
11701606,B,P,2015,2016,1.0,3,K,CS,2.0,2015,108030091
11699606,B,P,2015,2016,1.0,3,K,CS,2.0,2012,335606
11697506,B,P,2015,2019,4.0,17,K,CS,1.0,2015,62690060
12036906,B,P,2015,2016,1.0,7,K,CS,3.0,2013,999999999
11695206,B,P,2015,2015,1.0,3,K,CS,2.0,2015,638200
12033406,B,P,2015,2016,2.0,7,K,CS,3.0,2013,108027457
12031606,B,P,2015,2016,1.0,7,K,CS,3.0,2014,999999112
11732806,B,P,2015,2017,2.0,3,K,CS,2.0,2013,600005836
12030906,B,P,2015,2016,1.0,3,K,CS,2.0,2015,335479
11689806,B,P,2015,2016,2.0,7,K,CS,3.0,2015,367753
11732106,B,P,2015,2018,3.0,17,K,CS,1.0,2015,11021420
12024006,B,K,2015,2016,1.0,7,K,CS,3.0,2010,44846738
11689106,B,P,2015,2018,3.0,17,K,CS,1.0,2015,638323
11730806,B,P,2015,2018,3.0,17,K,CS,1.0,2015,108011119
12023306,B,K,2015,2016,1.0,7,K,CS,3.0,2003,43784054
11687806,B,P,2015,2016,1.0,3,K,CS,2.0,2012,61385271
11730106,B,P,2015,2015,1.0,3,K,CS,2.0,2015,108001288
11731106,B,P,2015,2016,1.0,3,K,CS,2.0,2014,600004783
8387306,B,K,2013,2013,1.0,3,K,CS,2.0,2005,82147
7821606,B,K,2013,2014,1.0,7,K,CS,3.0,2001,102266247
7788606,B,P,2013,2014,2.0,7,K,CS,3.0,2012,999999999
7820906,B,P,2013,2014,1.0,3,K,CS,2.0,2013,49774301
7787906,B,P,2013,2014,1.0,3,K,CS,2.0,2013,108001491
7818206,B,P,2013,2016,3.0,17,K,CS,1.0,2013,999999999
7785206,B,P,2013,2015,3.0,3,K,CS,2.0,2011,335479
7816006,B,P,2013,2018,5.0,3,K,CS,2.0,2013,68853
7782906,B,P,2013,2014,1.0,7,K,CS,3.0,2011,401021
7786106,B,P,2013,2014,1.0,3,K,CS,2.0,2013,600012123
7782306,B,K,2013,2014,1.0,7,K,CS,3.0,2009,664359
7815906,B,P,2013,2015,2.0,3,K,CS,2.0,2013,638374
7781606,B,P,2013,2015,2.0,3,K,CS,2.0,2013,61664707
8396706,B,P,2013,2013,1.0,3,K,CS,2.0,2009,638358
7813506,B,P,2013,2015,3.0,3,K,CS,2.0,2013,49778145
14285706,B,P,2017,2019,2.0,3,K,CS,2.0,2017,108054080
14257206,B,P,2017,2019,2.0,3,K,CS,2.0,2014,60076101
14313806,B,P,2017,2018,1.0,3,K,CS,2.0,2015,61384992
14284606,B,P,2017,2018,1.0,3,K,CS,2.0,2017,559075
14251406,B,P,2017,2019,2.0,3,K,CS,2.0,2011,600006352
7845906,B,P,2013,2017,4.0,17,K,CS,1.0,2013,108054071
7810506,B,P,2013,2016,3.0,17,K,CS,1.0,2013,638170
8395806,B,P,2013,2015,2.0,3,K,CS,2.0,2012,999999999
7845206,B,P,2013,2014,1.0,3,K,CS,2.0,2013,69108
8396106,B,P,2013,2014,2.0,6,K,CS,9.0,2013,107860244
7809806,B,P,2013,2014,1.0,3,K,CS,2.0,2011,999999999
7843206,B,P,2013,2014,1.0,3,K,CS,2.0,2013,108001342
7807406,B,P,2013,2016,3.0,17,K,CS,1.0,2012,108030598
7842506,B,P,2013,2015,3.0,7,K,CS,3.0,2013,68772
7840006,B,P,2013,2015,2.0,3,K,CS,2.0,2013,108047792
8398406,B,P,2013,2015,2.0,17,K,CS,1.0,2010,61386855
7806806,B,K,2013,2015,2.0,3,K,CS,2.0,2006,108052958
7804806,B,P,2013,2015,3.0,7,K,CS,3.0,2009,108052940
8397506,B,P,2013,2017,4.0,17,K,CS,1.0,2013,61386855
7839506,B,P,2013,2017,4.0,17,K,CS,1.0,2013,48161217
7804106,B,P,2013,2016,3.0,17,K,CS,1.0,2013,999999999
7802106,B,P,2013,2013,1.0,3,K,CS,2.0,2013,600006247
7803006,B,P,2013,2014,1.0,3,K,CS,2.0,2013,108007014
7836806,B,P,2013,2015,2.0,7,K,CS,3.0,2012,61386855
7801406,B,P,2013,2014,1.0,7,K,CS,3.0,2013,638170
7834006,B,P,2013,2014,2.0,3,K,CS,2.0,2007,999999999
7798506,B,P,2013,2015,2.0,3,K,CS,2.0,2013,60076101
8393606,B,P,2013,2013,1.0,3,K,CS,2.0,2013,392669
7833306,B,P,2013,2014,1.0,7,K,CS,3.0,2013,638447
7832906,B,P,2013,2015,2.0,3,K,CS,2.0,2011,600009491
7797206,B,K,2013,2014,1.0,7,K,CS,3.0,2007,102244995
8392906,B,P,2013,2014,1.0,3,K,CS,2.0,2013,69027
7832106,B,K,2013,2014,1.0,7,K,CS,3.0,2002,108028135
7830006,B,K,2013,2013,1.0,3,K,CS,2.0,2006,600005071
8398706,B,P,2013,2014,1.0,7,K,CS,3.0,2013,999999999
7829306,B,P,2013,2014,1.0,7,K,CS,3.0,2013,638421
7827306,B,K,2013,2017,5.0,7,K,CS,3.0,2012,48109355
7794306,B,P,2013,2016,3.0,17,K,CS,1.0,2013,638188
7826006,B,P,2013,2014,1.0,7,K,CS,3.0,2011,999999999
8392406,B,P,2013,2014,1.0,7,K,CS,3.0,2013,846881
7792606,B,P,2013,2013,1.0,3,K,CS,2.0,2012,999999999
8388306,B,K,2013,2014,2.0,3,K,CS,2.0,2008,60371684
7825206,B,P,2013,2015,2.0,3,K,CS,2.0,2010,999999999
7791906,B,P,2013,2018,5.0,17,K,CS,1.0,2013,638421
7791006,B,P,2013,2015,2.0,17,K,CS,1.0,2010,600005518
7823006,B,P,2013,2014,1.0,3,K,CS,2.0,2013,76970
7790206,B,P,2013,2015,3.0,7,K,CS,3.0,2013,107820544
6314306,B,P,2012,2014,2.0,3,K,CS,2.0,2012,60061863
6317306,B,K,2012,2015,3.0,17,K,CS,1.0,2003,666666666
6310306,B,K,2012,2013,1.0,7,K,CS,3.0,2009,401081
6313706,B,K,2012,2013,1.0,3,K,CS,2.0,1997,130001678
6312706,B,P,2012,2013,1.0,7,K,CS,3.0,2012,999999999
6306706,B,P,2012,2015,4.0,17,K,CS,1.0,2012,999999999
6309706,B,K,2012,2013,1.0,7,K,CS,3.0,1997,638200
6303306,B,P,2012,2016,4.0,17,K,CS,1.0,2012,11021420
6300106,B,P,2012,2013,1.0,3,K,CS,2.0,2012,638374
6306006,B,P,2012,2013,1.0,7,K,CS,3.0,2012,108001491
6276806,B,P,2012,2015,4.0,3,K,CS,2.0,2012,62690019
6286406,B,K,2012,2013,1.0,7,K,CS,3.0,2006,45180393
6278706,B,P,2012,2013,1.0,7,K,CS,3.0,2011,999999999
6258306,B,P,2012,2013,1.0,7,K,CS,3.0,2012,638374
6302106,B,P,2012,2013,1.0,7,K,CS,3.0,2011,61386855
6276206,B,P,2012,2015,3.0,17,K,CS,1.0,2012,638421
6299606,B,P,2012,2013,2.0,7,K,CS,3.0,2011,110001885
6257506,B,P,2012,2015,3.0,17,K,CS,1.0,2012,61388866
6254406,B,P,2012,2014,3.0,3,K,CS,2.0,2012,61385701
6255106,B,P,2012,2015,4.0,17,K,CS,1.0,2012,108001491
5504006,B,P,2011,2015,4.0,17,K,CS,1.0,2011,108001491
5501506,B,P,2011,2012,2.0,3,K,CS,2.0,2008,102943508
5503206,B,P,2011,2014,3.0,17,K,CS,1.0,2011,108047792
5498906,B,P,2011,2015,4.0,17,K,CS,1.0,2010,61388866
5501106,B,P,2011,2013,2.0,7,K,CS,3.0,2010,999999999
5498206,B,P,2011,2015,4.0,17,K,CS,1.0,2011,68845
5527606,B,P,2011,2012,1.0,3,K,CS,2.0,2011,130002097
5525306,B,P,2011,2011,1.0,3,K,CS,2.0,2008,638374
5526806,B,P,2011,2015,4.0,17,K,CS,1.0,2011,61388866
5523206,B,P,2011,2012,2.0,3,K,CS,2.0,2009,110007778
5524506,B,P,2011,2012,1.0,7,K,CS,3.0,2011,108022463
5521306,B,P,2011,2013,2.0,3,K,CS,2.0,2011,61386855
5522306,B,P,2011,2012,2.0,3,K,CS,2.0,2011,61388246
5520606,B,K,2011,2012,2.0,7,K,CS,3.0,1992,60103361
5510306,B,P,2011,2013,3.0,7,K,CS,3.0,2011,108001491
5508206,B,P,2011,2012,2.0,7,K,CS,3.0,2008,60076135
5494206,B,K,2011,2012,2.0,7,K,CS,3.0,1995,559237
5497806,B,P,2011,2013,2.0,7,K,CS,3.0,2011,87173
5506906,B,P,2011,2012,1.0,3,K,CS,2.0,2010,999999999
5492706,B,K,2011,2013,2.0,3,K,CS,2.0,2007,60153237
5507606,B,P,2011,2015,5.0,17,K,CS,1.0,2011,999999999
5493506,B,K,2011,2013,2.0,3,K,CS,2.0,2006,110029828
5505906,B,P,2011,2012,1.0,7,K,CS,3.0,2011,638307
5492006,B,K,2011,2011,1.0,3,K,CS,2.0,2006,574406
5724206,B,P,2011,2013,3.0,3,K,CS,2.0,2010,0
5697906,B,P,2011,2013,2.0,17,K,CS,1.0,2008,0
5757806,B,P,2011,2012,1.0,3,K,CS,2.0,2011,61385701
5756606,B,P,2011,2012,2.0,7,K,CS,3.0,2011,63109662
4758906,B,P,2011,2014,4.0,17,K,CS,1.0,2011,49778099
4778206,B,P,2011,2016,5.0,7,K,CS,3.0,2011,102244952
4767406,B,P,2011,2012,1.0,3,K,CS,2.0,2011,61924032
4777006,B,P,2011,2016,5.0,7,K,CS,3.0,2011,842966
4757906,B,P,2011,2012,2.0,7,K,CS,3.0,2011,999999999
4765906,B,P,2011,2015,4.0,17,K,CS,1.0,2011,11021420
4757806,B,P,2011,2013,2.0,3,K,CS,2.0,2011,335479
4752306,B,K,2011,2013,3.0,3,K,CS,2.0,2001,102403554
4756206,B,P,2011,2014,3.0,3,K,CS,2.0,2009,49625446
4763606,B,P,2011,2013,3.0,7,K,CS,3.0,2011,108001491
4776206,B,P,2011,2014,3.0,17,K,CS,1.0,2011,110032233
4749906,B,K,2011,2012,1.0,3,K,CS,2.0,2005,638307
4779706,B,P,2011,2012,1.0,7,K,CS,3.0,2011,68772
4764906,B,P,2011,2014,3.0,17,K,CS,1.0,2011,69027
4751406,B,K,2011,2012,1.0,7,K,CS,3.0,2006,110001818
4762706,B,P,2011,2012,1.0,3,K,CS,2.0,2011,638374
4749106,B,K,2011,2013,2.0,7,K,CS,3.0,2005,638374
9225406,B,P,2014,2015,1.0,3,K,CS,2.0,2014,11021420
9160606,B,K,2014,2017,4.0,3,K,CS,2.0,2008,110012127
4790406,B,P,2011,2014,3.0,17,K,CS,1.0,2011,108001342
4788706,B,P,2011,2012,1.0,7,K,CS,3.0,2010,14451026
4785506,B,P,2011,2014,3.0,17,K,CS,1.0,2010,999999999
4795506,B,P,2011,2013,2.0,3,K,CS,2.0,2011,2518333
4792306,B,P,2011,2012,1.0,7,K,CS,3.0,2011,61924059
4784306,B,P,2011,2013,2.0,3,K,CS,2.0,2010,102692262
4780806,B,P,2011,2014,3.0,17,K,CS,1.0,2011,61388866
4789106,B,P,2011,2011,1.0,3,K,CS,2.0,2010,335479
4770106,B,P,2011,2014,3.0,17,K,CS,1.0,2008,335487
4783506,B,P,2011,2017,6.0,17,K,CS,1.0,2011,77003
4780106,B,P,2011,2013,2.0,3,K,CS,2.0,2011,48160989
4831606,B,P,2011,2013,2.0,3,K,CS,2.0,2010,401048
4058206,B,K,2010,2012,3.0,7,K,CS,3.0,2007,48161217
4053106,B,P,2010,2011,1.0,3,K,CS,2.0,2010,61386855
4050606,B,P,2010,2013,3.0,17,K,CS,1.0,2010,45019517
4046506,B,P,2010,2011,1.0,7,K,CS,3.0,2009,999999999
4049506,B,K,2010,2012,3.0,3,K,CS,2.0,1991,555555555
4055606,B,P,2010,2011,1.0,7,K,CS,3.0,2007,45796955
4050806,B,K,2010,2011,1.0,7,K,CS,3.0,2006,110400666
4224206,B,P,2010,2012,2.0,7,K,CS,3.0,0,0
4223806,B,P,2010,2012,3.0,3,K,CS,2.0,0,0
3719106,B,P,2010,2011,1.0,7,K,CS,3.0,2010,63109662
3772506,B,K,2010,2011,1.0,7,K,CS,3.0,1996,999999999
3769806,B,P,2010,2014,4.0,17,K,CS,1.0,2010,392669
3730206,B,P,2010,2011,1.0,3,K,CS,2.0,2010,108001288
17933806,B,P,2020,0,2.0,1,S,CS,,2020,999999703
3734706,B,P,2010,2011,1.0,3,K,CS,2.0,2010,62690019
3770406,B,P,2010,2013,3.0,17,K,CS,1.0,2010,82091
3765206,B,K,2010,2013,3.0,3,K,CS,2.0,2001,638170
17902606,B,P,2020,0,2.0,1,S,CS,,2019,999999703
15619606,B,P,2018,2022,4.0,3,K,CS,2.0,2017,68772
3725706,B,P,2010,2014,4.0,17,K,CS,1.0,2010,60650443
16740706,B,P,2019,0,3.0,1,S,CS,,2018,340383
3768906,B,P,2010,2013,3.0,17,K,CS,1.0,2010,48161217
3729406,B,P,2010,2013,3.0,17,K,CS,1.0,2010,60103337
3763506,B,P,2010,2011,1.0,7,K,CS,3.0,2010,61386855
17936906,B,P,2020,0,2.0,1,S,CS,,2020,61386855
17922806,B,P,2020,2022,2.0,3,K,CS,2.0,2020,69027
3762706,B,P,2010,2012,2.0,7,K,CS,3.0,2010,87297
3722806,B,P,2010,2013,3.0,3,K,CS,2.0,2010,61386855
17950406,B,P,2020,0,2.0,1,S,CS,,2016,60061812
17922706,B,P,2020,2022,2.0,3,K,CS,2.0,2020,61924059
3757106,B,P,2010,2011,1.0,7,K,CS,3.0,2010,108003841
17905006,B,P,2020,0,2.0,1,S,CS,,2020,68845
17906106,B,P,2020,2022,2.0,3,K,CS,2.0,2020,107870347
18061106,B,P,2020,2022,2.0,3,K,CS,2.0,2017,999999643
3721006,B,P,2010,2013,4.0,17,K,CS,1.0,2010,108022463
17903006,B,P,2020,0,2.0,1,S,CS,,2020,999999703
3756406,B,P,2010,2013,4.0,7,K,CS,3.0,2010,108004481
3753306,B,P,2010,2013,3.0,17,K,CS,1.0,2010,110001630
18587206,B,P,2020,2022,2.0,3,K,CS,2.0,2020,999999703
3755906,B,K,2010,2013,3.0,3,K,CS,2.0,2001,555555555
3748906,B,P,2010,2011,1.0,7,K,CS,3.0,2010,638447
16718706,B,P,2019,0,3.0,1,S,CS,,2017,48109355
3746906,B,P,2010,2013,3.0,17,K,CS,1.0,2010,102867101
16717406,B,P,2019,0,3.0,1,S,CS,,2019,82147
3745406,B,P,2010,2013,3.0,17,K,CS,1.0,2010,638200
14280306,B,P,2017,0,5.0,1,S,CS,,2017,76953
3746506,B,P,2010,2011,1.0,3,K,CS,2.0,2010,108001491
3740406,B,K,2010,2011,1.0,3,K,CS,2.0,2010,60061863
17948506,B,P,2020,0,2.0,1,S,CS,,2020,638421
3742706,B,K,2010,2015,5.0,17,K,CS,1.0,2000,47274620
3735706,B,P,2010,2013,3.0,17,K,CS,1.0,2010,76996
18601006,B,P,2020,0,2.0,1,S,CS,,2020,999999804
17951706,B,P,2020,0,2.0,1,S,CS,,2020,68888
17932006,B,P,2020,0,2.0,1,S,CS,,2020,61357235
15603006,B,P,2018,0,4.0,8,P,CS,,2018,574406
17946706,B,P,2020,0,2.0,1,S,CS,,2020,81825
17936706,B,P,2020,0,2.0,1,S,CS,,2019,999999804
18067206,B,P,2020,0,2.0,1,S,CS,,2017,15062848
18593306,B,P,2020,2021,2.0,3,K,CS,2.0,2016,76953
16727906,B,P,2019,0,3.0,1,S,CS,,2019,638374
14267006,B,P,2017,0,5.0,8,P,CS,,2012,600019471
16735606,B,P,2019,0,3.0,1,S,CS,,2017,999999703
17924506,B,P,2020,0,2.0,1,S,CS,,2020,999999703
15586006,B,P,2018,0,4.0,1,S,CS,,2017,49753771
6309806,B,K,2012,2013,1.0,7,K,CS,3.0,1999,60061812
16183906,B,P,2018,0,4.0,1,S,CS,,2016,49366629
17923306,B,P,2020,0,2.0,1,S,CS,,2020,999999703
17921206,B,P,2020,0,2.0,1,S,CS,,2015,999999417
18589806,B,P,2020,0,2.0,1,S,CS,,2017,600017583
17935406,B,P,2020,2022,2.0,3,K,CS,2.0,2020,110036514
14280706,B,P,2017,0,5.0,1,S,CS,,2017,47558407
16193906,B,P,2018,0,4.0,8,P,CS,,2016,44846738
8596406,B,P,2013,2013,1.0,3,K,CS,2.0,2010,60884703
8606506,B,K,2013,2014,1.0,7,K,CS,3.0,2010,82091
7114806,B,P,2012,2013,2.0,7,K,CS,3.0,2012,76953
6934206,B,P,2012,2013,2.0,7,K,CS,3.0,2012,87297
6936306,B,K,2012,2013,1.0,7,K,CS,3.0,2009,108001270
6932106,B,K,2012,2013,1.0,7,K,CS,3.0,2004,45019517
6929906,B,P,2012,2016,4.0,17,K,CS,1.0,2011,999999999
6931306,B,P,2012,2016,4.0,17,K,CS,1.0,2012,60153237
6929206,B,P,2012,2016,4.0,17,K,CS,1.0,2012,61386855
6274806,B,P,2012,2013,2.0,3,K,CS,2.0,2011,999999999
6298806,B,P,2012,2013,1.0,7,K,CS,3.0,2012,110020707
6296606,B,P,2012,2016,4.0,17,K,CS,1.0,2012,550591
6269206,B,P,2012,2013,1.0,7,K,CS,3.0,2012,108047792
6274106,B,P,2012,2013,1.0,7,K,CS,3.0,2012,81931
6298106,B,P,2012,2016,4.0,17,K,CS,1.0,2012,335487
6268206,B,K,2012,2014,3.0,3,K,CS,2.0,1999,61924032
6272906,B,P,2012,2013,2.0,7,K,CS,3.0,2012,61388866
6295906,B,P,2012,2013,1.0,7,K,CS,3.0,2012,335606
6290506,B,P,2012,2014,3.0,7,K,CS,3.0,2012,82147
6268506,B,P,2012,2013,2.0,7,K,CS,3.0,2012,110001656
6292706,B,P,2012,2014,3.0,3,K,CS,2.0,2012,638374
6288106,B,P,2012,2015,3.0,17,K,CS,1.0,2012,60061863
6267506,B,P,2012,2015,3.0,17,K,CS,1.0,2012,47274603
6260906,B,P,2012,2015,3.0,17,K,CS,1.0,2012,60162961
6289806,B,P,2012,2014,3.0,3,K,CS,2.0,2012,108052958
6284306,B,P,2012,2014,2.0,17,K,CS,1.0,2009,61385701
6265306,B,P,2012,2015,3.0,17,K,CS,1.0,2012,638412
6287406,B,P,2012,2016,4.0,17,K,CS,1.0,2012,45978298
6281706,B,P,2012,2013,2.0,7,K,CS,3.0,2012,60446234
6263206,B,P,2012,2015,3.0,17,K,CS,1.0,2012,638374
6283506,B,P,2012,2015,3.0,17,K,CS,1.0,2012,69027
6280306,B,P,2012,2013,1.0,7,K,CS,3.0,2012,110011295
6322806,B,K,2012,2017,6.0,7,K,CS,3.0,2005,999999999
6317906,B,P,2012,2013,1.0,7,K,CS,3.0,2011,102454302
6319606,B,P,2012,2013,1.0,7,K,CS,3.0,2012,61388866
16189806,B,P,2018,2021,4.0,7,K,CS,3.0,2017,999999643
17904406,B,P,2020,0,2.0,1,S,CS,,2020,68845
15566906,B,K,2018,0,2.0,88,P,CS,,2008,559032
18598606,B,P,2020,2021,1.0,3,K,CS,2.0,2020,60061863
17927506,B,P,2020,2022,2.0,3,K,CS,2.0,2020,60061812
14274406,B,P,2017,2020,3.0,17,K,CS,1.0,2016,999999804
17953006,B,P,2020,2022,2.0,7,K,CS,3.0,2019,999999804
17912406,B,P,2020,2022,2.0,3,K,CS,2.0,2019,60784024
17917806,B,P,2020,2022,2.0,7,K,CS,3.0,2020,110036514
18605406,B,P,2020,0,2.0,1,S,CS,,2019,999999643
17941306,B,P,2020,2021,2.0,7,K,CS,3.0,2015,999999804
17947806,B,P,2020,2022,2.0,3,K,CS,2.0,2019,110450639
18588606,B,P,2020,0,2.0,1,S,CS,,2020,60075970
17951506,B,P,2020,0,2.0,1,S,CS,,2016,999999804
17916006,B,P,2020,0,2.0,8,P,CS,,2020,110032233
18592206,B,P,2020,0,2.0,1,S,CS,,2017,638374
14267106,B,P,2017,0,5.0,1,S,CS,,2009,638374
16717506,B,P,2019,0,3.0,1,S,CS,,2019,999999703
17321706,B,P,2019,2021,3.0,7,K,CS,3.0,2018,999999498
12988306,B,P,2016,2021,6.0,17,K,CS,1.0,2016,68853
18582106,B,P,2020,2021,2.0,7,K,CS,3.0,2017,999999703
16754306,B,P,2019,2021,3.0,7,K,CS,3.0,2016,638447
17328306,B,P,2019,2021,3.0,17,K,CS,1.0,2015,335479
17934706,B,P,2020,2021,2.0,17,K,CS,1.0,2017,110032233
14314606,B,P,2017,2021,5.0,17,K,CS,1.0,2017,108001342
12998006,B,P,2016,2021,6.0,17,K,CS,1.0,2015,999999804
13016306,B,P,2016,2021,5.0,17,K,CS,1.0,2015,999999112
15617006,B,P,2018,2021,3.0,17,K,CS,1.0,2018,82201
17926806,B,P,2020,0,2.0,1,S,CS,,2020,61385298
16747206,B,P,2019,2021,3.0,17,K,CS,1.0,2016,999999703
17935906,B,P,2020,2021,2.0,7,K,CS,3.0,2020,61386022
16187606,B,P,2018,2021,4.0,17,K,CS,1.0,2018,401048
14299606,B,P,2017,2021,5.0,17,K,CS,1.0,2015,999999804
15615706,B,P,2018,2021,3.0,17,K,CS,1.0,2018,999999703
14311606,B,P,2017,2021,5.0,17,K,CS,1.0,2017,601799
16748606,B,P,2019,2021,3.0,7,K,CS,3.0,2018,600005348
18604706,B,P,2020,2021,2.0,7,K,CS,3.0,2020,61386022
9206506,B,P,2014,2015,1.0,7,K,CS,3.0,2013,999999643
17922206,B,P,2020,0,2.0,1,S,CS,,2020,999999703
15564406,B,P,2018,2021,3.0,17,K,CS,1.0,2018,48109355
17333506,B,K,2019,2021,2.0,3,K,CS,2.0,2007,401072
18603506,B,P,2020,2021,2.0,7,K,CS,3.0,2019,600005542
15558706,B,P,2018,2021,4.0,17,K,CS,1.0,2017,999999804
14302906,B,P,2017,2021,4.0,17,K,CS,1.0,2017,47558458
9675606,B,K,2014,2021,8.0,17,K,CS,1.0,1996,61386022
14800106,B,P,2017,2021,4.0,17,K,CS,1.0,2017,110380126
15609106,B,P,2018,2021,3.0,17,K,CS,1.0,2018,81825
15585006,B,P,2018,2021,3.0,17,K,CS,1.0,2018,63109662
17946506,B,P,2020,0,2.0,1,S,CS,,2020,108001342
16741706,B,P,2019,2021,3.0,7,K,CS,3.0,2019,999999703
14256806,B,P,2017,2021,5.0,17,K,CS,1.0,2017,102266247
15560406,B,P,2018,2021,3.0,17,K,CS,1.0,2018,108054071
15614406,B,P,2018,2021,3.0,17,K,CS,1.0,2018,82147
17944706,B,K,2020,2021,2.0,7,K,CS,3.0,2011,999999703
15570506,B,P,2018,2021,3.0,17,K,CS,1.0,2018,49778145
14261206,B,P,2017,2021,5.0,17,K,CS,1.0,2017,574406
15608606,B,P,2018,2021,3.0,17,K,CS,1.0,2018,61385476
15595506,B,P,2018,2021,3.0,17,K,CS,1.0,2018,600170527
15570106,B,P,2018,2021,3.0,17,K,CS,1.0,2018,61924041
15553906,B,P,2018,2021,3.0,17,K,CS,1.0,2018,61385476
17948306,B,P,2020,2021,2.0,7,K,CS,3.0,2020,68870
15592406,B,P,2018,2021,3.0,17,K,CS,1.0,2018,601501
15564806,B,P,2018,2021,4.0,17,K,CS,1.0,2017,600005691
15618106,B,K,2018,2021,4.0,17,K,CS,1.0,2012,68799
14279706,B,P,2017,2021,4.0,17,K,CS,1.0,2017,601799
15622406,B,K,2018,2021,3.0,17,K,CS,1.0,2005,61386022
15604306,B,P,2018,2021,3.0,17,K,CS,1.0,2018,602132
15625006,B,K,2018,2021,3.0,17,K,CS,1.0,1989,555555555
14274106,B,P,2017,2021,5.0,17,K,CS,1.0,2017,61924032
14267406,B,P,2017,2021,4.0,17,K,CS,1.0,2017,61386022
15581406,B,P,2018,2021,3.0,17,K,CS,1.0,2018,49366629
15564006,B,P,2018,2021,4.0,17,K,CS,1.0,2018,60076046
15571706,B,P,2018,2021,3.0,17,K,CS,1.0,2018,61924041
