studium_id,BI-AAG,BI-ZMA,BI-LIN,BI-ZDM,prumer
12960406,2.5,3.0,3.0,2.0,2.625
12959406,2.5,2.0,2.5,2.0,2.25
12958606,2.0,2.0,2.0,2.0,2.0
12955806,2.0,1.5,2.0,1.5,1.75
14282206,4.0,,,,4.0
15585106,,,4.0,,4.0
15583806,,1.5,4.0,,2.75
15583506,,,,,
12976906,4.0,,,,4.0
13514406,1.5,2.0,2.5,2.0,2.0
15622506,4.0,4.0,,,4.0
15582606,,,,,
15582006,,,,,
15581906,,4.0,,,4.0
15590906,,4.0,,,4.0
16741106,,,,,
16769806,,,,,
16769406,,,,,
16750706,,,,,
16773806,,,,,
15568806,,2.0,,,2.0
15569406,,4.0,,,4.0
15569106,,4.0,,,4.0
15567406,,4.0,,,4.0
15566506,,,,,
15565606,,,,,
15565306,,2.5,,,2.5
15612606,,,,,
14276206,2.0,,3.0,3.0,2.6666666666666665
15563806,,4.0,,,4.0
15562606,,,,,
15562006,,4.0,,,4.0
16187206,,4.0,,,4.0
16189606,,,4.0,2.5,3.25
15579006,,,,,
16191606,,4.0,,,4.0
16193306,,4.0,,,4.0
16192806,,,,,
16192306,,,,,
16192106,,,,,
16188206,,,,,
16192906,,4.0,,,4.0
16194206,,4.0,,,4.0
16187306,,,,,
16195306,,,,,
16191406,4.0,2.5,4.0,,3.5
16190706,,,,,
16191206,,,,,
16191006,,,,,
16190306,,,,,
16190206,,,,,
16188706,,,,,
16193506,,,,,
16193406,,4.0,,,4.0
16187706,,,,,
16185506,,,,,
16194406,,,,,
16192206,,,,,
16189006,,4.0,,,4.0
16189706,,,,,
16189306,,,,,
16188806,,,,,
14296606,4.0,4.0,,,4.0
15549006,,4.0,,,4.0
15574906,,,,,
16187006,,,,,
16188006,,,,,
16187506,,4.0,,,4.0
16187106,,,,,
16186706,,4.0,,,4.0
16186306,,,,,
16186206,,4.0,,,4.0
16185406,,,,,
16185306,,,,,
16185006,,,,,
16184706,,,,,
15601406,,4.0,,,4.0
15601606,,4.0,,,4.0
15578506,,2.5,,,2.5
15578106,,4.0,,,4.0
16183306,,,,,
16184006,,,,,
15609606,4.0,2.5,4.0,,3.5
15575306,,4.0,,,4.0
15576606,,,,,
15576806,,,,,
15610406,,4.0,,,4.0
16193206,,,,,
16183606,,2.0,4.0,,3.0
16188406,,,4.0,,4.0
15610106,,,,,
15609306,,,,,
15571206,,,,,
15607806,,,,,
14319806,4.0,4.0,4.0,,4.0
15608506,,,,,
15608206,,,,,
15607606,,4.0,,,4.0
15607206,,,,,
15606906,,,,,
15606806,,,,,
15606106,,,,,
15573206,,4.0,,,4.0
15605606,,,,,
15572906,,,,,
15610306,,4.0,,,4.0
15580106,,4.0,,,4.0
15610606,,,,,
15610206,,,,,
15609906,,,,,
15609706,,,,,
15608906,,,,,
15608806,4.0,4.0,,2.5,3.5
15579706,,,,,
15577106,,4.0,,,4.0
15550406,,4.0,,,4.0
15549806,,,,,
15549706,,4.0,,,4.0
15548906,,,,,
15608406,,,,,
15608306,,4.0,,,4.0
15607306,,,,,
15607106,,4.0,,,4.0
15578306,,,,,
15578206,,,,,
15578006,,,,,
15577906,,,,,
15577206,,,,,
15576906,,,4.0,,4.0
15576706,,,,,
15605206,,4.0,4.0,,4.0
15606506,,,,,
15606206,,,,,
15605906,,,,,
15605706,,,,,
15576306,,,,,
15575806,,4.0,,,4.0
15575406,,4.0,,,4.0
15575106,,4.0,,,4.0
15574406,,2.5,4.0,,3.25
15603706,,,,,
15603406,,4.0,,,4.0
15574206,,,,,
15573706,,,,,
15573406,,,,,
15573306,,,,,
15602306,,,,,
15601206,,2.0,4.0,,3.0
15602806,,4.0,,,4.0
15602506,,,,,
15601706,,,,,
15601306,,2.5,,,2.5
15572606,,,4.0,,4.0
15571806,,,,,
15571406,,2.5,4.0,,3.25
15571106,,4.0,,,4.0
15600806,4.0,,,,4.0
15600506,,,,,
15569806,,4.0,4.0,,4.0
15570706,,4.0,4.0,,4.0
15599706,,4.0,,,4.0
15570906,,2.0,,,2.0
15601006,4.0,4.0,,,4.0
15600606,,,,,
15600206,,,,,
15599306,,,,,
15570606,,,,,
15598606,4.0,4.0,,,4.0
15568606,,,,,
15597406,,,,,
15569306,,,,,
15599106,,,,,
15599006,,2.0,,,2.0
15598506,,,,,
15598106,,,,,
15566706,,,4.0,,4.0
15596806,,2.0,4.0,,3.0
15565706,,3.0,,,3.0
15567206,,,,,
15561406,,,,,
11739106,2.5,2.5,2.5,3.0,2.625
15624706,,,,,
15563606,4.0,,,,4.0
13510906,2.0,2.0,2.5,3.0,2.375
15560206,,,,,
15560006,,,,,
15559606,,,,,
15559006,,,,,
15614506,,2.5,4.0,,3.25
15604806,,,,,
15604206,,4.0,,,4.0
16191306,4.0,4.0,,,4.0
15548806,4.0,4.0,,,4.0
15603906,,,,,
15603606,,,,,
15550206,,,,,
15606406,,,,,
16188106,,4.0,,,4.0
16184606,,,,,
16190006,,,,,
16192506,,,,,
16184906,,,,,
16193706,,,,,
16188906,,,,,
16185106,,,,,
14307506,4.0,2.0,,2.5,2.8333333333333335
16195206,,,,,
16195006,,,,,
16194906,,,,,
16194806,,,,,
16194606,,,,,
16194006,,,,,
16193806,,,,,
16193606,,,,,
15605806,,,,,
16190906,,4.0,,,4.0
16186506,,4.0,,,4.0
16194106,,,,,
16182906,,,,,
16183406,,,,,
16194506,,4.0,,,4.0
15565906,,,,,
15568406,,,,,
15568306,,,,,
15567706,,4.0,,,4.0
15567506,,,,,
15567306,,,,,
15597306,,4.0,4.0,,4.0
15596606,,,,,
15596506,,4.0,,,4.0
15596306,,,,,
15566806,,,,,
15566606,,,,,
15566106,,,,,
15565506,,4.0,,,4.0
15624006,,2.5,,,2.5
15624606,,,,,
15624306,,,,,
15595406,,,,,
15595106,,,3.0,3.0,3.0
15594506,,,,,
15594106,,2.0,,,2.0
15593706,,,,,
15564906,,4.0,4.0,,4.0
15564706,,,,,
15564306,,4.0,,,4.0
15563306,,,,,
15623406,,2.5,,,2.5
15622806,,,2.5,,2.5
15622206,,,,,
15592806,,,,,
15590606,3.0,,4.0,4.0,3.6666666666666665
15562906,,,4.0,,4.0
15561306,,,,,
15593206,,,,,
15593106,,,,,
15592606,,,,,
15592206,,4.0,,,4.0
15562306,,,,,
15562106,,,,,
15561806,,,,,
15561506,,,,,
15622006,,,,,
15621006,,,,,
15620806,,,,,
15591606,,4.0,,,4.0
15591506,,,,,
15591306,,4.0,,,4.0
15590706,,,,,
15590506,,,,,
15618906,2.5,,,,2.5
15589006,4.0,4.0,,,4.0
15619406,,4.0,,,4.0
15589606,,,4.0,,4.0
15559206,,,,,
15560806,,,,,
15559906,,,,,
15559806,,,,,
15619906,,,,,
15619106,,,,,
15618706,4.0,,,,4.0
15589506,,,,,
15589306,,,,,
15588406,,,,,
15588206,,,,,
15617406,,,,,
15587306,,4.0,,,4.0
15586306,,,,,
15617206,2.0,,4.0,4.0,3.3333333333333335
15587406,,2.0,,,2.0
15558806,,,,,
15558606,,4.0,,,4.0
15558306,,,,,
15557806,,,,,
15579606,,,,,
15579506,,4.0,,,4.0
15579306,4.0,,,,4.0
15578806,,,,,
15607506,,4.0,,,4.0
15550006,4.0,4.0,,,4.0
15577306,,,,,
15607006,4.0,,,,4.0
15617306,,,,,
15616906,,,,,
15616706,,,,,
15616506,2.5,,,3.0,2.75
15587106,,,,,
15586906,,,,,
15586806,,4.0,,,4.0
15586706,,,,,
15557306,,,,,
15557206,,,,,
15556906,,,,,
15584306,,,,,
15585206,,,,,
15615806,,4.0,,,4.0
15615506,,,,,
15615406,,,,,
15615106,,,,,
15615006,,,,,
15555406,,,,,
15555206,,,,,
15583606,4.0,,,,4.0
15582706,4.0,,4.0,3.0,3.6666666666666665
15613206,4.0,4.0,4.0,,4.0
15554306,4.0,4.0,4.0,,4.0
15554106,,,,,
15613406,,4.0,4.0,,4.0
15552806,,4.0,,,4.0
15554506,,4.0,,,4.0
15613806,,,,,
15613606,,,,,
15613306,4.0,,,,4.0
15612806,,4.0,,,4.0
15584006,,,,,
15583406,,,,,
15583106,,,,,
15582906,,,,,
15582406,,,,,
15582206,,,,,
15554006,,,,,
15611306,,,,,
15611406,,4.0,,,4.0
15552506,,,,,
15580606,,4.0,,,4.0
15612306,,,,,
15612006,,,,,
15611806,,4.0,,,4.0
15611106,,,,,
15582106,,,,,
15581506,,,,,
15580506,,4.0,,,4.0
15580406,,,,,
15552406,,,,,
15552206,,,,,
15552006,,,,,
15551306,,,,,
15551006,,,,,
15570306,,4.0,,,4.0
15597206,,,,,
14722006,,,,,
14949206,,,,,
14949106,,,,,
14948906,,,,,
14765806,,4.0,4.0,,4.0
14814406,,,,,
13679206,,,,,
13679106,,,,,
13679006,,,,,
13678906,,,,,
13678806,,3.0,,,3.0
13678706,,2.5,4.0,,3.25
13678606,,,,,
13626706,,,,,
14812606,,,,,
14812406,,,,,
14812306,,4.0,,,4.0
14812206,3.0,2.5,4.0,,3.1666666666666665
14811906,2.0,2.5,4.0,3.0,2.875
14811806,,,,,
14811606,,,,,
14811506,,,,,
14811406,,,4.0,,4.0
14811306,,4.0,,,4.0
14811206,,4.0,,,4.0
14811106,,4.0,,,4.0
14811006,,4.0,,,4.0
14810906,,,,,
14812106,,,,,
14810706,,4.0,,,4.0
14810606,,,,,
14810506,,,,,
14810306,,,,,
14810206,,,,,
14810006,,,,,
14809806,4.0,4.0,,,4.0
14809706,,,,,
14809606,2.5,,2.5,3.0,2.6666666666666665
14809306,4.0,4.0,,4.0,4.0
14809206,,,,,
14809106,,,,,
14809906,,,,,
14808906,4.0,2.5,4.0,3.0,3.375
14809006,,,,,
14808606,,,,,
14808506,,4.0,,,4.0
14808306,4.0,2.0,2.5,2.5,2.75
14808206,,,,,
14808106,,3.0,,,3.0
14808006,4.0,4.0,,,4.0
14807906,,,,,
14807806,,,,,
14807706,,,,,
14807606,,,,,
15624806,1.0,2.5,4.0,4.0,2.875
15595306,,,,,
14807406,,,,,
14807306,,4.0,4.0,4.0,4.0
14806506,2.5,1.5,2.0,,2.0
14807106,,,,,
14807006,,4.0,,,4.0
14806906,,,,,
14806806,,,,,
14806706,,,,,
14806406,,,,,
14806306,,,,,
14806206,,,,,
14806106,,,,,
14806006,,,,,
14805906,,,,,
14805806,,2.5,,,2.5
14805706,2.5,2.5,3.0,,2.6666666666666665
14805606,,,,,
14805506,4.0,4.0,,,4.0
14805406,,3.0,,,3.0
14804606,4.0,2.0,4.0,2.5,3.125
14803506,1.5,1.5,4.0,,2.3333333333333335
14805106,,,,,
14805006,4.0,,,4.0,4.0
14804906,,,,,
14804806,,,,,
14804706,,,,,
14804506,,4.0,,,4.0
14804406,,,,,
14804306,,,,,
14803606,,,,,
14801806,3.0,4.0,4.0,,3.6666666666666665
14803406,,,,,
14803306,,4.0,,,4.0
14803206,,2.0,,,2.0
14803106,,,,,
14803006,,,,,
14802906,,,,,
14802806,,2.0,2.5,2.0,2.1666666666666665
14802606,,4.0,,,4.0
14802506,,,,,
14802406,,,,,
14802306,,,,,
14802206,,,,,
14802106,,,,,
14801906,,4.0,,,4.0
14801706,,,,,
14801206,4.0,2.5,4.0,4.0,3.625
14801306,2.0,2.0,4.0,2.0,2.5
14801606,3.0,,4.0,2.0,3.0
14801506,,,,,
14801106,,,,,
14801006,2.0,4.0,,,3.0
14800906,,,,,
14800806,,,,,
14800706,,,,,
14800506,,,,,
14800406,,,,,
14800306,,,,,
14799906,,4.0,,,4.0
14799806,,4.0,,,4.0
14799706,,,,,
14799006,,3.0,4.0,,3.5
14799606,4.0,4.0,4.0,4.0,4.0
14799506,,,,,
14799406,4.0,,,,4.0
14799306,,,,,
14799106,,,,,
14798806,,,,,
14798606,,,,,
14798506,4.0,2.5,2.5,,3.0
14798206,,,,,
14797606,4.0,3.0,4.0,2.5,3.375
14797706,,4.0,,,4.0
14797506,4.0,4.0,,,4.0
14797806,,4.0,,,4.0
13521006,4.0,,,,4.0
13520906,,,,,
13520806,,,,,
13520706,,4.0,,,4.0
13520606,,4.0,,,4.0
13520506,,,,,
13520406,,,,,
13520306,2.5,2.5,3.0,3.0,2.75
13520106,,,,,
13520006,,,,,
13519906,4.0,4.0,4.0,,4.0
13519806,2.5,,,,2.5
13519706,,4.0,,,4.0
13519606,,4.0,,,4.0
13519506,,,,,
13519406,,,,,
13519306,2.5,,3.0,2.5,2.6666666666666665
13519206,,,,,
13519106,2.0,1.5,1.5,2.5,1.875
13519006,,,,,
13518906,2.5,2.0,4.0,2.5,2.75
13518806,4.0,,,,4.0
13518706,,2.5,,,2.5
13518606,,,,,
13518506,,,,,
13518406,,,,,
13518306,3.0,3.0,2.5,3.0,2.875
13518206,2.5,1.5,2.5,2.0,2.125
13518106,,,,,
13518006,,4.0,,,4.0
13517906,,,,,
13517806,,,,,
13517706,,4.0,,,4.0
13517606,,,,,
13517506,,,,,
13517406,,,,,
13517306,,4.0,,,4.0
13517206,,2.5,,,2.5
13517106,,,,,
13517006,,,,,
13516906,,4.0,,,4.0
13516806,,,,,
13516706,,4.0,,,4.0
13516606,,,,,
13516406,,,,,
13516306,,4.0,2.0,,3.0
13516206,4.0,3.0,4.0,2.5,3.375
13516006,4.0,1.5,3.0,,2.8333333333333335
13515806,,4.0,,,4.0
13515706,,,,,
13515606,,4.0,,,4.0
13515506,2.0,,,4.0,3.0
13515406,2.5,1.5,3.0,2.5,2.375
13515306,,,,,
13515206,,,,,
13515106,,,,,
13515006,,,,,
13514806,,4.0,,,4.0
13514606,,,,,
13514506,4.0,4.0,4.0,4.0,4.0
13514306,,,,,
13514206,,,,,
13514106,1.0,2.5,2.5,3.0,2.25
13514006,,,,,
13513906,,2.0,,,2.0
13513806,,,,,
13513706,,4.0,4.0,,4.0
13513606,,4.0,4.0,,4.0
13513506,,,,,
13513406,,,,,
13513306,,,,,
13513206,,,,,
13513106,,,,,
13513006,,4.0,,,4.0
13512906,2.5,3.0,,4.0,3.1666666666666665
13512806,,,,,
13512706,,,,,
13512606,,,,,
13512406,,,,,
13512306,,,,,
13512206,,,,,
13512106,2.5,2.0,2.5,2.5,2.375
13512006,,,,,
13511906,,,,,
13511706,,,,,
13511606,2.5,3.0,3.0,2.5,2.75
13511506,4.0,4.0,,4.0,4.0
15614606,,4.0,,,4.0
15585806,,,,,
15585706,,,,,
15585506,,,,,
15585306,,,,,
15584906,,,,2.5,2.5
15584406,,,,,
15556206,,,,,
15556106,,,,,
13511406,,,,,
13511206,,,,,
13511006,4.0,4.0,,4.0,4.0
13510806,,,,,
13510706,,,,,
13510606,4.0,2.5,4.0,,3.5
13510506,,,,,
13510406,2.5,2.0,1.5,2.0,2.0
13510306,,,,,
13510206,,,,,
13510106,,,,,
13510006,,,,,
13509706,,4.0,,,4.0
13509506,,4.0,,,4.0
13509406,,2.5,,,2.5
13509306,,,,,
13509206,,,,,
13509106,,,,,
14812806,,,,,
14291306,2.0,2.0,2.5,2.5,2.25
14290806,2.0,,,,2.0
14290606,,2.5,,,2.5
14290506,,,,,
14290406,,,,,
14290306,,4.0,,,4.0
14290206,,4.0,,,4.0
14290106,,,,,
14289906,,,,,
14289806,,,,,
14289706,,4.0,,,4.0
14289506,,,,,
14260606,,,,,
14260206,,4.0,,,4.0
14259806,,,,,
14259506,,4.0,,,4.0
14259406,,,,,
14259306,4.0,2.5,,,3.25
14289606,,,,,
14259206,,,,,
14259106,4.0,2.0,,,3.0
14289106,1.5,2.5,4.0,2.5,2.625
14319906,4.0,2.5,2.5,,3.0
14318906,4.0,4.0,,,4.0
14320406,,,,,
14320206,4.0,2.5,4.0,4.0,3.625
14320106,,2.5,,,2.5
14319706,,4.0,,,4.0
14319606,,,,,
14319206,,,,,
14318806,,3.0,,,3.0
14289406,,,,,
14289306,,,,,
14289206,,,,,
14288806,,,,,
14288706,,,,,
14288606,,,,,
14288406,4.0,4.0,4.0,,4.0
14288206,,,,,
14259006,,,,,
14258606,,,,,
14258506,4.0,2.5,4.0,4.0,3.625
14258306,,4.0,,,4.0
14258006,,,,,
14257706,,,,,
14318306,4.0,,,4.0,4.0
14318206,4.0,4.0,,,4.0
14317606,,,,,
14316606,4.0,4.0,4.0,,4.0
14287906,4.0,,,,4.0
14287706,,,,,
14287306,,4.0,,,4.0
14287106,,4.0,,,4.0
14286806,,,,,
14286506,,,,,
14286406,,,,,
14286306,,,,,
14257206,4.0,,,4.0,4.0
14257006,,4.0,,,4.0
14256706,,,2.5,,2.5
14256606,,1.5,2.5,,2.0
14256306,,,,,
14255906,,,,,
14255806,4.0,4.0,4.0,,4.0
14255306,,2.5,,,2.5
14316406,,2.5,4.0,,3.25
14316306,,,,,
14316106,,,,,
14316006,,1.0,2.5,,1.75
14315906,4.0,2.5,4.0,,3.5
14315506,,2.5,,,2.5
14315406,,4.0,,,4.0
14315306,,,,,
14315206,,2.5,,,2.5
14314906,,4.0,,,4.0
14314806,4.0,2.5,3.0,4.0,3.375
14314706,,,,,
14286206,,,,,
14286106,,,,,
14286006,2.0,,3.0,2.5,2.5
14285706,2.0,4.0,4.0,,3.3333333333333335
14315706,,4.0,,,4.0
14285406,,,,,
14285006,,,,,
14284906,,,,,
14284806,,,,,
14284606,,,,,
14254106,4.0,2.0,,,3.0
14284406,,,,,
14255006,,,,,
14254606,,4.0,,,4.0
14254306,4.0,,4.0,3.0,3.6666666666666665
14254206,2.5,2.5,4.0,2.5,2.875
14254006,4.0,4.0,,,4.0
14253906,,,,,
14314506,4.0,4.0,,,4.0
14314306,,,,,
14314206,,,,,
14314006,4.0,2.5,,,3.25
14313906,,3.0,,,3.0
14313806,,,,,
14313706,,4.0,,,4.0
14313606,,3.0,,,3.0
14252306,4.0,3.0,3.0,,3.3333333333333335
14313506,2.5,2.0,4.0,,2.8333333333333335
14313206,,4.0,,,4.0
14312906,,,,,
14283906,,1.0,4.0,,2.5
14283706,,,,,
14283606,,4.0,,,4.0
14283306,,,,,
14282906,2.0,1.5,4.0,2.5,2.5
14282706,,,,,
14804106,,,,,
14804006,,,,,
14803806,,,,,
14803706,,,,,
14282306,,,,,
14253206,,,,,
14253106,,,,,
14252906,,,,,
14252606,,1.5,,,1.5
14252406,,,,,
14252206,,2.5,,,2.5
14252006,,,,,
14251806,,4.0,,,4.0
14251506,,,,,
14251406,4.0,,,4.0,4.0
14251306,,4.0,,,4.0
14284206,,,,,
13624106,,3.0,,,3.0
13624006,,,,,
14312706,,,,,
14312506,,,,,
14312206,,,4.0,,4.0
14311706,2.0,2.5,2.5,,2.3333333333333335
14311506,2.0,4.0,4.0,,3.3333333333333335
14282006,,,,,
14281506,,,,,
14281406,,4.0,,,4.0
14281106,,,,,
14281006,4.0,2.5,,,3.25
14305506,,,,,
14305106,,,,,
14305006,,,,,
14275506,,,,,
14275006,,4.0,,,4.0
14274906,,,,,
14274806,,4.0,,,4.0
14274606,1.5,,3.0,2.5,2.3333333333333335
14245106,,,,,
14244806,,4.0,,,4.0
14244506,,2.0,3.0,4.0,3.0
14244306,,,,,
14244206,,,,,
14244006,,,,,
14243906,,4.0,4.0,,4.0
14243606,,,,,
14243506,,4.0,,,4.0
14304506,,4.0,,,4.0
14304406,,,,,
14304306,,,,,
14304206,,,,,
14304106,,,,,
14304006,4.0,,,,4.0
14303706,,,,,
14274206,,,,,
14273906,2.5,1.5,3.0,3.0,2.5
14273806,,,,,
14273406,2.5,2.5,4.0,4.0,3.25
14273306,,,,,
14273106,,2.5,,,2.5
14273006,,4.0,,,4.0
14272806,,4.0,,,4.0
14272606,,,,,
14272506,4.0,,,,4.0
14243206,4.0,2.5,4.0,,3.5
14243006,,3.0,2.5,,2.75
14242906,,,,,
14242606,,4.0,,,4.0
14242306,4.0,4.0,,,4.0
14242106,,1.5,4.0,4.0,3.1666666666666665
14241906,,,,,
14241706,,3.0,,,3.0
14241606,4.0,4.0,3.0,2.5,3.375
14241306,3.0,4.0,4.0,,3.6666666666666665
14241506,,,,,
14241406,,4.0,,,4.0
14303106,2.5,3.0,2.5,4.0,3.0
14301506,4.0,2.5,2.5,4.0,3.25
14303306,,,,,
14303006,,,,,
14302806,,4.0,,,4.0
14302506,1.5,2.0,4.0,2.5,2.5
14302306,,4.0,,,4.0
14302106,,4.0,,,4.0
14301906,2.0,,2.0,,2.0
14301806,,,,,
14301706,,,,,
14272406,,,,,
14272306,4.0,2.0,2.5,,2.8333333333333335
14272206,,,,,
14272106,,,,,
14271906,,,,,
14271306,,,,,
14271106,,,,,
14241206,,4.0,,,4.0
14241106,2.0,2.5,3.0,,2.5
14241006,,,,,
14240906,,,,,
12376706,,4.0,,,4.0
12376606,,,,,
12376506,,,,,
12376406,,,,,
12376306,,4.0,,,4.0
12376206,,,,,
12376006,,4.0,,,4.0
12375906,,3.0,,,3.0
12375806,,,,,
12375706,,,,,
12375606,,,,,
12375506,,,,,
12375406,3.0,2.5,,,2.75
12376106,,,,,
12954406,2.0,2.5,2.5,2.5,2.375
13003506,2.5,3.0,3.0,2.5,2.75
13004306,1.0,2.0,2.5,2.5,2.0
13005106,,3.0,,,3.0
13005006,,4.0,,,4.0
13004906,,,,,
13004706,,,,,
13004506,4.0,2.5,2.5,2.5,2.875
13004406,,4.0,,,4.0
13004206,,4.0,,,4.0
13004106,,,,,
13004006,,1.5,2.5,,2.0
13003906,4.0,3.0,4.0,2.5,3.375
13003706,,,,,
13003406,,3.0,,,3.0
12985906,,,,,
12985806,,,,,
12985706,1.5,1.5,2.5,2.0,1.875
12985606,2.0,,,2.0,2.0
12954506,2.0,3.0,2.5,2.5,2.5
12985406,,,,,
12985306,,,,,
12985106,,,,,
12985006,,4.0,,,4.0
12984906,2.5,1.5,2.5,2.0,2.125
13003806,,,,,
12984606,2.0,1.5,2.0,1.5,1.75
12984506,,4.0,4.0,,4.0
12984406,,,,,
12984306,1.0,2.0,2.5,2.5,2.0
12984206,,2.5,,,2.5
12984106,,,,,
12984006,,2.0,,,2.0
12955206,,,,,
12955106,,,,,
12954906,2.5,2.0,4.0,2.5,2.75
12954806,,4.0,,,4.0
12954706,3.0,,4.0,,3.5
12954606,,,,,
14300406,,,,,
14300306,,,,,
14300206,4.0,1.0,4.0,4.0,3.25
14300106,2.0,2.0,2.0,2.5,2.125
14300006,,,,,
14299806,,1.5,3.0,,2.25
14299406,,,,,
14270806,,,,,
14270706,,4.0,4.0,,4.0
14270606,,,,,
14270506,,,,,
14270406,,2.5,4.0,,3.25
14270306,,,,,
14270106,,4.0,,,4.0
14270006,4.0,4.0,,4.0,4.0
14269906,,,,,
14269706,,,,,
14269506,,,,,
14269406,3.0,4.0,,,3.5
14269206,,3.0,,,3.0
14269006,,4.0,,,4.0
14949606,,,,,
14322606,,4.0,,,4.0
14322506,,4.0,,,4.0
14299106,,,4.0,4.0,4.0
14298006,2.5,2.0,4.0,,2.8333333333333335
14298906,,,,,
14298806,,4.0,,,4.0
14298606,4.0,,,,4.0
14298306,,,,,
14298206,,,,,
14297606,,,,,
14297406,,,,,
14268806,1.5,2.0,4.0,,2.5
14268606,,,,,
14268306,4.0,2.5,4.0,4.0,3.625
14268206,,,,,
14268106,,4.0,,,4.0
14268006,,2.5,,,2.5
14267906,,4.0,,,4.0
14267706,,,,,
14267606,,1.0,,,1.0
14267206,,,,,
14948806,,2.0,,,2.0
14297006,,2.5,,,2.5
14296906,,,,,
14296806,,4.0,,,4.0
14296406,4.0,3.0,,,3.5
14296306,,,,,
14296206,,,,,
14295606,,,,,
14266106,,4.0,,,4.0
14266006,,,,,
14265706,,,,,
14265506,,,,,
14265406,4.0,4.0,4.0,,4.0
14265206,,3.0,,,3.0
14266906,,,,,
14294906,,4.0,,,4.0
14263606,4.0,4.0,3.0,4.0,3.75
14263906,,,,,
14294206,,,,,
14293906,,,,,
14293706,,,,,
14293606,,,,,
14264906,,4.0,,,4.0
14264706,,,,,
14264506,,,,,
14264406,,4.0,,,4.0
14264206,4.0,4.0,,,4.0
14263806,,,,,
14263506,,,,,
14263206,,,,,
14263106,,4.0,,,4.0
14263006,,,,,
14292206,,2.5,3.0,3.0,2.8333333333333335
14293306,,,,2.0,2.0
14293106,,,,,
14293006,,2.0,4.0,,3.0
14292906,,,,,
14292306,,,,,
14292006,3.0,,2.0,2.5,2.5
14291906,,,,,
14291706,,,,,
14291606,,,,,
14291506,,,,,
14262806,2.0,2.0,3.0,,2.3333333333333335
14262606,,2.0,,,2.0
14262506,,4.0,,,4.0
14262406,,,,,
14262306,,,,,
14262106,,1.5,,,1.5
14262006,,,,,
14261906,,4.0,,,4.0
14261706,4.0,4.0,,,4.0
14261506,,4.0,,,4.0
14261306,,,,,
14261106,,4.0,,,4.0
14291106,,2.5,,,2.5
14320906,,1.0,,,1.0
14321706,,3.0,,,3.0
14321506,,,,,
14321306,,,,,
14320806,,,,,
13001606,2.0,2.5,2.5,2.0,2.25
13003306,,4.0,,,4.0
13003206,,,,,
13003106,4.0,2.5,4.0,,3.5
13002906,4.0,,4.0,,4.0
13002806,2.5,2.5,2.0,2.0,2.25
13002706,,4.0,,,4.0
13002606,,4.0,,,4.0
13002506,,,,,
13002406,4.0,4.0,,4.0,4.0
13002306,,1.5,2.0,2.5,2.0
13002206,,3.0,4.0,,3.5
13002106,,,,,
13002006,2.5,3.0,2.0,2.5,2.5
13001906,,4.0,,,4.0
13001806,,4.0,,,4.0
13001706,,,,,
13001506,,,,,
13001406,,,,,
12983706,,1.5,2.5,,2.0
12983606,1.0,2.5,2.0,1.5,1.75
12983506,,,,,
12983406,,,,,
12983306,,,,,
12983206,,4.0,,,4.0
12983106,,3.0,,,3.0
12983006,,,,,
12982906,,3.0,4.0,,3.5
12982706,,,,,
12982606,,4.0,,,4.0
12982506,4.0,,,,4.0
12982406,,,,,
12982306,4.0,4.0,,3.0,3.6666666666666665
12982206,,,,,
12982106,,,,,
12998506,,,,,
12998406,,,,,
12998206,2.0,,,2.5,2.25
12998106,,4.0,4.0,,4.0
12979906,,2.5,,,2.5
12979306,2.5,2.0,3.0,,2.5
12979806,,,,,
12979706,,,,,
12979506,2.0,1.0,2.0,2.0,1.75
12979406,1.5,2.5,2.0,1.5,1.875
12979206,,,,,
12979106,,4.0,,,4.0
12978906,,,,,
12978806,,,,,
12978606,,4.0,2.5,,3.25
12978506,,,3.0,,3.0
12978406,1.5,2.0,2.5,2.5,2.125
12978306,4.0,2.0,3.0,,3.0
12978206,,,,,
12978106,2.5,1.5,,2.0,2.0
13014406,3.0,3.0,2.5,2.5,2.75
13015906,,4.0,,,4.0
13015806,,4.0,,,4.0
13015706,,2.5,2.5,,2.5
13015506,,,,,
13015406,,,,,
13015306,,,,,
13015206,4.0,,,,4.0
13015106,,,,,
13015006,,,,,
13014906,,4.0,,,4.0
13014806,,,,,
13014606,,,,,
13014306,,,,,
13014206,,,,,
13014106,,,,,
13014006,,,,,
12997906,,4.0,,,4.0
12997806,4.0,2.0,2.5,,2.8333333333333335
12997706,,4.0,,,4.0
12997606,,,2.0,,2.0
12997506,,,,,
12997306,4.0,4.0,,,4.0
12997106,1.5,1.5,1.5,1.5,1.5
12996906,,4.0,,,4.0
12996806,,,,,
12996706,,,,,
12977906,2.0,1.5,2.5,2.0,2.0
12977706,,4.0,,,4.0
12977606,,4.0,,,4.0
12977506,,4.0,,,4.0
12977406,2.0,2.0,3.0,1.5,2.125
12977306,2.0,2.5,2.5,2.5,2.375
12977106,3.0,2.5,4.0,,3.1666666666666665
12977006,2.0,2.0,4.0,,2.6666666666666665
13014706,4.0,2.5,4.0,2.5,3.25
12976806,,,,,
12976706,1.5,2.0,2.5,2.0,2.0
12976606,2.5,2.5,2.5,2.5,2.5
12996606,,,,,
12976506,,,,,
12976306,4.0,4.0,4.0,4.0,4.0
12976206,,1.5,4.0,,2.75
12948006,,,,,
