semestr_id,predmet_id,studium_id,zapocteno,zakonceno,znamka,poradi_zapisu
B191,1121506,16749906,Z,,4.0,1
B191,1121506,16750006,Z,,4.0,1
B191,1121506,16750106,Z,,4.0,1
B191,1121506,16750206,Z,1.0,2.0,1
B191,1121506,16750306,,,4.0,1
B191,1121506,16750406,Z,1.0,2.5,1
B191,1121506,16750506,,,4.0,1
B191,1121506,16750606,Z,1.0,2.5,1
B191,1121506,16750706,,,4.0,1
B191,1121506,16750806,,,4.0,1
B191,1121506,16750906,Z,1.0,2.5,1
B191,1121506,16751006,Z,1.0,1.5,1
B191,1121506,16751106,Z,1.0,3.0,1
B191,1121506,16751206,Z,1.0,1.0,1
B191,1121506,16751306,Z,,4.0,1
B191,1121506,16751406,,,4.0,1
B191,1121506,16751506,Z,,4.0,1
B191,1121506,16751606,Z,1.0,1.0,1
B191,1121506,16751706,Z,,4.0,1
B191,1121506,16751806,Z,,4.0,1
B191,1121506,16751906,Z,1.0,2.5,1
B191,1121506,16752006,Z,1.0,1.5,1
B191,1121506,16752106,Z,1.0,2.5,1
B191,1121506,16752206,,,4.0,1
B191,1121506,16752306,,,4.0,1
B191,1121506,16749706,Z,,4.0,1
B191,1121506,16743006,Z,,4.0,1
B191,1121506,16742806,Z,1.0,3.0,1
B191,1121506,16742706,Z,1.0,1.0,1
B191,1121506,16733906,,,4.0,1
B191,1121506,16734006,,,4.0,1
B191,1121506,16734106,Z,1.0,2.5,1
B191,1121506,16734206,Z,1.0,2.5,1
B191,1121506,16734306,,,4.0,1
B191,1121506,16734406,Z,1.0,3.0,1
B191,1121506,16734506,Z,1.0,3.0,1
B191,1121506,16734606,Z,,,1
B191,1121506,16734706,,,4.0,1
B191,1121506,16734806,Z,,4.0,1
B191,1121506,16734906,,,4.0,1
B191,1121506,16733806,,,4.0,1
B191,1121506,16735006,Z,1.0,2.5,1
B191,1121506,16735206,,,4.0,1
B191,1121506,16735306,,,4.0,1
B191,1121506,16735406,Z,1.0,2.5,1
B191,1121506,16735506,Z,,4.0,1
B191,1121506,16735606,Z,,4.0,1
B191,1121506,16735806,Z,1.0,1.5,1
B191,1121506,16735906,Z,1.0,2.0,1
B191,1121506,16736006,Z,1.0,1.0,1
B191,1121506,16736106,Z,1.0,3.0,1
B191,1121506,16736206,,,4.0,1
B191,1121506,16736306,Z,,4.0,1
B191,1121506,16735106,Z,1.0,1.0,1
B191,1121506,16733706,,,4.0,1
B191,1121506,16733506,Z,1.0,3.0,1
B191,1121506,16733406,,,4.0,1
B191,1121506,16730606,Z,,4.0,1
B191,1121506,16730706,,,4.0,1
B191,1121506,16730806,Z,1.0,2.5,1
B191,1121506,16730906,Z,1.0,3.0,1
B191,1121506,16731006,Z,1.0,1.5,1
B191,1121506,16731106,Z,1.0,2.0,1
B191,1121506,16731206,Z,1.0,2.5,1
B191,1121506,16731306,Z,1.0,3.0,1
B191,1121506,16731406,Z,1.0,1.0,1
B191,1121506,16731506,Z,,4.0,1
B191,1121506,16731606,Z,,,1
B191,1121506,16731706,N,,4.0,1
B191,1121506,16731906,,,4.0,1
B191,1121506,16732006,Z,,4.0,1
B191,1121506,16732106,Z,1.0,3.0,1
B191,1121506,16732406,Z,1.0,3.0,1
B191,1121506,16732306,,,4.0,1
B191,1121506,16732506,,,4.0,1
B191,1121506,16732606,,,4.0,1
B191,1121506,16732706,Z,,4.0,1
B191,1121506,16732806,,,4.0,1
B191,1121506,16732906,Z,1.0,3.0,1
B191,1121506,16733006,Z,,4.0,1
B191,1121506,16733106,N,,4.0,1
B191,1121506,16733206,Z,1.0,2.5,1
B191,1121506,16736406,Z,1.0,2.5,1
B191,1121506,16736506,,,4.0,1
B191,1121506,16736606,Z,1.0,1.5,1
B191,1121506,16736706,Z,1.0,1.5,1
B191,1121506,16739806,Z,1.0,2.5,1
B191,1121506,16739906,Z,,4.0,1
B191,1121506,16740006,Z,1.0,2.5,1
B191,1121506,16740106,Z,1.0,2.0,1
B191,1121506,16740206,Z,,4.0,1
B191,1121506,16740306,Z,1.0,1.0,1
B191,1121506,16740406,,,4.0,1
B191,1121506,16740606,Z,1.0,1.5,1
B191,1121506,16740706,Z,1.0,2.5,1
B191,1121506,16740906,,,4.0,1
B191,1121506,16741006,,,4.0,1
B191,1121506,16741206,Z,1.0,3.0,1
B191,1121506,16741306,Z,1.0,1.0,1
B191,1121506,16741406,Z,1.0,2.5,1
B191,1121506,16741506,Z,1.0,3.0,1
B191,1121506,16741706,Z,1.0,2.0,1
B191,1121506,16741806,Z,1.0,2.5,1
B191,1121506,16741906,Z,,4.0,1
B191,1121506,16742006,,,4.0,1
B191,1121506,16742106,Z,1.0,2.5,1
B191,1121506,16742206,Z,1.0,1.5,1
B191,1121506,16742306,Z,1.0,2.5,1
B191,1121506,16742506,Z,1.0,3.0,1
B191,1121506,16742406,,,4.0,1
B191,1121506,16742606,Z,,,1
B191,1121506,16739706,Z,,4.0,1
B191,1121506,16730406,Z,1.0,2.0,1
B191,1121506,16739606,,,4.0,1
B191,1121506,16739406,Z,,4.0,1
B191,1121506,16736806,N,,4.0,1
B191,1121506,16736906,N,,4.0,1
B191,1121506,16737006,Z,1.0,3.0,1
B191,1121506,16737106,N,,4.0,1
B191,1121506,16737206,Z,,4.0,1
B191,1121506,16737306,Z,1.0,3.0,1
B191,1121506,16737406,Z,1.0,2.0,1
B191,1121506,16737506,,,4.0,1
B191,1121506,16737606,Z,1.0,3.0,1
B191,1121506,16737706,,,4.0,1
B191,1121506,16737806,Z,,4.0,1
B191,1121506,16737906,Z,1.0,1.0,1
B191,1121506,16738006,,,4.0,1
B191,1121506,16738106,,,4.0,1
B191,1121506,16738206,Z,1.0,1.5,1
B191,1121506,16738306,,,4.0,1
B191,1121506,16738406,Z,1.0,1.0,1
B191,1121506,16738506,Z,1.0,2.0,1
B191,1121506,16738606,Z,1.0,3.0,1
B191,1121506,16738806,Z,1.0,3.0,1
B191,1121506,16738906,Z,1.0,1.0,1
B191,1121506,16739006,,,4.0,1
B191,1121506,16739106,Z,1.0,1.0,1
B191,1121506,16739206,Z,1.0,2.5,1
B191,1121506,16739306,Z,,4.0,1
B191,1121506,16739506,Z,1.0,2.5,1
B191,1121506,16756006,Z,,4.0,1
B181,1121506,16188306,Z,1.0,3.0,1
B181,1121506,16184606,,,4.0,1
B181,1121506,15566406,,,4.0,1
B181,1121506,15566506,,,4.0,1
B181,1121506,15566606,,,4.0,1
B181,1121506,15566706,,,4.0,1
B181,1121506,15566806,,,4.0,1
B181,1121506,15595506,Z,1.0,1.5,1
B181,1121506,15595706,,,4.0,1
B181,1121506,15595806,Z,1.0,2.5,1
B181,1121506,15595906,Z,1.0,3.0,1
B181,1121506,15596106,Z,1.0,3.0,1
B181,1121506,15596206,,,4.0,1
B181,1121506,15566306,Z,1.0,2.5,1
B181,1121506,15596306,Z,1.0,3.0,1
B181,1121506,15596506,,,4.0,1
B181,1121506,15596606,,,4.0,1
B181,1121506,15596706,Z,1.0,3.0,1
B181,1121506,15596806,,,4.0,1
B181,1121506,15596906,Z,1.0,1.0,1
B181,1121506,15597006,,,4.0,1
B181,1121506,15597106,Z,1.0,1.5,1
B181,1121506,15597206,Z,,4.0,1
B181,1121506,15597306,Z,,4.0,1
B181,1121506,15567006,Z,1.0,3.0,1
B181,1121506,15567106,Z,,4.0,1
B181,1121506,15596406,,,4.0,1
B181,1121506,15566206,Z,1.0,2.0,1
B181,1121506,15566106,,,4.0,1
B181,1121506,15565906,,,4.0,1
B181,1121506,15593806,Z,1.0,1.0,1
B181,1121506,15593906,Z,1.0,2.5,1
B181,1121506,15594106,,,4.0,1
B181,1121506,15594306,,,4.0,1
B181,1121506,15594406,Z,1.0,2.0,1
B181,1121506,15594506,,,4.0,1
B181,1121506,15594606,Z,,4.0,1
B181,1121506,15594706,Z,1.0,3.0,1
B181,1121506,15594806,Z,1.0,1.0,1
B181,1121506,15594906,Z,1.0,2.5,1
B181,1121506,15595006,Z,1.0,3.0,1
B181,1121506,15595206,,,4.0,1
B181,1121506,15595306,,,4.0,1
B181,1121506,15595406,,,4.0,1
B181,1121506,15624006,,,4.0,1
B181,1121506,15624306,,,4.0,1
B181,1121506,15624406,,,4.0,1
B181,1121506,15624606,,,4.0,1
B181,1121506,15624706,,,4.0,1
B181,1121506,15565206,Z,1.0,2.5,1
B181,1121506,15565306,,,4.0,1
B181,1121506,15565406,Z,,4.0,1
B181,1121506,15565506,,,4.0,1
B181,1121506,15565606,,,4.0,1
B181,1121506,15565706,,,4.0,1
B181,1121506,15567206,Z,,,1
B181,1121506,15593706,Z,,4.0,1
B181,1121506,15567306,,,4.0,1
B181,1121506,15567506,,,4.0,1
B181,1121506,15569306,Z,,4.0,1
B181,1121506,15569406,Z,,4.0,1
B181,1121506,15569506,Z,1.0,3.0,1
B181,1121506,15569606,Z,1.0,2.5,1
B181,1121506,15569706,Z,1.0,3.0,1
B181,1121506,15569806,Z,1.0,2.0,1
B181,1121506,15569906,Z,1.0,3.0,1
B181,1121506,15570006,,,4.0,1
B181,1121506,15570106,Z,1.0,2.5,1
B181,1121506,15570206,Z,1.0,3.0,1
B181,1121506,15570306,,,4.0,1
B181,1121506,15569206,Z,1.0,2.5,1
B181,1121506,15570406,Z,1.0,2.5,1
B181,1121506,15570606,,,4.0,1
B181,1121506,15599306,,,4.0,1
B181,1121506,15599406,Z,1.0,3.0,1
B181,1121506,15599506,,,4.0,1
B181,1121506,15599606,Z,1.0,1.0,1
B181,1121506,15599706,,,4.0,1
B181,1121506,15599806,Z,1.0,1.5,1
B181,1121506,15599906,Z,1.0,3.0,1
B181,1121506,15600106,Z,1.0,2.5,1
B181,1121506,15600206,,,4.0,1
B181,1121506,15600306,Z,1.0,3.0,1
B181,1121506,15570506,Z,1.0,1.0,1
B181,1121506,15569106,,,4.0,1
B181,1121506,15569006,Z,1.0,2.5,1
B181,1121506,15599206,Z,1.0,1.0,1
B181,1121506,15567606,,,4.0,1
B181,1121506,15567706,Z,,4.0,1
B181,1121506,15567906,Z,1.0,2.0,1
B181,1121506,15568006,Z,1.0,3.0,1
B181,1121506,15568106,Z,1.0,2.5,1
B181,1121506,15568206,Z,1.0,3.0,1
B181,1121506,15568306,Z,,4.0,1
B181,1121506,15568406,,,4.0,1
B181,1121506,15568506,Z,1.0,2.5,1
B181,1121506,15568606,,,4.0,1
B181,1121506,15568706,Z,1.0,3.0,1
B181,1121506,15568806,Z,1.0,3.0,1
B181,1121506,15597406,,,4.0,1
B181,1121506,15597506,Z,1.0,2.5,1
B181,1121506,15597806,Z,1.0,3.0,1
B181,1121506,15597906,,,4.0,1
B181,1121506,15598106,,,4.0,1
B181,1121506,15598206,Z,,4.0,1
B181,1121506,15598306,,,4.0,1
B181,1121506,15598406,Z,1.0,2.0,1
B181,1121506,15598506,,,4.0,1
B181,1121506,15598606,Z,1.0,2.0,1
B181,1121506,15598706,Z,1.0,2.0,1
B181,1121506,15598806,Z,,,1
B181,1121506,15599106,,,4.0,1
B181,1121506,15567406,Z,1.0,3.0,1
B181,1121506,15593606,Z,1.0,2.5,1
B181,1121506,15565006,Z,1.0,2.0,1
B181,1121506,15564906,Z,1.0,3.0,1
B181,1121506,15589906,Z,1.0,3.0,1
B181,1121506,15590006,Z,1.0,1.0,1
B181,1121506,15590106,,,4.0,1
B181,1121506,15590306,,,4.0,1
B181,1121506,15590406,Z,1.0,3.0,1
B181,1121506,15590506,,,4.0,1
B181,1121506,15590606,Z,1.0,2.5,1
B181,1121506,15590906,Z,,,1
B181,1121506,15591006,Z,1.0,2.5,1
B181,1121506,15591206,,,4.0,1
B181,1121506,15591306,Z,1.0,3.0,1
B181,1121506,15589806,Z,1.0,3.0,1
B181,1121506,15591406,,,4.0,1
B181,1121506,15591606,,,4.0,1
B181,1121506,15620406,Z,1.0,2.5,1
B181,1121506,15620506,Z,1.0,2.5,1
B181,1121506,15620606,Z,1.0,3.0,1
B181,1121506,15620806,,,4.0,1
B181,1121506,15621206,Z,1.0,3.0,1
B181,1121506,15621306,Z,,4.0,1
B181,1121506,15621506,,,4.0,1
B181,1121506,15621606,Z,1.0,3.0,1
B181,1121506,15621906,Z,,4.0,1
B181,1121506,15561306,,,4.0,1
