studium_id,dokoncil_semestr,BI-PA1_znamka,BI-PA1_poradi_zapisu,BI-PA1_semestr,BI-PAI_znamka,BI-PAI_poradi_zapisu,BI-PAI_semestr,BI-CAO_znamka,BI-CAO_poradi_zapisu,BI-CAO_semestr,BI-PS1_znamka,BI-PS1_poradi_zapisu,BI-PS1_semestr,BI-MLO_znamka,BI-MLO_poradi_zapisu,BI-MLO_semestr,BI-ZMA_znamka,BI-ZMA_poradi_zapisu,BI-ZMA_semestr,pocet_kreditu_semestr_1,pohlavi_kod,je_cech,datum_zahajeni,rok_maturity,maturita_nastup_rozdil,gymnazium,praha,scio,olym,zkouska,prominuti
14263906,0.0,3.0,1.0,1.0,3.0,1.0,1.0,1.5,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,19.0,1,1,2017,2017,0,1,0,0,0,0,0
14275906,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,30.0,0,1,2017,2017,0,1,0,0,0,0,0
15601906,1.0,2.5,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,24.0,0,1,2018,2017,1,1,0,0,0,0,0
14252106,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,0,1,2017,2017,0,1,0,0,0,0,0
14278806,1.0,1.5,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,30.0,0,1,2017,2016,1,0,0,0,0,0,0
14254706,1.0,3.0,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,19.0,0,1,2017,2017,0,0,0,0,0,0,0
14312106,1.0,3.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,30.0,1,1,2017,2017,0,1,0,0,0,0,0
14316506,1.0,2.0,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,2.0,1.0,1.0,30.0,0,1,2017,2017,0,1,0,0,0,0,0
16757606,0.0,2.5,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0,0,2019,2017,2,0,-1,0,0,0,0
14300606,0.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,18.0,0,0,2017,2017,0,0,-1,0,0,0,0
14318206,0.0,3.0,1.0,1.0,3.0,1.0,1.0,1.5,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,19.0,0,1,2017,2017,0,1,0,0,0,0,0
14297606,0.0,3.0,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,19.0,0,1,2017,2017,0,1,0,0,0,0,0
15584306,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,21.0,0,1,2018,2017,1,1,0,0,0,0,0
14302106,0.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,18.0,0,1,2017,2017,0,0,0,0,0,0,0
14280606,1.0,4.0,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,24.0,0,1,2017,2017,0,0,0,0,0,0,0
14264306,1.0,2.5,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,30.0,0,1,2017,2017,0,0,0,0,0,0,0
14242106,1.0,2.5,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,19.0,0,1,2017,2017,0,1,0,0,0,0,0
14274406,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,30.0,0,0,2017,2016,1,0,-1,0,0,0,0
14252306,1.0,4.0,1.0,1.0,2.5,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,18.0,0,1,2017,2017,0,0,0,0,0,0,0
14247706,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,24.0,0,1,2017,2017,0,1,0,0,0,0,0
14262106,0.0,4.0,1.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,24.0,0,0,2017,2017,0,0,-1,0,0,0,0
14255406,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,30.0,0,1,2017,2017,0,0,0,0,0,0,0
14315506,0.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,19.0,0,1,2017,2017,0,0,1,0,0,0,0
14298806,0.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,18.0,0,1,2017,2017,0,0,0,0,0,0,0
17322306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0,1,2019,2017,2,0,1,0,0,0,0
14312606,1.0,2.5,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,30.0,0,1,2017,2017,0,0,1,0,0,0,0
14241306,1.0,3.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,24.0,0,1,2017,2017,0,0,0,0,0,0,0
14252606,0.0,4.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,24.0,0,1,2017,2017,0,1,0,0,0,0,0
14264206,1.0,2.5,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,24.0,0,0,2017,2017,0,0,-1,0,0,0,0
16729706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,19.0,0,0,2019,2017,2,0,-1,0,0,0,0
14255306,0.0,4.0,1.0,1.0,3.0,1.0,1.0,1.5,1.0,1.0,4.0,1.0,1.0,1.5,1.0,1.0,2.5,1.0,1.0,19.0,0,0,2017,2016,1,0,1,0,0,0,0
14273906,0.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,19.0,1,0,2017,2016,1,0,-1,0,0,0,0
16736106,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,2.5,1.0,1.0,17.0,1,0,2019,2016,3,0,-1,0,0,0,0
16722106,1.0,0.0,0.0,0.0,2.5,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,24.0,0,0,2019,2016,3,0,-1,0,0,0,0
14254906,1.0,3.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,2.0,1.0,1.0,30.0,0,1,2017,2017,0,0,0,0,0,0,0
14250606,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,18.0,1,1,2017,2017,0,1,0,0,0,0,0
16720006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1,1,2019,2017,2,1,0,0,0,0,0
14287806,1.0,3.0,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,30.0,0,1,2017,2017,0,1,0,0,0,0,0
14320106,0.0,4.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,19.0,0,1,2017,2017,0,1,0,0,0,0,0
15554706,1.0,3.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,2.5,1.0,1.0,25.0,1,1,2018,2017,1,1,0,0,0,0,0
15623806,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,15.0,0,1,2018,2017,1,0,1,0,0,0,0
14258906,1.0,3.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,25.0,1,1,2017,2017,0,1,0,0,0,0,0
14309906,1.0,2.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,30.0,0,1,2017,2017,0,0,0,0,0,0,0
14262906,1.0,1.5,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,30.0,0,1,2017,2017,0,1,0,0,0,0,0
14262206,1.0,2.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,30.0,0,1,2017,2016,1,1,1,0,0,0,0
14275306,1.0,2.5,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,30.0,0,1,2017,2017,0,0,0,0,0,0,0
14278006,1.0,2.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,30.0,0,1,2017,2017,0,1,1,0,0,0,0
14304106,0.0,2.5,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,19.0,0,1,2017,2017,0,0,0,0,0,0,0
14290606,0.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,2.5,1.0,1.0,18.0,0,0,2017,2017,0,0,-1,0,0,0,0
14279706,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,32.0,0,1,2017,2017,0,1,0,0,0,0,0
14295006,0.0,4.0,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,15.0,0,1,2017,2013,4,0,1,0,0,0,0
14299806,1.0,4.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,24.0,0,1,2017,2017,0,1,1,0,0,0,0
14313106,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,24.0,0,1,2017,2017,0,1,1,0,0,0,0
14259306,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,24.0,0,1,2017,2017,0,1,0,0,0,0,0
14257606,1.0,2.5,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,30.0,0,1,2017,2017,0,1,0,0,0,0,0
14284306,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.5,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,25.0,1,1,2017,2017,0,1,0,0,0,0,0
14246106,0.0,4.0,1.0,1.0,3.0,1.0,1.0,1.5,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,24.0,1,1,2017,2017,0,1,1,0,0,0,0
16715906,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1,1,2019,2017,2,1,1,0,0,0,0
14246306,1.0,3.0,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,4.0,1.0,1.0,24.0,0,1,2017,2017,0,1,0,0,0,0,0
14254106,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,30.0,0,1,2017,2017,0,0,0,0,0,0,0
14265106,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,30.0,0,1,2017,2017,0,1,0,0,0,0,0
14262606,0.0,4.0,1.0,1.0,3.0,1.0,1.0,1.5,1.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,19.0,1,1,2017,2016,1,1,0,0,0,0,0
14261206,1.0,4.0,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,24.0,0,1,2017,2017,0,0,0,0,0,0,0
14293406,1.0,3.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,24.0,0,1,2017,2017,0,0,0,0,0,0,0
14305906,1.0,2.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,30.0,0,1,2017,2017,0,1,0,0,0,0,0
14268706,1.0,1.5,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,30.0,0,1,2017,2017,0,1,1,0,0,0,0
14268906,0.0,2.5,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,25.0,0,1,2017,2017,0,1,0,0,0,0,0
14291306,1.0,4.0,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,24.0,1,0,2017,2016,1,0,1,0,0,0,0
14285506,1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,30.0,0,1,2017,2017,0,0,0,0,0,0,0
14311606,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,30.0,1,1,2017,2017,0,1,0,0,0,0,0
14319706,0.0,4.0,1.0,1.0,3.0,1.0,1.0,1.5,1.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,15.0,0,1,2017,2017,0,0,0,0,0,0,0
14285206,1.0,2.5,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,30.0,0,1,2017,2017,0,1,0,0,0,0,0
14291206,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.5,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,30.0,0,0,2017,2016,1,0,-1,0,0,0,0
14295406,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.5,1.0,1.0,2.0,1.0,1.0,25.0,1,0,2017,2016,1,0,1,0,0,0,0
15608006,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.0,1.0,0.0,0.0,0.0,1.5,1.0,1.0,23.0,1,1,2018,2017,1,1,1,0,0,0,0
14272306,1.0,3.0,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,30.0,0,1,2017,2017,0,1,1,0,0,0,0
14258806,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,0,1,2017,2017,0,1,1,0,0,0,0
14260006,1.0,1.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,30.0,0,1,2017,2017,0,0,1,0,0,0,0
14302906,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,30.0,0,1,2017,2017,0,1,0,0,0,0,0
14295806,1.0,2.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,2.0,1.0,1.0,30.0,0,1,2017,2015,2,0,1,0,0,0,0
14262706,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,0,0,2017,2017,0,0,-1,0,0,0,0
14298006,0.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,19.0,0,1,2017,2017,0,1,0,0,0,0,0
14317206,1.0,2.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,30.0,0,0,2017,2016,1,0,-1,0,0,0,0
14317506,1.0,2.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,30.0,0,1,2017,2017,0,1,1,0,0,0,0
14246606,0.0,3.0,1.0,1.0,2.5,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,19.0,0,1,2017,2017,0,0,0,0,0,0,0
14275206,1.0,1.5,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,30.0,0,1,2017,2017,0,1,0,0,0,0,0
14254806,1.0,2.5,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,30.0,1,1,2017,2017,0,1,1,0,0,0,0
14250206,0.0,2.5,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,24.0,0,1,2017,2017,0,1,0,0,0,0,0
14241806,1.0,3.0,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,19.0,0,0,2017,2017,0,0,-1,0,0,0,0
14252206,0.0,4.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,2.5,1.0,1.0,16.0,0,1,2017,2017,0,1,1,0,0,0,0
14303606,1.0,2.5,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,32.0,0,0,2017,2017,0,0,-1,0,0,0,0
14295306,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,2.5,1.0,1.0,25.0,0,1,2017,2017,0,1,0,0,0,0,0
14276506,0.0,2.5,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,24.0,0,0,2017,2017,0,0,-1,0,0,0,0
14296106,1.0,2.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,30.0,1,1,2017,2017,0,1,0,0,0,0,0
14303306,1.0,3.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,19.0,0,1,2017,2017,0,0,0,0,0,0,0
14294006,1.0,1.5,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,30.0,0,0,2017,2015,2,0,1,0,0,0,0
14321606,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,25.0,1,1,2017,2017,0,1,0,0,0,0,0
14291406,1.0,2.5,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,30.0,1,1,2017,2017,0,1,0,0,0,0,0
16771906,1.0,2.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,20.0,0,1,2019,2017,2,1,1,0,0,0,0
14311106,1.0,2.5,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,30.0,0,1,2017,2017,0,1,0,0,0,0,0
14295906,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,30.0,0,1,2017,2017,0,1,0,0,0,0,0
15616606,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,16.0,1,1,2018,2017,1,1,1,0,0,0,0
14292806,1.0,3.0,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,19.0,0,1,2017,2017,0,0,0,0,0,0,0
14274806,0.0,4.0,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,18.0,0,1,2017,2017,0,1,0,0,0,0,0
14287906,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,19.0,0,0,2017,2016,1,0,-1,0,0,0,0
14279306,0.0,2.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,30.0,0,0,2017,2017,0,0,1,0,0,0,0
14313906,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,25.0,0,1,2017,2017,0,0,1,0,0,0,0
14304606,1.0,2.5,1.0,1.0,3.0,1.0,1.0,1.5,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,30.0,0,1,2017,2017,0,1,0,0,0,0,0
14318106,1.0,2.5,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,30.0,0,1,2017,2017,0,0,0,0,0,0,0
14307306,1.0,3.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,30.0,0,1,2017,2017,0,0,1,0,0,0,0
14316406,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,30.0,0,1,2017,2017,0,1,1,0,0,0,0
14271706,1.0,1.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,2.0,1.0,1.0,30.0,0,1,2017,2017,0,0,0,0,0,0,0
14296406,0.0,4.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,3.0,1.0,1.0,24.0,0,1,2017,2017,0,0,1,0,0,0,0
15613206,0.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.5,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,19.0,0,1,2018,2017,1,1,1,0,0,0,0
14296006,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,30.0,0,1,2017,2017,0,1,1,0,0,0,0
14320906,0.0,4.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,24.0,0,1,2017,2017,0,1,0,0,0,0,0
14299006,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,32.0,0,1,2017,2017,0,1,0,0,0,0,0
14294406,1.0,4.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,2.0,1.0,1.0,24.0,1,0,2017,2017,0,0,-1,0,0,0,0
14273406,1.0,3.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.5,1.0,1.0,2.5,1.0,1.0,30.0,0,0,2017,2017,0,0,-1,0,0,0,0
14282606,1.0,2.5,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,30.0,0,1,2017,2017,0,1,0,0,0,0,0
14287606,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,30.0,0,1,2017,2017,0,1,0,0,0,0,0
14314806,1.0,4.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.5,1.0,1.0,2.5,1.0,1.0,24.0,1,0,2017,2017,0,0,-1,0,0,0,0
16767406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1,0,2019,2017,2,0,-1,0,0,0,0
14245906,0.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,19.0,0,1,2017,2017,0,1,0,0,0,0,0
14259606,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,30.0,0,1,2017,2017,0,1,0,0,0,0,0
14319906,1.0,3.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,30.0,0,1,2017,2017,0,1,1,0,0,0,0
