studium_id,BI-PA1,BI-PAI,BI-CAO,BI-PS1,BI-MLO,BI-ZMA,BI-PA2,BI-DBS,BI-SAP,BI-LIN,BI-AG1,BI-AAG,BI-ZDM,BI-OSY,BI-PSI,BI-BEZ,BI-PST,BI-DPR,BI-SI1.2,BI-EMP,prumer
12998306,3.0,2.5,1.5,2.5,1.5,1.5,3.0,2.5,2.5,2.0,1.0,2.5,2.5,2.5,3.0,2.0,2.5,1.0,2.0,2.0,2.175
13016806,4.0,2.5,4.0,4.0,2.5,2.5,,,,,,,,,,,,,,,3.25
13016706,4.0,4.0,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.5
13016606,2.0,2.0,1.5,3.0,2.0,2.5,1.5,1.5,1.0,4.0,2.0,2.5,2.5,3.0,1.5,2.5,2.5,4.0,1.5,4.0,2.35
13016506,,,,,,,,,,,,,,,,,,,,,
13016406,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
13016206,3.0,2.5,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.35
13016106,2.0,2.0,1.5,2.0,2.5,2.0,2.5,2.0,4.0,4.0,,2.0,2.5,,4.0,,,,4.0,,2.642857142857143
13016006,1.0,3.0,1.0,3.0,,2.5,2.0,,1.0,,,,3.0,,2.0,,3.0,,,1.5,2.090909090909091
12999906,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
12999706,2.5,2.5,1.0,3.0,2.0,2.5,4.0,3.0,2.0,2.0,2.5,2.5,1.5,4.0,2.5,1.0,4.0,,,4.0,2.5833333333333335
12999506,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
12999406,4.0,2.5,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.3333333333333335
12999306,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
12999206,4.0,3.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.4166666666666665
12999106,2.5,2.5,1.0,2.5,4.0,4.0,4.0,2.5,4.0,4.0,,,,,,,,,,,3.1
12999006,2.5,2.5,1.0,3.0,2.5,2.5,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2.5,,,2.0,1.5,2.9444444444444446
12998906,1.5,2.5,1.0,2.0,2.5,3.0,2.5,2.5,2.0,4.0,2.0,4.0,4.0,3.0,2.5,4.0,,,,,2.6875
12998706,2.5,3.0,1.5,2.0,2.5,4.0,2.0,2.5,2.5,4.0,4.0,4.0,4.0,3.0,3.0,4.0,,,,,3.03125
12998606,2.5,3.0,1.0,2.0,2.5,2.0,4.0,3.0,1.0,4.0,,4.0,4.0,,4.0,4.0,,,4.0,,3.0
12957206,4.0,2.5,1.5,2.5,1.5,2.0,4.0,2.0,2.5,4.0,,,,,,,,,2.0,1.0,2.4583333333333335
12957006,4.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.8333333333333335
12956906,1.0,1.5,1.0,1.5,1.5,2.0,1.5,1.5,1.5,1.5,2.5,2.0,1.5,3.0,2.0,1.0,2.0,1.0,1.5,2.5,1.675
12956806,,,,,,,4.0,2.0,,2.0,,4.0,4.0,4.0,,,,,,,3.3333333333333335
12956706,4.0,2.0,1.0,4.0,3.0,1.5,,4.0,4.0,4.0,,,,,,,,,,,3.0555555555555554
12956606,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
12956506,3.0,2.0,1.0,1.5,2.5,2.0,2.5,2.0,1.5,2.5,2.5,2.0,2.5,3.0,2.5,3.0,2.0,1.5,2.0,1.0,2.125
12956306,2.0,2.0,1.5,2.5,4.0,4.0,4.0,4.0,4.0,4.0,,,,,4.0,,,,,,3.272727272727273
12956106,4.0,1.5,1.0,3.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,3.2777777777777777
12956006,4.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,2.5,4.0,4.0,4.0,4.0,,,,,,,2.5,3.4285714285714284
12955906,2.5,1.5,1.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.35
12955706,1.5,1.5,1.0,1.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.125
12955506,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,2.0,1.5,1.0,1.0,1.0,1.5,1.0,1.125
12955406,4.0,4.0,1.5,4.0,2.5,3.0,,3.0,4.0,4.0,,,,,,,,,,4.0,3.4
12955306,4.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.8333333333333335
9218006,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,,,,,,,,,,,4.0
9216706,4.0,3.0,2.0,4.0,4.0,,4.0,,4.0,4.0,,,,,,,,,,,3.625
9216606,3.0,,,,,,,,,2.5,,1.0,2.5,3.0,2.5,2.5,2.0,1.0,2.0,,2.2
9216506,,,,,,,,,,,,,,,,,,,,,
9216406,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
9216306,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,,,,,,,,,,,4.0
9216206,4.0,2.5,1.0,4.0,2.5,4.0,,3.0,1.0,4.0,,4.0,3.0,,,,,,,,3.0
9216106,3.0,2.5,1.0,3.0,2.0,2.5,3.0,1.5,2.5,3.0,,1.5,1.5,3.0,2.5,1.5,3.0,2.0,1.5,1.5,2.210526315789474
9216006,1.0,2.5,1.0,2.0,1.5,2.0,1.0,1.0,1.0,2.5,,1.5,1.0,1.0,1.5,1.0,1.0,1.0,1.5,1.5,1.394736842105263
9215906,3.0,3.0,3.0,3.0,1.5,3.0,1.5,2.0,2.5,2.5,,3.0,2.5,3.0,2.5,2.5,2.5,2.0,2.0,2.0,2.473684210526316
9215806,3.0,3.0,2.5,2.0,1.5,3.0,1.0,1.0,2.5,3.0,1.0,2.5,3.0,2.0,2.5,2.0,2.0,2.5,2.0,1.5,2.175
9215706,2.0,3.0,1.5,2.5,2.5,2.5,2.5,3.0,1.0,3.0,,1.5,2.0,2.5,3.0,2.5,1.5,1.0,2.5,1.0,2.1578947368421053
9215606,3.0,3.0,3.0,3.0,2.5,4.0,4.0,3.0,3.0,4.0,,4.0,4.0,4.0,3.0,4.0,4.0,4.0,,2.0,3.4166666666666665
9215506,4.0,2.5,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.3333333333333335
9215406,3.0,2.5,1.5,3.0,2.5,2.5,4.0,3.0,2.5,4.0,,4.0,2.5,,4.0,4.0,,,4.0,,3.1333333333333333
9215306,,,,,,2.0,,,,2.0,,3.0,2.0,1.5,,1.5,3.0,1.0,,1.5,1.9444444444444444
9215206,,,,4.0,,,4.0,4.0,,4.0,,4.0,4.0,4.0,2.0,4.0,4.0,,,,3.8
9215106,2.5,2.5,1.0,2.5,1.5,2.0,2.5,2.0,2.0,2.5,,2.5,2.5,3.0,2.5,2.0,2.0,2.0,1.5,1.0,2.1052631578947367
9215006,4.0,3.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.6666666666666665
9214906,3.0,3.0,1.5,4.0,2.5,3.0,4.0,4.0,3.0,4.0,,4.0,,,4.0,,,,4.0,,3.3846153846153846
9214806,,1.5,1.0,4.0,1.0,2.5,,,4.0,,,,,,,,,,,,2.3333333333333335
9214706,3.0,2.5,1.0,2.5,2.5,3.0,3.0,2.5,1.0,2.0,,1.0,2.5,3.0,3.0,2.5,2.5,1.0,2.5,1.5,2.236842105263158
9184206,4.0,4.0,,4.0,4.0,,,,,,,,,,,,,,,,4.0
9184106,1.0,1.5,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0526315789473684
9184006,3.0,3.0,1.0,2.5,2.5,3.0,2.5,2.5,2.5,2.5,,1.0,2.0,3.0,2.5,2.0,2.5,2.0,2.5,2.5,2.3684210526315788
9183806,2.0,2.0,1.0,2.0,1.5,2.5,2.5,2.0,1.0,3.0,,2.5,2.5,2.5,2.0,2.0,1.5,1.0,2.0,4.0,2.0789473684210527
9183706,2.0,2.0,1.0,2.5,2.0,3.0,2.5,2.0,1.0,1.5,,2.0,1.0,1.0,1.5,2.0,1.5,1.0,2.0,2.0,1.763157894736842
9183606,4.0,3.0,1.5,4.0,4.0,,,,4.0,4.0,,,,,,,,,,4.0,3.5625
9183506,3.0,2.5,1.5,4.0,4.0,4.0,4.0,,3.0,4.0,,,,,,,,,,,3.3333333333333335
9183406,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
9183306,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
9183206,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
9183106,1.0,2.0,1.0,2.5,1.0,2.0,1.0,1.0,1.0,3.0,,1.0,1.5,1.0,1.0,1.0,2.5,1.0,2.0,1.0,1.4473684210526316
9183006,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,4.0
9182906,2.5,3.0,1.0,2.0,2.5,4.0,4.0,4.0,3.0,4.0,,4.0,4.0,,,,,,,,3.1666666666666665
9182806,3.0,3.0,2.0,4.0,3.0,4.0,4.0,,4.0,4.0,,,,,,,,,,,3.4444444444444446
9182706,4.0,2.5,4.0,4.0,4.0,,4.0,,4.0,4.0,,,,,,,,,,,3.8125
9182606,,,,2.0,,3.0,,,,4.0,,2.5,4.0,3.0,2.5,2.5,,,1.5,1.0,2.6
9182506,4.0,4.0,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.75
9182406,4.0,2.5,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.5833333333333335
9182306,4.0,2.0,1.0,4.0,3.0,,4.0,,4.0,4.0,,,,,,,,,,,3.25
9182206,2.0,1.5,1.0,2.5,1.5,1.5,2.0,1.0,1.0,2.0,,1.0,1.5,2.0,1.0,1.0,1.0,1.0,2.5,1.5,1.5
9214606,2.0,3.0,1.0,2.5,2.5,3.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,,,,,,3.2857142857142856
9214506,,,,,,,,,1.0,3.0,,2.0,2.5,,,1.5,2.0,,,2.0,2.0
9214406,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
9214306,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
9214206,3.0,2.0,1.0,1.5,2.5,4.0,4.0,4.0,2.5,4.0,,4.0,4.0,,,,,,,,3.0416666666666665
9214006,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
9213906,,,,,2.5,4.0,3.0,2.5,,,,4.0,4.0,,2.5,,4.0,4.0,4.0,4.0,3.5
9213806,4.0,2.0,1.0,4.0,2.0,,4.0,,4.0,4.0,,,,,,,,,,,3.125
9213706,1.0,2.5,1.0,2.5,1.0,3.0,4.0,,4.0,3.0,,,,,,,,,,,2.4444444444444446
9213606,4.0,3.0,2.0,4.0,4.0,,4.0,,4.0,4.0,,,,,4.0,,,,,,3.6666666666666665
9213506,4.0,2.5,1.5,2.5,1.5,3.0,4.0,,4.0,4.0,,,,,,,,,,,3.0
9213406,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
9213306,2.5,2.5,1.0,2.5,2.0,2.5,3.0,1.5,3.0,2.0,,1.5,2.0,3.0,2.0,2.5,2.5,2.5,3.0,1.0,2.236842105263158
9213206,4.0,2.5,2.5,4.0,4.0,,4.0,,4.0,4.0,,,,,,,,,,1.5,3.388888888888889
9213106,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,,,,,,,,,,,4.0
9213006,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
9212906,4.0,2.5,3.0,4.0,4.0,3.0,4.0,,4.0,4.0,,,,,,,,,,,3.611111111111111
9182106,,,,,,,,,,,,,,,,,,,,,
9182006,4.0,3.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.4166666666666665
9181906,1.5,2.0,1.0,2.0,2.0,2.0,1.5,1.5,1.0,2.0,,1.5,2.5,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.605263157894737
9181806,2.5,3.0,1.5,2.5,3.0,3.0,4.0,4.0,2.5,2.5,,4.0,4.0,,2.5,4.0,,,,,3.0714285714285716
9181706,3.0,2.5,1.0,2.0,3.0,2.5,2.0,1.5,1.5,2.0,,4.0,,,1.5,2.0,,,,,2.1923076923076925
9181606,4.0,2.5,2.5,1.5,3.0,4.0,,4.0,4.0,4.0,,4.0,,,2.5,,4.0,,,,3.3333333333333335
9181506,4.0,3.0,1.5,4.0,4.0,3.0,4.0,,4.0,4.0,,,,,,,,,,,3.5
9181406,4.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.8333333333333335
9181306,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
9181206,4.0,2.0,1.0,4.0,2.5,4.0,,,,,,,,,,,,,,,2.9166666666666665
9181106,4.0,4.0,1.5,4.0,,4.0,,,,,,,,,,,,,,,3.5
9181006,4.0,3.0,1.0,4.0,3.0,3.0,,,1.0,4.0,,,,,,,,,,1.5,2.7222222222222223
9180906,1.5,2.0,1.0,1.0,1.5,2.5,2.0,1.0,1.0,3.0,,2.0,1.5,1.0,1.5,1.5,2.5,1.5,1.5,1.0,1.605263157894737
9180806,4.0,2.5,1.5,2.0,2.0,3.0,2.5,1.5,4.0,4.0,3.0,2.5,3.0,3.0,2.0,2.0,2.0,1.5,2.0,1.5,2.475
9180706,2.5,2.5,1.5,4.0,2.0,2.5,4.0,,4.0,4.0,,,,,,,,,,,3.0
9180606,1.0,2.5,1.0,2.5,2.0,2.0,1.0,1.0,1.0,2.0,,2.0,2.5,2.5,1.5,2.5,2.0,1.0,1.5,1.0,1.7105263157894737
9180506,4.0,2.5,1.5,1.5,1.5,,,2.5,3.0,4.0,,4.0,2.5,,,,4.0,,,,2.8181818181818183
9180406,4.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,3.8
9180306,4.0,4.0,1.0,4.0,2.5,2.5,4.0,,3.0,4.0,,,,,,,,,,,3.2222222222222223
9180206,4.0,4.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.5833333333333335
9180106,2.5,2.5,1.0,2.5,2.0,2.5,2.0,2.0,1.5,2.0,,1.5,2.5,3.0,3.0,3.0,3.0,1.0,2.5,1.5,2.1842105263157894
9212806,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
9212706,4.0,3.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.4166666666666665
9212606,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
9212506,2.5,2.5,1.5,1.5,2.5,2.5,2.5,2.0,1.0,2.5,,2.0,2.0,2.5,2.5,2.0,2.0,1.5,2.0,1.5,2.0526315789473686
9212406,4.0,4.0,1.5,4.0,3.0,2.5,4.0,,4.0,4.0,,,,,,,,,,,3.4444444444444446
9212306,3.0,2.5,1.0,3.0,2.0,2.0,4.0,2.0,1.0,4.0,,4.0,2.5,,2.0,,,4.0,4.0,1.5,2.65625
9212206,3.0,3.0,3.0,4.0,2.5,4.0,4.0,4.0,3.0,4.0,,4.0,4.0,4.0,4.0,4.0,,,,,3.6333333333333333
9212006,3.0,1.5,1.0,4.0,2.5,4.0,4.0,,4.0,4.0,,,,,,,,,,,3.111111111111111
9211906,3.0,2.5,1.5,4.0,4.0,,4.0,,4.0,4.0,,,,,,,,,,,3.375
9211806,3.0,,1.5,,,,3.0,,,2.5,,2.5,2.5,2.5,,2.0,4.0,2.0,2.5,,2.5454545454545454
9211706,4.0,3.0,2.5,4.0,4.0,,4.0,,4.0,4.0,,,,,,,,,,,3.6875
9211606,2.5,3.0,3.0,3.0,4.0,3.0,4.0,4.0,2.5,4.0,,4.0,2.5,4.0,2.5,3.0,2.0,4.0,,,3.235294117647059
9211506,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,4.0
9211406,3.0,3.0,1.0,3.0,2.0,2.0,4.0,2.5,2.0,4.0,,4.0,4.0,,4.0,,,,,2.0,2.892857142857143
9211306,4.0,3.0,1.5,3.0,2.0,2.5,,4.0,4.0,3.0,,4.0,4.0,,,4.0,,,,4.0,3.3076923076923075
9211206,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
9211106,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
9211006,,2.5,,,,,,,,3.0,,,2.5,3.0,,,3.0,1.0,,1.5,2.357142857142857
9210906,3.0,3.0,1.0,2.5,2.5,3.0,3.0,2.5,1.0,2.5,2.0,2.5,2.0,3.0,2.0,2.5,2.0,1.5,1.5,2.5,2.275
9210806,3.0,3.0,1.5,2.5,2.5,2.5,2.0,1.0,3.0,1.5,2.0,1.5,2.0,1.0,2.0,2.0,2.5,2.5,1.5,1.5,2.05
9180006,4.0,3.0,1.0,4.0,3.0,2.5,4.0,,4.0,4.0,,,,,,,,,,,3.2777777777777777
9179906,2.5,2.5,1.0,2.5,1.5,1.5,3.0,1.0,1.0,2.0,,2.0,1.0,2.5,1.0,1.5,1.0,1.5,1.5,1.0,1.6578947368421053
9179806,4.0,2.5,1.5,4.0,3.0,4.0,,,,,,,,,,,,,,,3.1666666666666665
9179706,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
9179606,3.0,2.5,1.5,3.0,4.0,4.0,4.0,2.5,3.0,4.0,,4.0,4.0,,,,,,,,3.2916666666666665
9179506,2.0,2.5,1.5,2.5,2.5,2.0,1.0,1.5,1.0,2.5,,3.0,2.5,1.0,2.5,2.0,2.5,1.0,2.5,1.5,1.9736842105263157
9179406,,,1.5,,,,1.0,3.0,,3.0,,,2.5,3.0,,2.5,2.5,1.5,2.0,1.5,2.1818181818181817
9179306,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,4.0
9179206,4.0,4.0,,4.0,,4.0,,4.0,,,,,,,,,,,,,4.0
9179106,2.5,2.0,1.0,2.0,2.0,2.5,2.5,2.0,1.0,3.0,,2.5,2.0,2.5,2.5,1.5,2.5,1.0,2.5,2.0,2.0789473684210527
9179006,2.0,1.5,1.0,2.0,2.5,2.5,4.0,3.0,1.0,4.0,,4.0,4.0,,,,,,,,2.625
9178906,1.0,3.0,1.0,1.5,1.5,2.0,2.5,2.0,1.0,2.5,,2.0,1.5,3.0,3.0,1.5,2.0,1.5,2.5,1.5,1.9210526315789473
9178806,2.5,2.5,1.0,3.0,2.5,2.5,2.5,2.0,1.0,1.5,,2.5,2.5,3.0,1.5,1.5,2.5,1.5,2.5,1.5,2.1052631578947367
9178706,3.0,3.0,1.5,3.0,2.5,3.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,,4.0,4.0,,3.0,,3.4375
9178606,3.0,1.5,1.0,2.5,4.0,2.5,4.0,,2.0,4.0,,,,,,,,,,,2.7222222222222223
9178506,3.0,1.5,1.0,3.0,1.5,2.0,2.5,1.0,1.0,3.0,,1.5,1.5,2.5,1.5,1.5,2.0,1.0,2.5,1.5,1.8421052631578947
9178406,1.0,2.0,1.0,1.5,1.5,2.0,2.5,2.0,2.5,4.0,,3.0,4.0,4.0,,,,,,1.5,2.3214285714285716
9178306,3.0,3.0,1.0,2.5,1.5,2.5,2.5,2.0,2.5,3.0,,2.5,,3.0,2.5,2.5,2.0,1.0,2.0,4.0,2.388888888888889
9178206,4.0,4.0,1.5,4.0,2.0,,4.0,,4.0,4.0,,,,,,,,,,,3.4375
9178106,3.0,3.0,1.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,,,4.0,,3.4375
9178006,4.0,3.0,1.5,4.0,4.0,,,,,,,,,,,,,,,,3.3
11044406,,,,4.0,,,4.0,,2.0,2.5,,,,,,,,,,,3.125
9210706,3.0,3.0,1.0,4.0,2.5,4.0,4.0,,,4.0,,,,,,,,,,,3.1875
9210606,4.0,3.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.4166666666666665
9210506,4.0,2.0,1.0,3.0,2.5,4.0,4.0,,4.0,4.0,,,,,,,,,,,3.1666666666666665
9210406,,,,,,,3.0,1.5,,2.5,,,2.5,,,1.5,,1.0,,,2.0
9210306,4.0,3.0,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.3333333333333335
9210206,3.0,2.5,1.0,2.0,2.5,4.0,4.0,4.0,2.0,4.0,,4.0,,,,,,,,,3.0
9210106,3.0,2.5,1.0,4.0,2.0,4.0,2.5,3.0,3.0,4.0,,4.0,4.0,,,,,,2.5,,3.0384615384615383
9210006,3.0,2.5,1.5,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,,4.0,,,4.0,,4.0,4.0,4.0,3.466666666666667
9209906,4.0,3.0,1.0,4.0,4.0,,,,,,,,,,,,,,,,3.2
9209806,3.0,2.0,1.5,4.0,2.5,,4.0,,4.0,4.0,,,,,,,,,,,3.125
9209706,2.0,2.5,1.0,3.0,1.5,2.5,2.5,2.0,1.0,2.0,,2.5,2.0,2.5,2.5,2.0,2.5,1.0,2.5,1.5,2.0526315789473686
9209606,1.0,2.0,1.0,2.5,2.0,1.5,1.0,1.5,1.0,2.5,,2.0,2.0,1.5,1.5,2.0,1.5,2.5,1.5,2.0,1.7105263157894737
9209506,2.5,3.0,1.0,1.5,2.5,2.5,1.5,1.0,2.0,3.0,,2.0,2.0,1.0,2.0,1.0,2.5,1.0,2.5,1.5,1.894736842105263
9209406,3.0,2.5,1.0,3.0,2.0,2.5,3.0,4.0,3.0,4.0,,4.0,2.5,4.0,3.0,4.0,,,,,3.033333333333333
9209306,3.0,2.5,1.5,4.0,2.5,4.0,4.0,,4.0,4.0,,,,,,,,,,,3.2777777777777777
9209206,2.5,2.5,1.0,3.0,2.5,3.0,3.0,2.0,2.0,2.5,,2.5,2.5,2.5,2.0,2.5,3.0,1.5,2.5,1.5,2.3421052631578947
9209106,4.0,3.0,1.5,4.0,4.0,,4.0,,3.0,4.0,,,,,,,,,,,3.4375
9209006,3.0,2.5,1.0,3.0,2.0,2.0,2.5,3.0,1.0,2.5,,4.0,2.5,3.0,3.0,2.5,2.5,,2.5,1.0,2.4166666666666665
9208906,2.5,2.5,,2.5,2.0,3.0,4.0,,4.0,4.0,,,,,,,,,,,3.0625
9208806,2.5,3.0,2.0,2.5,3.0,4.0,2.5,2.5,4.0,4.0,,4.0,4.0,4.0,2.5,4.0,4.0,4.0,4.0,2.5,3.3157894736842106
9208706,2.5,3.0,1.0,3.0,2.5,2.5,2.5,2.5,2.5,4.0,1.5,3.0,2.5,2.5,2.5,3.0,2.0,2.5,2.0,4.0,2.575
9177906,3.0,2.5,1.5,3.0,3.0,2.5,2.5,3.0,3.0,4.0,,4.0,,4.0,2.5,4.0,,,4.0,,3.1
9177806,4.0,2.5,1.5,4.0,2.0,4.0,4.0,,4.0,4.0,,,,,,,,,,,3.3333333333333335
9177706,3.0,2.5,1.0,3.0,2.0,2.5,4.0,2.5,1.0,4.0,,4.0,4.0,,2.5,3.0,,,2.0,,2.7333333333333334
9177606,4.0,3.0,1.5,4.0,2.5,,4.0,,4.0,4.0,,,,,,,,,,,3.375
9177506,4.0,2.5,1.0,4.0,2.0,4.0,,,,,,,,,,,,,,,2.9166666666666665
9177406,4.0,3.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.6666666666666665
9177306,4.0,4.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.5833333333333335
9177206,4.0,4.0,1.5,4.0,1.5,2.5,4.0,,4.0,4.0,,,,,,,,,,,3.2777777777777777
9177106,2.0,2.0,1.0,2.5,2.0,2.5,1.0,1.5,1.5,3.0,4.0,2.5,2.0,3.0,2.5,2.5,2.5,1.5,2.0,1.5,2.15
9177006,4.0,3.0,1.5,4.0,4.0,,4.0,,4.0,4.0,,,,,,,,,,,3.5625
9176906,1.0,2.5,1.0,3.0,2.0,2.5,1.0,2.0,2.5,2.5,,2.0,1.5,1.0,2.0,2.5,2.5,1.0,1.5,2.0,1.894736842105263
9176806,2.5,3.0,1.0,1.0,2.0,2.5,2.5,2.0,1.0,3.0,,2.5,1.5,1.0,1.5,2.5,2.0,1.0,1.5,1.5,1.868421052631579
9176706,1.0,2.5,1.0,2.5,2.0,1.5,1.0,1.0,1.0,2.5,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.368421052631579
9176606,3.0,2.5,1.0,3.0,2.5,2.0,4.0,4.0,3.0,4.0,,4.0,4.0,4.0,3.0,4.0,,,,4.0,3.25
9176506,4.0,4.0,1.0,4.0,4.0,,4.0,,4.0,4.0,,,,,,,,,,,3.625
9176406,2.5,3.0,1.0,3.0,1.5,2.0,4.0,4.0,4.0,3.0,,4.0,4.0,,4.0,4.0,,,,,3.142857142857143
9176306,2.5,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.5,,1.5,2.0,1.0,1.5,1.5,2.0,3.0,1.0,1.5,1.5789473684210527
9176106,1.0,2.5,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,,1.5,2.0,1.5,1.5,2.0,1.5,1.5,1.5,1.5,1.394736842105263
9176006,4.0,3.0,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.5833333333333335
9175906,2.5,2.5,,2.5,3.0,2.5,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.5,2.0,2.763157894736842
9176206,3.0,3.0,1.0,4.0,2.5,2.5,4.0,2.5,1.0,4.0,,3.0,4.0,,4.0,4.0,,,,,3.0357142857142856
9208606,2.5,1.5,1.0,3.0,2.5,3.0,3.0,1.5,1.0,3.0,,2.5,2.5,3.0,2.0,2.0,,1.5,1.5,1.0,2.111111111111111
9208506,4.0,3.0,2.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.5
9208406,4.0,3.0,1.5,4.0,2.0,2.0,4.0,,4.0,,,,,,,,,,,,3.0625
9208306,3.0,2.0,1.0,4.0,4.0,,4.0,,1.0,4.0,,,,,,,,,,,2.875
9208206,4.0,4.0,1.5,4.0,4.0,,,,,,,,,,,,,,,,3.5
9208106,4.0,3.0,2.0,4.0,4.0,,,,4.0,4.0,,,,,,,,,,,3.5714285714285716
9208006,,3.0,,3.0,,2.5,3.0,3.0,3.0,2.0,,2.5,2.5,3.0,3.0,,1.5,2.5,,1.0,2.5357142857142856
9207906,4.0,3.0,1.5,2.5,2.5,2.5,4.0,4.0,4.0,3.0,,4.0,4.0,4.0,4.0,4.0,,,4.0,,3.4375
9207806,4.0,3.0,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.5833333333333335
9207706,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,4.0
9207606,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
9207506,4.0,3.0,1.0,3.0,2.5,4.0,4.0,4.0,3.0,4.0,,4.0,4.0,,,,,,,,3.375
13109706,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
13012406,,,,,2.0,,,,,,4.0,4.0,4.0,,,,2.5,,,,3.3
13012306,3.0,3.0,2.5,2.5,2.5,2.5,4.0,3.0,3.0,4.0,,4.0,,,4.0,,,,,,3.1666666666666665
