studium_id,BI-PA1,BI-PAI,BI-CAO,BI-PS1,BI-MLO,BI-ZMA,BI-PA2,BI-DBS,BI-SAP,BI-LIN,BI-AG1,BI-AAG,BI-ZDM,BI-OSY,BI-PSI,BI-BEZ,BI-PST,BI-DPR,BI-SI1.2,BI-EMP
15615006,4.0,2.5,1.5,4.0,2.5,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
15555406,4.0,3.0,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,
15555206,4.0,2.5,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,
15583606,4.0,2.5,1.0,3.0,4.0,4.0,4.0,1.5,3.0,4.0,4.0,4.0,4.0,,,,,,,
15582706,,3.0,,,,,4.0,2.5,,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,,2.0,1.5
15613206,2.0,3.0,,1.5,2.0,4.0,2.5,4.0,2.5,4.0,4.0,4.0,4.0,,,,,,,
15554306,2.5,2.0,1.0,2.5,2.5,4.0,,2.0,2.5,4.0,,4.0,4.0,,,,,,,
15554106,4.0,2.5,2.5,3.0,4.0,4.0,4.0,2.5,3.0,4.0,,4.0,4.0,,,,,,,
15613406,,,,3.0,,4.0,,,,4.0,,4.0,,4.0,,3.0,4.0,,2.0,1.5
15552806,4.0,1.5,1.0,3.0,2.5,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
15554506,4.0,3.0,2.5,4.0,2.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
15613806,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,,,,,,
15613606,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
15613306,,,,,,,,,,,4.0,4.0,4.0,,,,,,,
15612806,4.0,3.0,1.0,4.0,3.0,4.0,,,,,,,,,,,,,,
15584006,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
15583406,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
15583106,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
15582906,4.0,2.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
15582406,4.0,2.0,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,
15582206,,,,,,,,,,,,,,,,,,,,
15554006,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
15611306,2.5,2.0,1.5,2.5,4.0,4.0,4.0,2.0,3.0,,,4.0,4.0,,4.0,,,,,
15611406,3.0,2.0,1.5,2.5,4.0,4.0,4.0,2.0,1.0,4.0,,,,,,,,,,2.5
15552506,4.0,2.0,1.5,3.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
15580606,4.0,3.0,1.0,2.5,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
15612306,4.0,4.0,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,
15612006,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
15611806,4.0,2.5,1.0,2.5,4.0,4.0,,,,,,,,,,,,,,
15611106,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
15582106,4.0,1.5,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
15581506,4.0,2.0,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,
15580506,4.0,4.0,2.0,4.0,4.0,4.0,,,,,,,,,,,,,,
15580406,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
15552406,4.0,2.5,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,
15552206,,,,,,,,,,,,,,,,,,,,
15552006,4.0,3.0,1.5,3.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
15551306,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
15551006,4.0,2.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
15570306,4.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
15597206,4.0,3.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14722006,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14949206,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14949106,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14948906,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,2.5,4.0,,,,,,,,,,
14765806,2.0,3.0,1.5,2.0,2.5,4.0,2.0,2.5,2.5,4.0,,,4.0,,4.0,,,,,
14814406,4.0,2.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
13679206,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
13679106,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
13679006,4.0,4.0,1.5,4.0,,4.0,,,,,,,,,,,,,,
13678906,2.0,3.0,1.0,1.5,4.0,4.0,2.5,2.0,1.0,4.0,,,4.0,,,,,,,
13678806,4.0,2.5,1.0,4.0,2.5,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,
13678706,3.0,1.5,1.0,2.5,2.5,2.5,2.5,3.0,3.0,4.0,4.0,4.0,,4.0,3.0,,,,,
13678606,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
13626706,4.0,1.5,1.0,3.0,2.0,2.5,4.0,2.5,2.0,4.0,4.0,4.0,4.0,,4.0,,,,4.0,4.0
14812606,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14812406,4.0,3.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14812306,4.0,3.0,1.0,4.0,2.5,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
14812206,3.0,2.0,1.5,1.5,2.5,2.5,2.0,2.5,2.0,4.0,4.0,3.0,,,3.0,,,,,
14811906,,,,3.0,2.0,2.5,4.0,,2.0,4.0,3.0,2.0,3.0,4.0,3.0,2.5,2.5,4.0,3.0,1.5
14811806,4.0,2.5,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14811606,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,,,,,,
14811506,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14811406,1.5,1.5,2.5,1.0,2.5,4.0,2.0,,2.5,4.0,4.0,,4.0,,,2.0,4.0,,,1.0
14811306,4.0,4.0,1.0,3.0,2.5,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
14811206,4.0,3.0,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14811106,4.0,2.5,1.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,,,,,,,,,,
14811006,2.5,2.5,1.0,1.5,4.0,4.0,4.0,2.5,4.0,4.0,4.0,4.0,4.0,,,,,,,
14810906,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14812106,4.0,2.5,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14810706,4.0,1.5,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,
14810606,,2.5,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14810506,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,,,,,,
14810306,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14810206,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,,,,,,
14810006,4.0,2.0,1.5,3.0,2.5,4.0,,,,,,,,,,,,,,
14809806,,,,,,4.0,,,,,4.0,4.0,,,,,,,,
14809706,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,,,,,,
14809606,,,,,,,,,,2.5,2.0,2.5,3.0,3.0,3.0,3.0,4.0,,2.5,
14809306,3.0,3.0,1.5,2.5,2.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,,,,,4.0
14809206,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,,,,,,
14809106,4.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14809906,4.0,2.5,2.0,2.5,4.0,4.0,,4.0,,,,,,,,,,,,4.0
14808906,1.5,3.0,1.0,3.0,2.0,2.5,4.0,2.5,2.0,4.0,4.0,4.0,3.0,,4.0,4.0,,,,
14809006,,,,,4.0,,4.0,4.0,4.0,,,,,,4.0,4.0,4.0,,2.5,
14808606,4.0,3.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14808506,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14808306,3.0,3.0,1.0,2.5,2.5,2.0,4.0,2.0,1.0,2.5,,4.0,2.5,,4.0,4.0,,,,1.5
14808206,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,,,,,,
14808106,4.0,3.0,1.5,4.0,4.0,3.0,4.0,3.0,3.0,4.0,,4.0,4.0,,,,,,,4.0
14808006,4.0,2.5,1.5,3.0,2.5,4.0,,4.0,3.0,4.0,,4.0,4.0,,,,,,,4.0
14807906,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14807806,4.0,3.0,,4.0,4.0,4.0,,,,,,,,,,,,,,
14807706,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14807606,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
15624806,,,,,,2.5,,2.5,,4.0,4.0,1.0,4.0,4.0,4.0,2.5,4.0,,2.5,
15595306,4.0,4.0,1.5,4.0,4.0,,4.0,4.0,4.0,4.0,,,,,,,,,,
14807406,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14807306,2.5,3.0,1.5,2.5,2.0,4.0,4.0,4.0,2.5,4.0,2.5,2.0,4.0,,4.0,4.0,,,,
14806506,2.0,3.0,1.0,3.0,2.5,1.5,3.0,2.5,1.0,2.0,3.0,2.5,4.0,4.0,4.0,4.0,,,4.0,4.0
14807106,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,,,,,,
14807006,4.0,3.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
14806906,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14806806,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,,,,,,
14806706,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14806406,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14806306,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14806206,,3.0,,,,,,,,,4.0,4.0,,,,,,,,1.5
14806106,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14806006,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14805906,4.0,4.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
14805806,4.0,2.5,1.0,4.0,2.5,2.5,4.0,2.5,2.5,4.0,4.0,4.0,4.0,,,,,,,
14805706,,,,2.0,,2.5,,,,3.0,3.0,2.5,,3.0,2.5,2.5,3.0,2.0,2.0,
14805606,4.0,2.5,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14805506,2.5,2.5,1.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,,,,,,,,2.5
14805406,4.0,3.0,3.0,4.0,4.0,3.0,,,,,,,,,,,,,,
14804606,2.5,2.5,1.5,1.0,2.5,2.0,1.5,2.0,1.0,4.0,2.5,4.0,2.5,4.0,2.0,4.0,4.0,,1.5,4.0
14803506,3.0,1.5,1.0,1.0,2.0,1.5,1.0,2.0,2.0,4.0,2.0,1.5,,3.0,2.5,4.0,,,,
14805106,4.0,3.0,1.5,3.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
14805006,,2.5,,,2.0,,,,,,2.0,4.0,4.0,,,,,,,
14804906,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14804806,4.0,2.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
14804706,3.0,2.5,2.5,3.0,3.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
14804506,2.5,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,4.0,,
14804406,4.0,2.5,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
14804306,4.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14803606,3.0,2.5,1.0,3.0,4.0,4.0,4.0,4.0,2.5,4.0,,,,,,,,,,
14801806,3.0,3.0,1.5,2.5,2.5,4.0,4.0,2.5,1.0,4.0,4.0,3.0,,,2.5,,,,,2.0
14803406,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14803306,4.0,,1.5,4.0,3.0,4.0,,4.0,4.0,4.0,,,,,,,,,,4.0
14803206,4.0,3.0,1.5,4.0,1.5,2.0,,4.0,4.0,4.0,,,,,,,,,,
14803106,2.5,,,,4.0,4.0,,,,,,4.0,4.0,,,,,,2.0,4.0
14803006,4.0,2.5,,4.0,4.0,4.0,,,,,,,,,,,,,,
14802906,4.0,2.0,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,
14802806,4.0,1.5,1.0,2.5,1.5,2.0,,3.0,1.0,2.5,,,2.0,,,,,,,
14802606,4.0,3.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
14802506,3.0,3.0,1.5,3.0,2.5,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
14802406,4.0,4.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
14802306,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14802206,4.0,,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,
14802106,4.0,3.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14801906,4.0,2.0,2.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,4.0
14801706,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14801206,3.0,1.5,1.5,3.0,4.0,2.5,4.0,2.5,1.0,4.0,4.0,4.0,4.0,4.0,2.0,2.5,,,,
14801306,3.0,3.0,2.5,2.5,1.5,2.0,4.0,2.5,2.0,4.0,,2.0,2.0,4.0,4.0,4.0,,,,
14801606,2.5,,,3.0,,,3.0,3.0,,4.0,4.0,3.0,2.0,4.0,3.0,2.5,2.5,4.0,3.0,2.0
14801506,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14801106,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14801006,1.5,,,,,4.0,4.0,4.0,,4.0,4.0,2.0,4.0,,,,,,,1.0
14800906,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14800806,3.0,3.0,1.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
14800706,4.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,,,,,,,,,,
14800506,4.0,2.5,2.5,2.5,4.0,4.0,4.0,2.5,4.0,4.0,,,,,,,,,,
14800406,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14800306,,,,,,,,,,,,,,,,,,,,
14799906,4.0,2.0,1.0,4.0,2.5,4.0,4.0,2.5,3.0,4.0,,,4.0,,,,,,,
14799806,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14799706,4.0,1.5,1.5,3.0,4.0,4.0,4.0,1.5,1.0,4.0,4.0,4.0,4.0,,,,,,,
14799006,3.0,3.0,1.5,2.0,2.5,3.0,2.5,2.5,3.0,4.0,4.0,4.0,,,3.0,,,,2.5,
14799606,3.0,3.0,1.0,3.0,3.0,4.0,4.0,3.0,1.0,4.0,,4.0,4.0,,4.0,4.0,,,,4.0
14799506,4.0,2.5,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14799406,,,,,,4.0,,,,,,4.0,,,,,,,,
14799306,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14799106,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14798806,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14798606,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14798506,4.0,2.5,1.5,2.5,3.0,2.5,4.0,3.0,1.0,2.5,,4.0,4.0,,,,,,,
14798206,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14797606,3.0,3.0,1.0,3.0,2.5,3.0,4.0,2.0,1.0,4.0,4.0,4.0,2.5,4.0,4.0,4.0,,,4.0,
14797706,4.0,2.5,2.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14797506,4.0,3.0,1.5,4.0,3.0,4.0,,3.0,2.5,4.0,,4.0,4.0,,,,,,,
14797806,4.0,3.0,1.0,3.0,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,,
13521006,,,,,,4.0,,,,,4.0,4.0,4.0,,,,,,,
13520906,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
13520806,4.0,2.5,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,
13520706,4.0,3.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
13520606,4.0,4.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
13520506,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
13520406,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
13520306,2.5,3.0,1.0,3.0,2.5,2.5,2.5,2.5,1.0,3.0,2.0,2.5,3.0,3.0,2.5,2.5,2.0,1.0,2.5,1.5
13520106,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
13520006,2.5,3.0,1.0,2.5,2.0,4.0,4.0,2.5,2.5,4.0,4.0,4.0,4.0,,,,,,,
13519906,4.0,2.5,1.0,3.0,2.0,4.0,4.0,2.5,2.0,4.0,4.0,4.0,4.0,,,,,,,
13519806,,,,,,,2.5,,,4.0,,2.5,,,,,2.5,1.5,,3.0
13519706,4.0,3.0,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,
13519606,4.0,2.5,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
13519506,3.0,2.5,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
13519406,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
13519306,,,,,,,,,,3.0,,2.5,2.5,,,,2.0,1.5,,
13519206,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
13519106,2.0,2.5,1.0,2.5,1.5,1.5,2.0,2.5,2.0,1.5,2.0,2.0,2.5,2.5,2.5,2.0,2.0,1.0,2.0,1.5
13519006,4.0,2.5,1.5,2.5,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
13518906,3.0,2.5,1.0,2.5,2.0,2.0,2.0,2.5,1.0,4.0,4.0,2.5,2.5,4.0,2.5,3.0,,,2.5,4.0
13518806,,,,,,4.0,,,,,,4.0,,,,,,,,
13518706,4.0,2.5,1.0,4.0,2.5,2.5,4.0,4.0,4.0,4.0,,,,,,,,,,
13518606,,,,,,,,,,,,,,,,,,,,
13518506,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
13518406,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
13518306,2.0,,,,2.5,3.0,2.0,2.5,2.5,2.5,2.0,3.0,3.0,3.0,3.0,3.0,2.5,1.0,2.5,2.0
13518206,1.0,1.5,1.0,1.5,2.5,1.5,2.0,2.0,2.5,2.5,1.5,2.5,2.0,2.5,1.5,1.0,1.5,1.0,1.5,1.0
13518106,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
13518006,2.5,2.5,1.0,3.0,,4.0,4.0,,4.0,4.0,,,,,,,,,,
13517906,3.0,2.5,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
13517806,4.0,4.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,
13517706,4.0,2.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
13517606,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
13517506,4.0,2.0,1.0,4.0,2.5,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
13517406,4.0,4.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
13517306,3.0,2.0,1.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,,,,,,,,,,
13517206,4.0,3.0,,4.0,4.0,2.5,4.0,4.0,,4.0,,,,,,,,,,
13517106,,3.0,1.5,4.0,4.0,,,,,,,,,,,,,,,
13517006,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
13516906,4.0,3.0,2.0,4.0,4.0,4.0,,,,,,,,,,,,,,
13516806,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
13516706,4.0,3.0,1.0,4.0,3.0,4.0,,,,,,,,,,,,,,
13516606,4.0,3.0,2.5,4.0,4.0,,,,,,,,,,,,,,,
13516406,,2.0,,,,,,,3.0,,2.5,,,3.0,,2.5,2.0,1.5,2.0,1.5
13516306,4.0,2.0,1.0,4.0,3.0,4.0,4.0,2.5,1.0,2.0,,,,,,,,,,
13516206,3.0,3.0,3.0,3.0,2.5,3.0,4.0,2.5,2.0,4.0,4.0,4.0,2.5,4.0,4.0,4.0,,,4.0,
13516006,2.0,3.0,1.0,2.0,3.0,1.5,4.0,2.5,2.0,3.0,,4.0,,,2.5,3.0,,,,1.5
13515806,4.0,4.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,
13515706,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
13515606,4.0,4.0,1.5,4.0,2.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
13515506,,2.5,,,,,4.0,4.0,,4.0,,2.0,4.0,,,,3.0,,,
13515406,2.0,2.0,1.0,2.0,2.5,1.5,2.5,1.5,1.0,3.0,2.0,2.5,2.5,2.5,2.0,1.5,2.5,1.5,2.0,1.5
13515306,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
13515206,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
13515106,1.5,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,4.0,,,,,
13515006,4.0,3.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,
13514806,4.0,2.5,1.5,2.0,4.0,4.0,2.5,1.5,1.0,4.0,,,,4.0,4.0,4.0,,,,
13514606,4.0,2.0,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,
13514506,3.0,3.0,1.0,3.0,2.5,4.0,4.0,2.0,2.5,4.0,,4.0,4.0,,3.0,4.0,,,,1.5
13514306,2.5,2.0,1.5,2.0,4.0,4.0,4.0,2.5,4.0,4.0,4.0,4.0,,,,,,,,
13514206,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
13514106,3.0,2.5,1.0,3.0,1.0,2.5,2.5,2.5,2.5,2.5,3.0,1.0,3.0,3.0,3.0,3.0,2.5,1.5,2.0,2.0
13514006,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
13513906,2.5,2.5,1.0,4.0,2.5,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,
13513806,4.0,4.0,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,
13513706,1.0,2.5,1.0,3.0,2.5,4.0,3.0,2.5,2.0,4.0,4.0,4.0,,4.0,2.5,3.0,,,,
13513606,4.0,4.0,3.0,4.0,2.5,4.0,,3.0,4.0,4.0,,,,,,,,,,
13513506,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
13513406,4.0,4.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
13513306,,4.0,,4.0,,,,,,,,,4.0,,,,,,,4.0
13513206,4.0,3.0,1.0,3.0,2.5,4.0,,4.0,,,4.0,4.0,4.0,,,,4.0,,,4.0
13513106,2.0,4.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
13513006,4.0,3.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
13512906,2.0,,1.0,2.5,1.5,3.0,4.0,2.0,,4.0,3.0,2.5,4.0,4.0,2.5,4.0,,,4.0,2.5
13512806,4.0,3.0,,4.0,4.0,4.0,,,,,,,,,,,,,,
13512706,4.0,4.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,
13512606,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
13512406,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
13512306,4.0,,,,,,,,,,,,,,,,4.0,4.0,,
13512206,4.0,4.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
13512106,2.5,2.5,1.0,2.5,2.0,2.0,2.5,1.5,2.0,2.5,2.0,2.5,2.5,3.0,3.0,1.5,2.0,1.0,2.0,1.5
13512006,,,,1.0,,,,,,,,,,,,,2.0,,,
13511906,1.0,2.0,1.0,1.5,2.5,4.0,4.0,4.0,1.0,4.0,4.0,4.0,,4.0,4.0,4.0,,,,4.0
13511706,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
13511606,1.0,3.0,1.5,2.5,3.0,3.0,1.5,3.0,2.5,3.0,3.0,2.5,2.5,4.0,2.5,2.5,2.5,1.0,1.5,4.0
13511506,3.0,3.0,1.0,3.0,2.0,4.0,4.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,
15614606,4.0,2.5,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,
15585806,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
15585706,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,,,,,,
15585506,4.0,2.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
15585306,4.0,3.0,3.0,4.0,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,,
15584906,,2.0,,,,,,,,,,,2.5,,,,2.0,1.0,,
15584406,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,,,,,,
15556206,,,,,,,,,,,,,,,,,,,,
15556106,,,,,,,,,,,,,,,,,,,,4.0
13511406,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
13511206,4.0,4.0,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,
13511006,2.5,2.5,1.0,1.5,2.5,4.0,4.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,
13510806,4.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
13510706,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
13510606,2.5,2.0,1.5,2.5,2.5,2.5,2.5,2.5,2.0,4.0,4.0,4.0,,,3.0,,,,,1.5
13510506,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
13510406,2.0,2.0,1.0,3.0,2.5,2.0,2.0,3.0,2.0,1.5,1.0,2.5,2.0,3.0,2.5,2.0,2.0,1.0,2.5,1.5
13510306,3.0,2.5,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,
13510206,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
13510106,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
13510006,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
13509706,4.0,2.5,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
13509506,4.0,4.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
