studium_id,dokoncil_semestr,BI-PA1_znamka,BI-PA1_poradi_zapisu,BI-PA1_semestr,BI-PAI_znamka,BI-PAI_poradi_zapisu,BI-PAI_semestr,BI-CAO_znamka,BI-CAO_poradi_zapisu,BI-CAO_semestr,BI-PS1_znamka,BI-PS1_poradi_zapisu,BI-PS1_semestr,BI-MLO_znamka,BI-MLO_poradi_zapisu,BI-MLO_semestr,BI-ZMA_znamka,BI-ZMA_poradi_zapisu,BI-ZMA_semestr,pocet_kreditu_semestr_1,BI-PA2_znamka,BI-PA2_semestr,BI-PA2_poradi_zapisu,BI-DBS_znamka,BI-DBS_semestr,BI-DBS_poradi_zapisu,BI-SAP_znamka,BI-SAP_semestr,BI-SAP_poradi_zapisu,BI-LIN_znamka,BI-LIN_semestr,BI-LIN_poradi_zapisu,pocet_kreditu_semestr_2,pohlavi_kod,je_cech,datum_zahajeni,rok_maturity,maturita_nastup_rozdil,gymnazium,praha,scio,olym,zkouska,prominuti
11741506,1.0,1.5,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.5,2.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,25.0,4.0,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,17.0,0,1,2015,2015,0,1,0,0,0,0,0
11729606,1.0,1.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,28.0,0,1,2015,2015,0,0,0,0,0,0,0
11735906,1.0,4.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.5,1.0,1.0,2.0,1.0,1.0,19.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,27.0,1,1,2015,2015,0,1,0,0,0,0,0
11676506,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,32.0,0,1,2015,2015,0,1,0,0,0,0,0
11721006,1.0,3.0,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,30.0,1.5,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,28.0,0,1,2015,2015,0,0,0,0,0,0,0
11698106,1.0,2.5,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,19.0,2.5,1.0,1.0,1.5,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,27.0,0,1,2015,2015,0,1,1,0,0,0,0
13510906,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,26.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.0,1.0,28.0,1,1,2016,2015,1,0,0,0,0,0,0
11741006,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.5,1.0,1.0,3.0,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,24.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,23.0,0,1,2015,2015,0,1,0,0,0,0,0
11737106,1.0,2.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,32.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,23.0,0,1,2015,2015,0,1,1,0,0,0,0
11717106,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,30.0,1.5,1.0,1.0,1.5,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,32.0,0,1,2015,2015,0,1,0,0,0,0,0
11693306,1.0,2.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,32.0,1.5,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,30.0,0,1,2015,2015,0,1,0,0,0,0,0
14275706,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,33.0,0,1,2017,2015,2,0,1,0,0,0,0
14307606,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,2.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.0,1.0,33.0,0,1,2017,2015,2,1,1,0,0,0,0
11728906,1.0,4.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,4.0,1.0,1.0,1.5,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,26.0,0,1,2015,2012,3,1,0,0,0,0,0
11737006,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.5,2.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,19.0,4.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,24.0,0,1,2015,2015,0,1,0,0,0,0,0
11694706,1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,19.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,24.0,0,1,2015,2015,0,0,1,0,0,0,0
11722706,1.0,3.0,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,24.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,26.0,0,1,2015,2015,0,0,0,0,0,0,0
11693706,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,26.0,0,1,2015,2015,0,0,0,0,0,0,0
11722206,1.0,4.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,2.5,2.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,19.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,24.0,0,1,2015,2015,0,1,0,0,0,0,0
11733406,1.0,1.0,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,30.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,34.0,0,1,2015,2015,0,0,0,0,0,0,0
11688506,1.0,2.5,1.0,1.0,3.0,1.0,1.0,1.5,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,24.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,17.0,0,1,2015,2015,0,0,0,0,0,0,0
11704406,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,1.5,2.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,25.0,1.5,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,31.0,0,1,2015,2015,0,1,0,0,0,0,0
11746606,1.0,1.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,4.0,1.0,1.0,2.5,1.0,1.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,23.0,0,1,2015,2015,0,0,0,0,0,0,0
11712606,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,30.0,1.5,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,2.5,1.0,1.0,30.0,0,1,2015,2015,0,1,0,0,0,0,0
11743106,1.0,1.5,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,2.5,1.0,1.0,30.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,23.0,0,1,2015,2015,0,1,1,0,0,0,0
11742006,1.0,2.5,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,30.0,2.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,26.0,0,1,2015,2015,0,1,1,0,0,0,0
11719506,1.0,2.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,30.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,30.0,0,1,2015,2015,0,1,0,0,0,0,0
11722106,1.0,2.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,30.0,1.5,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,30.0,0,1,2015,2015,0,1,0,0,0,0,0
11691706,1.0,1.0,1.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,30.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,20.0,0,1,2015,2015,0,1,0,0,0,0,0
11723106,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,37.0,0,1,2015,2015,0,1,1,0,0,0,0
11738506,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,30.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,30.0,0,1,2015,2015,0,1,0,0,0,0,0
11685206,1.0,1.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.5,2.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,25.0,2.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,31.0,0,1,2015,2015,0,1,0,0,0,0,0
11698406,1.0,3.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,19.0,2.5,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,33.0,0,1,2015,2015,0,1,1,0,0,0,0
11728006,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,2.0,1.0,1.0,30.0,1.5,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,37.0,0,1,2015,2015,0,1,0,0,0,0,0
11740106,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,2.5,1.0,1.0,30.0,4.0,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,4.0,1.0,1.0,16.0,0,1,2015,2015,0,1,1,0,0,0,0
11724606,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,30.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,26.0,0,1,2015,2015,0,1,0,0,0,0,0
11678206,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.5,1.0,1.0,2.5,1.0,1.0,30.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,30.0,0,1,2015,2015,0,1,1,0,0,0,0
11725306,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,30.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,27.0,0,1,2015,2015,0,1,0,0,0,0,0
11702606,1.0,1.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,2.0,1.0,1.0,30.0,1.0,1.0,1.0,1.5,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,36.0,0,1,2015,2015,0,1,1,0,0,0,0
11700706,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,30.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,23.0,0,1,2015,2015,0,0,0,0,0,0,0
11712906,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,3.0,2.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,25.0,2.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,31.0,1,1,2015,2015,0,1,0,0,0,0,0
11727706,1.0,4.0,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,24.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,23.0,0,1,2015,2015,0,1,1,0,0,0,0
11703406,1.0,1.5,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,30.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,30.0,0,1,2015,2015,0,0,0,0,0,0,0
11723806,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,25.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,35.0,0,1,2015,2015,0,1,0,0,0,0,0
11682006,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.5,1.0,1.0,2.5,2.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,25.0,4.0,1.0,1.0,2.5,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,21.0,0,1,2015,2015,0,1,0,0,0,0,0
11681006,1.0,1.5,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,30.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,28.0,0,1,2015,2015,0,1,1,0,0,0,0
11706206,1.0,3.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,25.0,3.0,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,31.0,0,1,2015,2015,0,1,0,0,0,0,0
14320306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,23.0,0,1,2017,2015,2,1,1,0,0,0,0
11717906,1.0,2.5,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,30.0,4.0,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,18.0,0,1,2015,2015,0,1,1,0,0,0,0
11688306,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,0,1,2015,2015,0,1,0,0,0,0,0
11680206,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,24.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,16.0,0,1,2015,2015,0,1,0,0,0,0,0
11721706,1.0,2.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,2.0,1.0,1.0,30.0,2.5,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,26.0,0,1,2015,2015,0,1,0,0,0,0,0
11699106,1.0,4.0,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,3.0,1.0,1.0,1.5,1.0,1.0,2.0,1.0,1.0,24.0,4.0,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,3.0,1.0,1.0,21.0,0,1,2015,2014,1,1,1,0,0,0,0
11706606,1.0,1.5,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,30.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,23.0,0,1,2015,2015,0,0,0,0,0,0,0
11690506,1.0,4.0,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,19.0,0.0,0.0,0.0,1.5,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,23.0,1,0,2015,2014,1,0,2,0,0,0,0
11707806,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,30.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,28.0,0,1,2015,2015,0,0,0,0,0,0,0
11705406,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,19.0,2.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,24.0,0,1,2015,2015,0,0,0,0,0,0,0
11714006,1.0,2.5,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.5,2.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,19.0,3.0,1.0,1.0,2.5,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,24.0,0,1,2015,2015,0,0,0,0,0,0,0
11742106,1.0,1.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,30.0,2.5,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,19.0,0,1,2015,2015,0,1,1,0,0,0,0
11734506,1.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,30.0,2.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,23.0,0,1,2015,2015,0,1,0,0,0,0,0
11738806,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.5,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,34.0,0,1,2015,2015,0,1,0,0,0,0,0
11716406,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,30.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,30.0,0,1,2015,2015,0,1,0,0,0,0,0
11698706,1.0,2.5,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,30.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,30.0,0,1,2015,2015,0,1,0,0,0,0,0
11718606,1.0,2.5,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.5,2.0,1.0,1.5,1.0,1.0,2.0,1.0,1.0,25.0,3.0,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,31.0,0,1,2015,2015,0,1,0,0,0,0,0
11719206,1.0,4.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,2.5,2.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,19.0,4.0,1.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,24.0,0,1,2015,2015,0,1,1,0,0,0,0
11716606,1.0,2.5,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.5,2.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,25.0,2.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,28.0,0,1,2015,2015,0,1,1,0,0,0,0
11735006,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,0,1,2015,2015,0,0,0,0,0,0,0
11738106,1.0,2.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.5,1.0,1.0,2.5,1.0,1.0,25.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,28.0,0,1,2015,2015,0,1,0,0,0,0,0
11717406,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,26.0,0,1,2015,2015,0,1,0,0,0,0,0
11687906,1.0,2.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,30.0,2.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,26.0,0,1,2015,2015,0,1,1,0,0,0,0
11689106,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,30.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,32.0,1,1,2015,2015,0,0,1,0,0,0,0
11708806,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.5,1.0,1.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,32.0,0,1,2015,2015,0,1,1,0,0,0,0
13004306,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,30.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,16.0,0,1,2016,2015,1,1,1,0,0,0,0
11675506,1.0,1.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,30.0,0,1,2015,2015,0,1,0,0,0,0,0
14276206,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,28.0,3.0,1.0,1.0,0.0,0.0,0.0,2.5,1.0,1.0,3.0,1.0,1.0,31.0,0,1,2017,2014,3,1,0,0,0,0,0
11739106,1.0,1.5,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.5,1.0,1.0,2.5,1.0,1.0,30.0,2.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,19.0,0,1,2015,2015,0,0,0,0,0,0,0
11697706,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,30.0,2.5,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,30.0,0,1,2015,2015,0,1,0,0,0,0,0
11706506,0.0,2.5,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,25.0,4.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,19.0,0,1,2015,2015,0,1,0,0,0,0,0
11745506,1.0,3.0,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,30.0,2.5,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,3.0,1.0,1.0,30.0,0,1,2015,2015,0,1,0,0,0,0,0
13009006,1.0,0.0,0.0,0.0,2.5,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,28.0,0.0,0.0,0.0,2.5,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,21.0,1,1,2016,2015,1,1,1,0,0,0,0
11691306,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,30.0,2.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,25.0,0,1,2015,2015,0,1,0,0,0,0,0
12956206,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.5,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,25.0,2.5,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,16.0,0,1,2016,2015,1,1,0,0,0,0,0
13011606,1.0,2.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,30.0,4.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,16.0,0,1,2016,2013,3,1,0,0,0,0,0
12973106,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,1.0,1.5,1.0,1.0,2.5,1.0,1.0,22.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,21.0,0,1,2016,2015,1,0,1,0,0,0,0
