studium_id,pohlavi_kod,je_cech,datum_zahajeni,rok_maturity,maturita_nastup_rozdil,gymnazium,praha,scio,olym,zkouska,prominuti,dostudoval_uspesne,BI-PA1,BI-PAI,BI-CAO,BI-PS1,BI-MLO,BI-ZMA,BI-PA2,BI-DBS,BI-SAP,BI-LIN,BI-AG1,BI-AAG,BI-ZDM,BI-OSY,BI-PSI,BI-BEZ,BI-PST,BI-DPR,BI-SI1.2,BI-EMP
14287606,0,1,2017,2017,0,1,0,0,0,0,0,1,1.0,1.5,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.5,1.0,1.5,1.0,1.0,1.5,1.0,1.0,1.0,2.0,1.5
14307006,0,1,2017,2017,0,1,1,0,0,0,0,0,4.0,1.5,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,
16767406,1,0,2019,2017,2,0,-1,0,0,0,0,0,2.5,2.5,1.0,3.0,1.5,2.5,4.0,2.0,3.0,2.5,4.0,2.0,4.0,,,,,,,4.0
14314806,1,0,2017,2017,0,0,-1,0,0,0,0,0,2.5,2.5,1.0,3.0,1.5,2.5,4.0,2.0,3.0,3.0,,4.0,4.0,,4.0,,,,,4.0
16751406,0,1,2019,2016,3,1,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14293606,0,1,2017,2016,1,1,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14245906,0,1,2017,2017,0,1,0,0,0,0,0,0,3.0,2.0,1.0,2.5,2.0,2.0,4.0,2.5,2.0,2.5,,4.0,2.5,4.0,4.0,4.0,,,,4.0
14257706,1,0,2017,2017,0,0,-1,0,0,0,0,0,4.0,2.5,1.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,,,,,,,,,,
14259606,0,1,2017,2017,0,1,0,0,0,0,0,1,2.0,3.0,1.0,2.0,2.0,1.5,2.0,2.0,1.0,3.0,2.5,2.5,3.0,3.0,3.0,1.5,3.0,1.5,3.0,1.5
14319906,0,1,2017,2017,0,1,1,0,0,0,0,0,3.0,2.5,1.0,3.0,2.0,2.5,4.0,2.0,1.0,2.5,,4.0,4.0,,,4.0,,,,
14308206,0,1,2017,2017,0,0,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14288106,0,1,2017,2017,0,0,0,0,0,0,0,0,3.0,3.0,1.5,3.0,2.0,2.5,2.5,2.5,3.0,3.0,4.0,2.0,2.5,,4.0,2.5,4.0,,,2.0
14280006,0,1,2017,2017,0,0,0,0,0,0,0,1,2.0,1.5,1.0,1.5,1.5,2.0,2.0,1.0,1.0,2.5,2.0,1.5,1.5,1.5,1.5,1.0,1.5,1.0,1.5,1.0
14273006,0,1,2017,2017,0,0,0,0,0,0,0,0,4.0,2.5,1.0,2.5,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
14308906,0,1,2017,2016,1,1,0,0,0,0,0,1,2.5,3.0,1.0,1.0,1.5,2.0,2.0,2.0,1.0,2.5,2.5,2.0,2.5,3.0,2.0,2.5,3.0,1.0,2.0,1.0
14297506,0,1,2017,2017,0,1,0,0,0,0,0,0,2.0,2.0,1.0,1.5,2.0,2.5,4.0,2.5,1.0,4.0,2.5,2.0,2.5,4.0,3.0,2.5,,,,
14256106,1,0,2017,2016,1,0,-1,0,0,0,0,1,3.0,2.0,1.0,2.5,2.0,2.5,1.5,2.0,2.5,2.5,2.5,2.5,3.0,2.5,3.0,3.0,2.0,1.0,2.0,2.0
14284806,0,1,2017,2017,0,1,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14244506,1,0,2017,2017,0,0,-1,0,0,0,0,0,4.0,3.0,1.5,4.0,2.0,2.0,,4.0,4.0,3.0,,,4.0,,,,,,,4.0
16727306,0,1,2019,2017,2,1,0,0,0,0,0,0,4.0,2.5,1.5,3.0,4.0,4.0,,2.0,3.0,4.0,,4.0,,,,,,,,
14261506,0,1,2017,2017,0,1,0,0,0,0,0,0,4.0,2.5,1.5,4.0,3.0,4.0,,4.0,4.0,4.0,,,,,,,,,,
14255506,0,1,2017,2017,0,1,0,0,0,0,0,1,3.0,2.0,1.0,2.5,1.5,2.0,1.5,1.5,2.5,2.5,2.5,1.0,2.5,2.5,2.0,1.5,1.5,1.5,2.0,1.5
14249506,0,0,2017,2017,0,1,1,0,0,0,0,0,3.0,2.5,1.0,3.0,2.5,2.0,4.0,2.0,2.0,4.0,,,4.0,,,,,,,
14253106,0,1,2017,2017,0,0,0,0,0,0,0,0,2.5,2.0,3.0,2.5,4.0,4.0,,,,,,,,,,,,,,
16757006,0,1,2019,2017,2,1,0,0,0,0,0,0,4.0,2.5,1.5,2.0,1.5,2.0,,2.0,2.5,2.0,4.0,2.0,2.5,,,,,,,
14300106,0,1,2017,2017,0,1,0,0,0,0,0,0,3.0,2.5,1.5,2.0,1.5,2.0,4.0,2.0,2.5,2.0,4.0,2.0,2.5,,4.0,4.0,,,4.0,
14297406,0,1,2017,2016,1,0,1,0,0,0,0,0,4.0,3.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
16754306,0,1,2019,2016,3,0,1,0,0,0,0,0,4.0,2.5,1.0,2.5,2.5,4.0,4.0,2.5,3.0,4.0,4.0,4.0,4.0,,4.0,4.0,,,,
14305106,0,1,2017,2017,0,0,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14306306,1,0,2017,2017,0,0,-1,0,0,0,0,1,2.0,2.5,1.0,1.5,1.0,1.0,2.5,1.5,1.0,1.5,1.0,1.0,1.5,1.0,1.5,1.0,1.0,1.0,2.5,1.0
14307906,0,1,2017,2017,0,0,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14314706,0,0,2017,2017,0,0,-1,0,0,0,0,0,4.0,3.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
14292306,0,1,2017,2017,0,0,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14301306,0,1,2017,2017,0,1,1,0,0,0,0,0,3.0,2.0,1.0,2.5,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,4.0,4.0
14314606,0,1,2017,2017,0,1,1,0,0,0,0,1,1.5,3.0,1.0,3.0,2.0,2.0,2.0,2.5,3.0,2.5,2.5,2.5,2.5,3.0,3.0,2.0,3.0,1.5,3.0,2.5
14312206,0,1,2017,2017,0,1,0,0,0,0,0,0,2.5,2.0,1.5,3.0,3.0,4.0,3.0,2.5,2.5,4.0,4.0,4.0,4.0,,,,,,,
14244806,0,1,2017,2017,0,1,0,0,0,0,0,0,4.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
15580506,0,1,2018,2017,1,1,0,0,0,0,0,0,4.0,4.0,2.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14278606,0,1,2017,2017,0,1,0,0,0,0,0,0,4.0,2.5,1.5,3.0,4.0,2.5,4.0,4.0,4.0,4.0,,,,,,,,,,
14245806,0,1,2017,2017,0,1,1,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14280406,0,1,2017,2017,0,1,0,0,0,0,0,1,2.0,3.0,1.0,1.5,1.5,1.5,2.0,1.5,1.0,2.5,3.0,2.0,2.5,3.0,2.5,2.0,1.0,2.0,1.5,1.5
14286106,0,1,2017,2017,0,1,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14261406,1,1,2017,2015,2,1,0,0,0,0,0,0,3.0,2.5,2.5,3.0,2.5,4.0,4.0,3.0,1.0,4.0,,,,,4.0,,,,4.0,2.0
14254506,0,1,2017,2017,0,0,0,0,0,0,0,0,2.5,2.0,1.5,3.0,4.0,2.5,2.5,2.0,2.5,2.5,4.0,4.0,4.0,,2.5,1.5,,,2.0,
16722206,0,1,2019,2017,2,0,0,0,0,0,0,1,2.5,2.0,1.5,1.0,2.0,2.5,2.5,2.0,2.5,2.5,3.0,2.0,2.0,2.5,2.5,1.5,1.5,1.5,2.0,1.0
14313706,0,1,2017,2017,0,0,1,0,0,0,0,0,4.0,3.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
14288406,1,0,2017,2015,2,0,1,0,0,0,0,0,2.0,3.0,1.5,1.0,2.0,4.0,,3.0,2.5,4.0,,4.0,4.0,,,,,,,1.0
14296506,0,1,2017,2017,0,1,0,0,0,0,0,1,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,2.0,1.0,1.5,1.5,2.0,1.0
14284406,0,1,2017,2017,0,0,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14289706,0,1,2017,2017,0,1,0,0,0,0,0,0,4.0,2.0,1.5,3.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
14320806,0,1,2017,2017,0,1,1,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14266606,0,1,2017,2017,0,1,0,0,0,0,0,1,2.0,2.0,1.0,1.0,1.5,1.5,1.5,1.5,1.0,2.5,1.0,1.0,1.5,2.5,1.5,1.0,1.5,1.0,2.5,1.0
14241106,0,0,2017,2017,0,0,0,0,0,0,0,0,3.0,3.0,1.5,2.5,2.5,2.5,4.0,3.0,2.5,3.0,,2.0,4.0,,4.0,3.0,,,,
15588706,0,1,2018,2017,1,0,1,0,0,0,0,0,4.0,2.5,2.5,3.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
14271306,0,1,2017,2017,0,0,1,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
15624006,0,0,2018,2016,2,0,1,0,0,0,0,0,4.0,2.5,1.5,2.5,4.0,2.5,,4.0,4.0,4.0,,,,,,,,,,
14270606,0,0,2017,2016,1,0,1,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
16738706,0,1,2019,2017,2,0,0,0,0,0,0,0,2.5,4.0,1.0,2.5,2.5,2.5,,,,,,,,,,,,,,
14278506,0,1,2017,2017,0,0,0,0,0,0,0,0,2.5,3.0,1.0,2.5,2.5,2.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,,,4.0,4.0
14274306,0,1,2017,2017,0,0,0,0,0,0,0,0,3.0,2.5,1.0,3.0,4.0,4.0,4.0,2.5,2.5,4.0,4.0,4.0,,4.0,4.0,4.0,,,,
14303006,0,1,2017,2017,0,1,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14264506,0,1,2017,2017,0,1,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14275406,0,1,2017,2017,0,0,0,0,0,0,0,1,2.5,2.5,1.0,2.5,2.5,2.0,2.0,2.0,2.5,3.0,2.0,2.0,3.0,2.5,2.5,2.5,3.0,2.0,2.5,1.5
14281206,0,1,2017,2017,0,1,0,0,0,0,0,1,1.0,2.5,1.0,3.0,1.5,1.0,1.5,1.5,1.0,2.5,1.5,1.5,1.5,2.5,2.0,3.0,2.0,1.0,2.0,1.0
14282406,1,0,2017,2017,0,0,-1,0,0,0,0,1,3.0,2.0,1.5,3.0,2.0,2.0,2.5,2.0,2.5,1.5,2.0,1.0,2.0,2.5,2.0,1.0,1.5,1.0,2.0,1.0
14273606,0,1,2017,2017,0,1,0,0,0,0,0,1,3.0,3.0,2.5,3.0,2.5,2.0,3.0,3.0,2.5,3.0,3.0,1.5,3.0,2.5,3.0,3.0,3.0,1.0,2.5,1.5
14281806,0,0,2017,2016,1,0,-1,0,0,0,0,1,2.5,3.0,1.0,1.5,2.0,2.0,1.5,1.5,1.0,2.5,1.0,2.0,2.0,1.0,2.0,1.5,2.0,1.0,1.5,1.5
14305706,1,0,2017,2015,2,0,-1,0,0,0,0,1,1.5,2.5,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.5,1.5,1.0,3.0,2.0,2.5,1.5,1.0,2.0,2.0
14283306,0,1,2017,2017,0,1,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14255606,0,1,2017,2017,0,1,0,0,0,0,0,0,3.0,2.5,1.0,3.0,2.5,2.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,,,,,,,
16723006,0,1,2019,2017,2,1,0,0,0,0,0,0,2.5,2.5,1.5,1.0,2.5,4.0,1.0,1.5,1.5,4.0,4.0,4.0,4.0,,2.0,,,,,
14260206,0,1,2017,2017,0,0,0,0,0,0,0,0,3.0,2.5,1.5,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,,,2.5,
16726406,0,1,2019,2017,2,0,0,0,0,0,0,0,2.0,2.5,1.5,1.5,4.0,1.0,1.5,2.0,1.5,4.0,4.0,3.0,4.0,2.5,2.0,,,,2.5,
14263706,0,0,2017,2017,0,0,-1,0,0,0,0,1,1.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.5,1.0,2.0,1.0,1.0,1.5
14289306,1,1,2017,2017,0,0,0,0,0,0,0,0,4.0,2.5,1.5,4.0,3.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
14292906,0,1,2017,2017,0,1,0,0,0,0,0,0,2.0,2.0,1.5,2.0,2.5,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
15590706,0,1,2018,2017,1,1,0,0,0,0,0,0,2.0,2.0,1.5,2.0,2.5,,,,,,,,,,,,,,,
14263606,0,1,2017,2017,0,0,0,0,0,0,0,0,3.0,2.0,1.5,2.5,2.5,4.0,4.0,3.0,1.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,,4.0,
14265206,0,1,2017,2017,0,1,0,0,0,0,0,0,3.0,2.0,1.0,2.5,4.0,3.0,1.5,1.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,4.0,
14249406,0,1,2017,2017,0,1,1,0,0,0,0,1,2.0,2.0,1.5,2.5,1.0,1.0,2.5,1.5,2.0,3.0,1.0,1.5,2.0,2.0,2.0,1.0,1.0,2.0,1.5,1.0
14251706,0,1,2017,2017,0,0,0,0,0,0,0,1,1.5,2.0,1.0,2.5,1.5,1.5,1.5,1.0,1.0,2.5,2.0,1.0,1.5,1.0,1.5,1.0,1.5,1.0,1.0,1.0
14259406,0,1,2017,2017,0,0,0,0,0,0,0,0,4.0,2.5,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14280806,0,0,2017,2016,1,0,-1,0,0,0,0,0,4.0,2.0,1.5,2.0,2.0,3.0,4.0,3.0,2.5,4.0,4.0,4.0,4.0,,3.0,2.5,,,4.0,1.5
17328706,0,0,2019,2016,3,0,-1,0,0,0,0,0,3.0,2.0,1.5,2.0,2.0,2.5,4.0,3.0,2.5,4.0,4.0,4.0,4.0,,3.0,2.5,4.0,,4.0,1.5
14247406,0,1,2017,2017,0,1,1,0,0,0,0,1,3.0,1.5,1.0,2.5,2.0,2.0,2.5,2.0,1.0,2.5,3.0,1.5,2.5,2.5,3.0,2.5,3.0,1.5,2.5,1.0
14259206,0,1,2017,2016,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
14246006,0,1,2017,2017,0,0,0,0,0,0,0,0,4.0,3.0,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14258206,0,1,2017,2017,0,1,0,0,0,0,0,1,2.0,2.0,1.0,2.5,2.0,2.0,2.5,1.0,2.5,2.0,3.0,3.0,2.0,3.0,2.5,2.5,2.5,1.5,2.5,1.0
14266306,0,1,2017,2017,0,1,0,0,0,0,0,1,2.0,2.0,1.0,2.0,2.5,2.0,2.0,1.5,1.0,2.5,2.5,2.0,2.5,3.0,2.0,2.5,2.0,1.5,2.5,1.5
14241506,1,0,2017,2016,1,0,-1,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14264606,0,0,2017,2016,1,0,-1,0,0,0,0,1,2.0,2.5,1.0,2.5,1.5,2.5,2.0,2.0,1.0,2.5,2.5,2.0,2.5,2.5,3.0,2.0,2.5,1.5,1.5,1.5
14321406,0,1,2017,2017,0,0,0,0,0,0,0,1,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.5,2.0,1.0,1.0,1.0,2.0,1.5
14314106,0,0,2017,2017,0,0,-1,0,0,0,0,0,2.5,3.0,1.0,2.0,3.0,2.5,4.0,2.5,3.0,4.0,,4.0,4.0,4.0,4.0,,,,,
14314006,0,1,2017,2017,0,1,0,0,0,0,0,0,3.0,2.5,1.5,2.5,2.0,2.5,4.0,2.5,1.0,4.0,4.0,4.0,4.0,,4.0,,,,4.0,
16766706,0,1,2019,2017,2,1,0,0,0,0,0,0,3.0,2.5,1.5,2.5,2.0,2.5,4.0,2.5,1.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,,2.5,4.0
14312006,0,0,2017,2017,0,0,-1,0,0,0,0,1,1.5,3.0,1.0,1.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,1.5,1.5,1.0,1.0,1.5,1.0
14301206,0,0,2017,2016,1,0,-1,0,0,0,0,1,2.5,3.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,2.5,2.5,2.0,1.5,3.0,2.5,2.5,2.0,1.5,2.0,1.5
14264906,0,0,2017,2017,0,0,-1,0,0,0,0,0,4.0,2.5,1.5,3.0,2.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
17926106,0,0,2020,2017,3,1,-1,1,1,0,0,0,2.5,2.5,1.5,2.5,2.5,1.0,,2.5,1.0,,4.0,2.0,4.0,,,,,,,2.0
14278906,0,0,2017,2017,0,0,-1,0,0,0,0,0,2.5,2.5,1.5,2.5,2.5,1.0,4.0,2.5,1.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,,,,4.0
14249806,0,1,2017,2016,1,0,1,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14253806,0,1,2017,2017,0,1,1,0,0,0,0,0,2.0,2.0,1.0,2.0,2.0,1.5,1.5,1.5,1.0,2.0,2.5,1.5,2.5,2.5,2.0,2.5,2.5,4.0,2.0,1.0
14267406,0,1,2017,2017,0,1,1,0,0,0,0,1,2.5,3.0,1.5,2.5,1.5,2.5,2.0,2.0,1.0,2.0,2.5,2.5,2.0,3.0,2.5,2.0,2.5,2.0,1.5,1.0
14267706,0,1,2017,2017,0,1,0,0,0,0,0,0,4.0,3.0,1.5,3.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
17912206,0,1,2020,2017,3,0,0,1,1,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14256406,0,1,2017,2017,0,0,0,0,0,0,0,0,2.5,2.0,1.0,1.5,2.0,1.5,4.0,3.0,2.0,4.0,2.0,3.0,3.0,4.0,2.5,2.5,,,2.5,
14243606,0,1,2017,2017,0,1,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14255706,0,1,2017,2017,0,0,0,0,0,0,0,1,2.5,3.0,1.5,2.5,2.5,2.0,2.5,2.0,2.5,2.5,2.5,2.0,2.5,2.5,2.5,2.5,2.5,1.0,1.5,1.5
17331306,0,1,2019,2017,2,1,0,0,0,0,0,0,3.0,2.5,1.0,2.0,2.0,2.5,4.0,2.5,2.0,4.0,4.0,4.0,4.0,4.0,2.5,4.0,,,,4.0
14254006,0,1,2017,2017,0,1,0,0,0,0,0,0,3.0,2.5,1.0,3.0,2.0,4.0,4.0,2.5,2.0,4.0,4.0,4.0,,,2.5,,,,,
14249206,0,1,2017,2017,0,1,1,0,0,0,0,0,4.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14262406,0,0,2017,2017,0,0,-1,0,0,0,0,0,4.0,3.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14243806,0,1,2017,2016,1,1,0,0,0,0,0,0,3.0,2.0,1.0,3.0,1.5,1.0,4.0,2.5,2.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,,,2.5,
14271806,0,1,2017,2017,0,1,0,0,0,0,0,1,1.0,1.5,1.0,1.0,1.0,1.0,2.0,1.5,1.0,1.5,1.0,2.0,2.5,2.5,3.0,1.0,1.5,1.0,1.0,1.5
14293506,0,1,2017,2017,0,0,1,0,0,0,0,0,2.5,2.0,1.5,3.0,4.0,4.0,4.0,2.0,4.0,,4.0,4.0,,4.0,4.0,,,,4.0,
14267306,0,1,2017,2017,0,1,1,0,0,0,0,1,1.0,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1.0,2.5,1.5,2.5,2.0,1.5,2.0,1.0,2.0,1.0,1.5,1.5
14251406,0,1,2017,2011,6,1,1,0,0,0,0,0,4.0,3.0,2.5,2.5,3.0,4.0,,4.0,3.0,4.0,,4.0,4.0,,,,,,,4.0
14251006,0,0,2017,2016,1,0,-1,0,0,0,0,0,3.0,2.5,1.0,4.0,2.5,4.0,4.0,4.0,3.0,3.0,2.5,4.0,2.5,,2.5,3.0,,,4.0,1.0
16720106,0,0,2019,2016,3,0,-1,0,0,0,0,1,2.5,2.5,1.0,3.0,2.5,2.5,2.0,3.0,2.5,3.0,2.5,3.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.0
14253606,1,0,2017,2016,1,0,-1,0,0,0,0,0,3.0,3.0,3.0,3.0,2.5,2.0,4.0,3.0,3.0,4.0,,4.0,4.0,,4.0,,,,4.0,1.5
14249306,0,1,2017,2017,0,1,1,0,0,0,0,0,2.5,2.5,2.0,1.0,1.5,2.5,2.5,2.0,2.5,3.0,2.5,2.5,2.5,2.5,2.0,2.5,2.5,4.0,2.5,1.5
14285406,0,1,2017,2017,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
14287106,1,0,2017,2016,1,0,-1,0,0,0,0,0,4.0,4.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
14273206,0,0,2017,2016,1,0,-1,0,0,0,0,1,2.5,3.0,1.0,3.0,2.0,2.0,1.5,2.5,2.0,3.0,2.0,1.0,2.5,3.0,2.5,3.0,2.0,1.0,2.0,2.0
14277706,0,1,2017,2017,0,0,0,0,0,0,0,0,2.0,2.5,1.0,1.5,2.5,1.5,2.5,1.5,1.0,2.5,2.5,1.5,4.0,3.0,2.0,2.0,2.5,4.0,2.0,1.5
14292506,0,1,2017,2017,0,0,0,0,0,0,0,1,3.0,2.5,1.0,3.0,2.0,2.0,2.5,1.5,1.0,2.5,2.5,2.5,2.5,1.5,1.5,1.0,3.0,1.0,1.0,1.0
14281306,0,0,2017,2016,1,0,1,0,0,0,0,1,1.5,2.5,1.0,1.5,1.0,1.0,2.5,1.5,1.0,2.0,2.0,2.5,2.5,3.0,2.0,2.5,2.0,1.0,2.5,1.5
14276406,0,1,2017,2017,0,0,1,0,0,0,0,1,1.0,2.5,1.0,2.5,2.0,2.0,1.0,1.5,1.0,2.0,1.0,1.5,2.0,2.5,1.5,1.5,2.0,1.0,2.0,1.0
14245406,0,1,2017,2017,0,1,1,0,0,0,0,0,4.0,3.0,2.5,3.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
14241006,0,0,2017,2017,0,0,-1,0,0,0,0,0,3.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,
14302806,0,1,2017,2017,0,0,0,0,0,0,0,0,4.0,2.5,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14262006,0,0,2017,2017,0,0,-1,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
16713706,0,0,2019,2015,4,0,-1,0,0,0,0,0,4.0,2.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
14243906,0,0,2017,2015,2,0,-1,0,0,0,0,0,4.0,2.0,1.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,,,,,,,,,,
14286806,0,1,2017,2016,1,1,0,0,0,0,0,0,4.0,2.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14255106,1,1,2017,2017,0,1,0,0,0,0,0,1,3.0,2.0,1.0,3.0,2.5,2.0,1.5,2.5,1.0,2.5,2.0,2.5,2.0,2.5,3.0,2.0,2.0,1.0,1.5,1.5
14291606,0,1,2017,2017,0,0,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14251606,0,1,2017,2017,0,0,0,0,0,0,0,1,3.0,2.5,1.0,2.0,2.0,2.5,1.5,2.0,1.0,3.0,3.0,3.0,2.5,3.0,2.5,2.5,2.5,1.0,1.5,1.5
14263106,0,0,2017,2017,0,0,-1,0,0,0,0,0,4.0,2.5,2.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
15624406,0,0,2018,2017,1,0,-1,0,0,0,0,0,4.0,2.5,2.5,3.0,2.5,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
14249706,0,0,2017,2015,2,0,-1,0,0,0,0,1,3.0,2.5,1.0,3.0,2.5,2.0,1.5,1.5,1.0,3.0,2.5,1.0,1.5,2.5,1.5,1.0,1.5,2.5,2.5,2.0
15619406,0,0,2018,2017,1,0,-1,0,0,0,0,0,4.0,2.5,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
14245606,0,0,2017,2017,0,0,-1,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
18582106,0,0,2020,2017,3,1,-1,1,1,0,0,0,4.0,2.5,2.0,3.0,3.0,4.0,4.0,4.0,2.5,4.0,,4.0,4.0,,,,,,,
14319306,1,0,2017,2016,1,0,-1,0,0,0,0,1,1.5,3.0,1.0,2.0,2.0,2.0,1.5,1.0,1.0,2.0,2.5,2.5,2.5,3.0,1.5,2.0,2.0,1.0,2.5,1.5
14321106,0,1,2017,2017,0,1,1,0,0,0,0,0,3.0,3.0,1.5,2.5,2.0,4.0,4.0,3.0,1.0,4.0,,4.0,,,4.0,,,,,
14275506,0,1,2017,2017,0,1,1,0,0,0,0,0,4.0,4.0,4.0,3.0,4.0,4.0,,,,,,,,,,,,,,
14317106,1,1,2017,2017,0,1,1,0,0,0,0,0,3.0,3.0,1.0,3.0,2.5,2.0,4.0,3.0,3.0,4.0,4.0,4.0,,,,,,,,4.0
14311306,0,0,2017,2017,0,0,-1,0,0,0,0,1,2.0,3.0,2.5,3.0,2.0,2.5,2.5,2.0,3.0,2.5,3.0,1.5,2.5,2.5,3.0,3.0,2.5,1.0,2.0,2.5
14298206,0,0,2017,2017,0,0,-1,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14299106,0,1,2017,2017,0,1,0,0,0,0,0,0,2.5,3.0,1.0,3.0,2.5,4.0,3.0,3.0,2.5,4.0,3.0,4.0,4.0,,3.0,4.0,,,2.5,4.0
14301706,1,0,2017,2017,0,0,-1,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14320406,0,1,2017,2016,1,1,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14301806,0,1,2017,2017,0,0,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
